,County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes,Real Precinct 
16826,MECKLENBURG,11/7/23,216,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,150,118,0,0,268,Y
16827,MECKLENBURG,11/7/23,216,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,152,106,0,0,258,Y
16828,MECKLENBURG,11/7/23,216,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,100,59,0,0,159,Y
16829,MECKLENBURG,11/7/23,216,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,123,92,0,0,215,Y
16830,MECKLENBURG,11/7/23,216,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,39,28,0,0,67,Y
16831,MECKLENBURG,11/7/23,216,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,35,14,0,0,49,Y
16833,MECKLENBURG,11/7/23,216,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,109,76,0,0,185,Y
16835,MECKLENBURG,11/7/23,216,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,36,17,0,0,53,Y
16855,MECKLENBURG,11/7/23,217,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,46,26,0,0,72,Y
16856,MECKLENBURG,11/7/23,217,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,104,37,0,0,141,Y
16857,MECKLENBURG,11/7/23,217,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,39,23,0,0,62,Y
16858,MECKLENBURG,11/7/23,217,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,49,21,0,0,70,Y
16859,MECKLENBURG,11/7/23,217,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,30,8,0,0,38,Y
16860,MECKLENBURG,11/7/23,217,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,9,9,0,0,18,Y
16861,MECKLENBURG,11/7/23,217,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,81,57,0,0,138,Y
16862,MECKLENBURG,11/7/23,217,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,73,61,0,0,134,Y
16863,MECKLENBURG,11/7/23,217,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,42,23,0,0,65,Y
16864,MECKLENBURG,11/7/23,217,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,66,38,0,0,104,Y
16865,MECKLENBURG,11/7/23,217,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,19,9,0,0,28,Y
16866,MECKLENBURG,11/7/23,217,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,17,12,0,0,29,Y
16868,MECKLENBURG,11/7/23,217,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,51,25,0,0,76,Y
16870,MECKLENBURG,11/7/23,217,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,9,3,0,0,12,Y
16890,MECKLENBURG,11/7/23,218,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,121,26,0,0,147,Y
16891,MECKLENBURG,11/7/23,218,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,171,52,0,0,223,Y
16892,MECKLENBURG,11/7/23,218,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,63,17,0,0,80,Y
16893,MECKLENBURG,11/7/23,218,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,116,28,0,0,144,Y
16894,MECKLENBURG,11/7/23,218,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,74,15,0,0,89,Y
16895,MECKLENBURG,11/7/23,218,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,30,2,0,0,32,Y
16896,MECKLENBURG,11/7/23,218,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,121,56,0,0,177,Y
16897,MECKLENBURG,11/7/23,218,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,100,52,0,0,152,Y
16898,MECKLENBURG,11/7/23,218,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,136,22,0,0,158,Y
16899,MECKLENBURG,11/7/23,218,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,77,45,0,0,122,Y
16900,MECKLENBURG,11/7/23,218,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,42,12,0,0,54,Y
16901,MECKLENBURG,11/7/23,218,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,35,11,0,0,46,Y
16903,MECKLENBURG,11/7/23,218,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,67,34,0,0,101,Y
16905,MECKLENBURG,11/7/23,218,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,27,7,0,0,34,Y
16925,MECKLENBURG,11/7/23,219,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,69,38,0,0,107,Y
16926,MECKLENBURG,11/7/23,219,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,126,65,0,0,191,Y
16927,MECKLENBURG,11/7/23,219,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,44,31,0,0,75,Y
16928,MECKLENBURG,11/7/23,219,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,62,42,0,0,104,Y
16929,MECKLENBURG,11/7/23,219,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,63,26,0,0,89,Y
16930,MECKLENBURG,11/7/23,219,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,19,11,0,0,30,Y
16931,MECKLENBURG,11/7/23,219,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,72,61,0,0,133,Y
16932,MECKLENBURG,11/7/23,219,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,72,62,0,0,134,Y
16933,MECKLENBURG,11/7/23,219,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,67,44,0,0,111,Y
16934,MECKLENBURG,11/7/23,219,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,63,61,0,0,124,Y
16935,MECKLENBURG,11/7/23,219,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,40,16,0,0,56,Y
16936,MECKLENBURG,11/7/23,219,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,22,19,0,0,41,Y
16938,MECKLENBURG,11/7/23,219,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,67,32,0,0,99,Y
16940,MECKLENBURG,11/7/23,219,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,25,6,0,0,31,Y
16954,MECKLENBURG,11/7/23,220,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,103,41,0,0,144,Y
16955,MECKLENBURG,11/7/23,220,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,142,101,0,0,243,Y
16956,MECKLENBURG,11/7/23,220,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,48,37,0,0,85,Y
16957,MECKLENBURG,11/7/23,220,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,100,51,0,0,151,Y
16958,MECKLENBURG,11/7/23,220,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,65,27,0,0,92,Y
16959,MECKLENBURG,11/7/23,220,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,18,16,0,0,34,Y
16960,MECKLENBURG,11/7/23,220,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,80,81,0,0,161,Y
16961,MECKLENBURG,11/7/23,220,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,89,68,0,0,157,Y
16962,MECKLENBURG,11/7/23,220,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,99,40,0,0,139,Y
16963,MECKLENBURG,11/7/23,220,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,94,78,0,0,172,Y
16964,MECKLENBURG,11/7/23,220,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,39,20,0,0,59,Y
16965,MECKLENBURG,11/7/23,220,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,20,17,0,0,37,Y
16967,MECKLENBURG,11/7/23,220,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,84,51,0,0,135,Y
16969,MECKLENBURG,11/7/23,220,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,18,10,0,0,28,Y
16983,MECKLENBURG,11/7/23,221,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,145,58,0,0,203,Y
16984,MECKLENBURG,11/7/23,221,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,226,156,0,0,382,Y
16985,MECKLENBURG,11/7/23,221,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,86,39,0,0,125,Y
16986,MECKLENBURG,11/7/23,221,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,140,67,0,0,207,Y
16987,MECKLENBURG,11/7/23,221,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,65,45,0,0,110,Y
16988,MECKLENBURG,11/7/23,221,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,23,21,0,0,44,Y
16989,MECKLENBURG,11/7/23,221,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,126,129,0,0,255,Y
16990,MECKLENBURG,11/7/23,221,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,106,124,0,0,230,Y
16991,MECKLENBURG,11/7/23,221,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,122,70,0,0,192,Y
16992,MECKLENBURG,11/7/23,221,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,83,124,0,0,207,Y
16993,MECKLENBURG,11/7/23,221,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,37,24,0,0,61,Y
16994,MECKLENBURG,11/7/23,221,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,45,18,0,0,63,Y
16996,MECKLENBURG,11/7/23,221,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,75,46,0,0,121,Y
16998,MECKLENBURG,11/7/23,221,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,19,13,0,0,32,Y
17046,MECKLENBURG,11/7/23,222,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,110,53,0,0,163,Y
17047,MECKLENBURG,11/7/23,222,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,73,11,0,0,84,Y
17048,MECKLENBURG,11/7/23,222,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,33,3,0,0,36,Y
17049,MECKLENBURG,11/7/23,222,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,66,26,0,0,92,Y
17050,MECKLENBURG,11/7/23,222,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,63,28,0,0,91,Y
17051,MECKLENBURG,11/7/23,222,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,49,20,0,0,69,Y
17052,MECKLENBURG,11/7/23,222,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,296,122,0,0,418,Y
17053,MECKLENBURG,11/7/23,222,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,96,48,0,0,144,Y
17054,MECKLENBURG,11/7/23,222,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,95,30,0,0,125,Y
17055,MECKLENBURG,11/7/23,222,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,246,101,0,0,347,Y
17056,MECKLENBURG,11/7/23,222,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,75,46,0,0,121,Y
17057,MECKLENBURG,11/7/23,222,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,37,10,0,0,47,Y
17059,MECKLENBURG,11/7/23,222,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,258,111,0,0,369,Y
17061,MECKLENBURG,11/7/23,222,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,26,23,0,0,49,Y
19535,MECKLENBURG,11/7/23,19,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,29,18,0,0,47,Y
19536,MECKLENBURG,11/7/23,19,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,9,10,0,0,19,Y
19537,MECKLENBURG,11/7/23,19,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,111,75,0,0,186,Y
19538,MECKLENBURG,11/7/23,19,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,161,74,0,0,235,Y
19539,MECKLENBURG,11/7/23,19,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,55,28,0,0,83,Y
19540,MECKLENBURG,11/7/23,19,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,111,54,0,0,165,Y
19541,MECKLENBURG,11/7/23,19,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,13,5,0,0,18,Y
19542,MECKLENBURG,11/7/23,19,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,23,14,0,0,37,Y
19544,MECKLENBURG,11/7/23,19,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,76,23,0,0,99,Y
19546,MECKLENBURG,11/7/23,19,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,13,7,0,0,20,Y
19582,MECKLENBURG,11/7/23,20,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,97,18,0,0,115,Y
19583,MECKLENBURG,11/7/23,20,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,104,27,0,0,131,Y
19584,MECKLENBURG,11/7/23,20,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,49,9,0,0,58,Y
19585,MECKLENBURG,11/7/23,20,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,122,24,0,0,146,Y
19586,MECKLENBURG,11/7/23,20,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,65,11,0,0,76,Y
19587,MECKLENBURG,11/7/23,20,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,16,3,0,0,19,Y
19588,MECKLENBURG,11/7/23,20,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,179,65,0,0,244,Y
19589,MECKLENBURG,11/7/23,20,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,238,68,0,0,306,Y
19590,MECKLENBURG,11/7/23,20,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,79,10,0,0,89,Y
19591,MECKLENBURG,11/7/23,20,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,161,60,0,0,221,Y
19592,MECKLENBURG,11/7/23,20,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,29,3,0,0,32,Y
19593,MECKLENBURG,11/7/23,20,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,27,4,0,0,31,Y
19595,MECKLENBURG,11/7/23,20,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,124,36,0,0,160,Y
19597,MECKLENBURG,11/7/23,20,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,23,5,0,0,28,Y
19633,MECKLENBURG,11/7/23,21,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,66,11,0,0,77,Y
19634,MECKLENBURG,11/7/23,21,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,70,6,0,0,76,Y
19635,MECKLENBURG,11/7/23,21,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,47,9,0,0,56,Y
19636,MECKLENBURG,11/7/23,21,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,78,12,0,0,90,Y
19637,MECKLENBURG,11/7/23,21,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,53,10,0,0,63,Y
19638,MECKLENBURG,11/7/23,21,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,24,3,0,0,27,Y
19639,MECKLENBURG,11/7/23,21,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,138,46,0,0,184,Y
19640,MECKLENBURG,11/7/23,21,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,149,41,0,0,190,Y
19641,MECKLENBURG,11/7/23,21,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,56,11,0,0,67,Y
19642,MECKLENBURG,11/7/23,21,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,125,38,0,0,163,Y
19643,MECKLENBURG,11/7/23,21,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,26,4,0,0,30,Y
19644,MECKLENBURG,11/7/23,21,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,17,2,0,0,19,Y
19646,MECKLENBURG,11/7/23,21,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,110,18,0,0,128,Y
19648,MECKLENBURG,11/7/23,21,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,23,5,0,0,28,Y
19683,MECKLENBURG,11/7/23,22,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,81,26,0,0,107,Y
19684,MECKLENBURG,11/7/23,22,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,73,26,0,0,99,Y
19685,MECKLENBURG,11/7/23,22,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,52,17,0,0,69,Y
19686,MECKLENBURG,11/7/23,22,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,89,19,0,0,108,Y
19687,MECKLENBURG,11/7/23,22,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,59,13,0,0,72,Y
19688,MECKLENBURG,11/7/23,22,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,37,8,0,0,45,Y
19689,MECKLENBURG,11/7/23,22,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,185,64,0,0,249,Y
19690,MECKLENBURG,11/7/23,22,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,177,46,0,0,223,Y
19691,MECKLENBURG,11/7/23,22,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,71,18,0,0,89,Y
19692,MECKLENBURG,11/7/23,22,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,150,54,0,0,204,Y
19693,MECKLENBURG,11/7/23,22,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,38,18,0,0,56,Y
19694,MECKLENBURG,11/7/23,22,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,34,4,0,0,38,Y
19696,MECKLENBURG,11/7/23,22,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,146,56,0,0,202,Y
19698,MECKLENBURG,11/7/23,22,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,41,12,0,0,53,Y
19732,MECKLENBURG,11/7/23,23,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,53,11,0,0,64,Y
19733,MECKLENBURG,11/7/23,23,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,14,4,0,0,18,Y
