county_desc,election_date,stats_type,precinct_abbrv,vtd_abbrv,party_cd,race_code,ethnic_code,sex_code,age,total_voters,update_date,
MECKLENBURG,11/07/2023,voter,072,072,UNA,W,UN,U,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,005,005,REP,W,UN,F,Age 26 - 40,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,231,231,DEM,I,NL,F,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,002,002,REP,B,NL,F,Age 26 - 40,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,069,069,REP,W,NL,U,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,044,044,DEM,M,UN,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,118,118,UNA,U,NL,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,224,224,REP,U,UN,U,Age 18 - 25,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,230,230,LIB,A,NL,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,065,065,LIB,O,HL,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,222,222,DEM,B,UN,U,Age 18 - 25,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,033,033,UNA,B,UN,F,Age 41 - 65,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,229,229,DEM,O,HL,M,Age 18 - 25,15,11/27/2023,
MECKLENBURG,11/07/2023,voter,082,082,DEM,U,UN,M,Age 26 - 40,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,058,058,DEM,A,UN,F,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,216,216,LIB,O,HL,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,053,053,DEM,O,NL,F,Age 26 - 40,8,11/27/2023,
MECKLENBURG,11/07/2023,voter,133,133,LIB,U,UN,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,143,143,UNA,W,UN,F,Age Over 66,14,11/27/2023,
MECKLENBURG,11/07/2023,voter,022,022,UNA,B,UN,M,Age 41 - 65,15,11/27/2023,
MECKLENBURG,11/07/2023,voter,112,112,DEM,O,HL,M,Age 26 - 40,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,221,221,REP,W,NL,U,Age Over 66,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,023,023,DEM,M,NL,F,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,124,124,DEM,W,HL,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,148,148,UNA,I,UN,F,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,228,228,REP,O,UN,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,055,055,UNA,U,UN,F,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,007,007,DEM,O,HL,U,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,129,129,DEM,U,HL,F,Age 41 - 65,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,139.1,139.1,DEM,B,NL,M,Age 18 - 25,11,11/27/2023,
MECKLENBURG,11/07/2023,voter,116,116,UNA,U,UN,M,Age 18 - 25,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,221,221,UNA,A,NL,U,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,090,090,REP,W,NL,M,Age Over 66,59,11/27/2023,
MECKLENBURG,11/07/2023,voter,233,233,UNA,A,UN,M,Age 41 - 65,8,11/27/2023,
MECKLENBURG,11/07/2023,voter,041,041,DEM,M,NL,M,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,043,043,UNA,U,HL,M,Age Over 66,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,235,235,REP,U,UN,U,Age 41 - 65,22,11/27/2023,
MECKLENBURG,11/07/2023,voter,024,024,UNA,B,UN,F,Age 41 - 65,12,11/27/2023,
MECKLENBURG,11/07/2023,voter,047,047,REP,O,NL,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,045,045,REP,U,UN,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,094,094,UNA,B,NL,F,Age 18 - 25,10,11/27/2023,
MECKLENBURG,11/07/2023,voter,235,235,DEM,A,NL,F,Age 26 - 40,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,135,135,REP,B,UN,M,Age 18 - 25,8,11/27/2023,
MECKLENBURG,11/07/2023,voter,243,243,DEM,I,NL,U,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,140,140,UNA,U,UN,F,Age 41 - 65,15,11/27/2023,
MECKLENBURG,11/07/2023,voter,083,083,DEM,A,NL,M,Age 18 - 25,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,067,067,REP,B,NL,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,027,027,DEM,I,NL,M,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,216,216,REP,U,UN,U,Age 18 - 25,6,11/27/2023,
MECKLENBURG,11/07/2023,voter,043,043,UNA,A,UN,M,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,077,077,REP,B,UN,F,Age 26 - 40,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,054,054,UNA,O,HL,M,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,069,069,LIB,W,NL,F,Age 26 - 40,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,089,089,UNA,O,HL,F,Age 18 - 25,15,11/27/2023,
MECKLENBURG,11/07/2023,voter,107.1,107.1,UNA,W,UN,U,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,084,084,REP,W,NL,F,Age 26 - 40,6,11/27/2023,
MECKLENBURG,11/07/2023,voter,200,200,DEM,B,NL,M,Age Over 66,38,11/27/2023,
MECKLENBURG,11/07/2023,voter,106,106,UNA,U,HL,F,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,112,112,UNA,W,NL,M,Age 41 - 65,153,11/27/2023,
MECKLENBURG,11/07/2023,voter,117,117,DEM,B,NL,M,Age 26 - 40,88,11/27/2023,
MECKLENBURG,11/07/2023,voter,216,216,REP,A,NL,M,Age 26 - 40,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,233,233,REP,O,UN,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,207,207,UNA,W,NL,M,Age 26 - 40,178,11/27/2023,
MECKLENBURG,11/07/2023,voter,139.1,139.1,DEM,A,UN,F,Age 26 - 40,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,050,050,UNA,O,NL,F,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,149,149,UNA,W,NL,F,Age 41 - 65,50,11/27/2023,
MECKLENBURG,11/07/2023,voter,220,220,REP,A,UN,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,110,110,REP,U,UN,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,127,127,DEM,W,HL,M,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,049,049,REP,W,NL,F,Age 41 - 65,124,11/27/2023,
MECKLENBURG,11/07/2023,voter,239,239,UNA,W,HL,F,Age 18 - 25,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,091,091,DEM,W,HL,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,125,125,UNA,O,NL,M,Age 18 - 25,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,012,012,UNA,W,NL,F,Age 26 - 40,103,11/27/2023,
MECKLENBURG,11/07/2023,voter,072,072,UNA,W,HL,F,Age 41 - 65,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,201,201,UNA,O,NL,U,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,103,103,REP,U,HL,M,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,200,200,UNA,B,NL,M,Age Over 66,7,11/27/2023,
MECKLENBURG,11/07/2023,voter,232,232,REP,W,UN,M,Age 26 - 40,17,11/27/2023,
MECKLENBURG,11/07/2023,voter,206,206,UNA,W,HL,M,Age 18 - 25,6,11/27/2023,
MECKLENBURG,11/07/2023,voter,205,205,UNA,B,UN,M,Age Over 66,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,009,009,UNA,B,UN,F,Age 18 - 25,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,083,083,LIB,O,HL,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,065,065,UNA,W,UN,U,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,220,220,DEM,W,UN,F,Age 41 - 65,10,11/27/2023,
MECKLENBURG,11/07/2023,voter,013,013,DEM,B,HL,F,Age 26 - 40,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,072,072,UNA,O,NL,F,Age 41 - 65,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,216,216,REP,A,NL,M,Age Over 66,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,011,011,LIB,B,NL,F,Age 26 - 40,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,008,008,REP,A,UN,F,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,032,032,UNA,A,NL,F,Age 18 - 25,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,049,049,UNA,O,HL,M,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,041,041,DEM,B,UN,M,Age 41 - 65,77,11/27/2023,
MECKLENBURG,11/07/2023,voter,102,102,REP,B,NL,M,Age 41 - 65,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,147,147,UNA,W,UN,M,Age 41 - 65,7,11/27/2023,
MECKLENBURG,11/07/2023,voter,207,207,LIB,M,HL,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,046,046,DEM,B,NL,M,Age 18 - 25,12,11/27/2023,
MECKLENBURG,11/07/2023,voter,232,232,UNA,U,UN,U,Age 41 - 65,60,11/27/2023,
MECKLENBURG,11/07/2023,voter,211,211,REP,W,UN,U,Age Over 66,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,083,083,UNA,O,NL,M,Age 26 - 40,6,11/27/2023,
MECKLENBURG,11/07/2023,voter,078.1,078.1,DEM,W,NL,M,Age 26 - 40,60,11/27/2023,
MECKLENBURG,11/07/2023,voter,099,099,DEM,M,HL,U,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,047,047,REP,O,HL,M,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,099,099,REP,W,UN,M,Age 26 - 40,9,11/27/2023,
MECKLENBURG,11/07/2023,voter,046,046,DEM,B,NL,F,Age 41 - 65,90,11/27/2023,
MECKLENBURG,11/07/2023,voter,232,232,UNA,A,UN,M,Age 26 - 40,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,088,088,LIB,U,UN,U,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,052,052,DEM,B,NL,F,Age 26 - 40,174,11/27/2023,
MECKLENBURG,11/07/2023,voter,144,144,DEM,A,NL,M,Age 41 - 65,9,11/27/2023,
MECKLENBURG,11/07/2023,voter,232,232,REP,O,HL,M,Age 18 - 25,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,006,006,UNA,A,NL,F,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,213,213,UNA,B,HL,F,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,242,242,REP,O,HL,M,Age 41 - 65,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,211,211,DEM,B,HL,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,074,074,LIB,W,NL,F,Age 41 - 65,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,138,138,REP,B,NL,F,Age 26 - 40,7,11/27/2023,
MECKLENBURG,11/07/2023,voter,099,099,REP,U,HL,M,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,212,212,DEM,M,NL,F,Age 26 - 40,16,11/27/2023,
MECKLENBURG,11/07/2023,voter,236,236,REP,W,UN,M,Age 41 - 65,82,11/27/2023,
MECKLENBURG,11/07/2023,voter,046,046,UNA,U,UN,F,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,081,081,UNA,B,NL,U,Age 26 - 40,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,207,207,DEM,W,HL,M,Age 41 - 65,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,006,006,LIB,W,NL,U,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,101,101,REP,A,NL,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,201,201,REP,O,HL,U,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,133,133,UNA,W,HL,F,Age 18 - 25,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,081,081,DEM,U,UN,M,Age 18 - 25,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,142,142,REP,W,UN,M,Age 18 - 25,32,11/27/2023,
MECKLENBURG,11/07/2023,voter,146,146,UNA,W,UN,U,Age 26 - 40,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,064,064,DEM,W,NL,M,Age 26 - 40,31,11/27/2023,
MECKLENBURG,11/07/2023,voter,026,026,DEM,M,UN,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,085,085,UNA,W,NL,U,Age 26 - 40,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,219,219,REP,W,NL,U,Age 18 - 25,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,139.1,139.1,DEM,W,NL,F,Age Over 66,74,11/27/2023,
MECKLENBURG,11/07/2023,voter,031,031,REP,A,UN,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,129,129,REP,U,HL,F,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,039,039,REP,W,UN,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,241,241,LIB,A,UN,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,104,104,DEM,B,UN,M,Age 26 - 40,40,11/27/2023,
MECKLENBURG,11/07/2023,voter,214,214,REP,W,UN,F,Age 26 - 40,9,11/27/2023,
MECKLENBURG,11/07/2023,voter,132,132,REP,W,UN,M,Age Over 66,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,141,141,UNA,W,NL,M,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,017,017,LIB,W,NL,F,Age 18 - 25,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,133,133,UNA,W,UN,F,Age 18 - 25,49,11/27/2023,
MECKLENBURG,11/07/2023,voter,090,090,DEM,W,UN,M,Age 26 - 40,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,137,137,UNA,I,NL,M,Age 26 - 40,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,057,057,UNA,U,UN,F,Age 26 - 40,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,110,110,REP,O,HL,F,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,002,002,UNA,O,UN,M,Age 26 - 40,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,130,130,REP,A,NL,F,Age 41 - 65,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,075,075,REP,W,UN,F,Age 18 - 25,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,052,052,UNA,W,NL,M,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,222,222,REP,A,NL,U,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,092,092,LIB,B,NL,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,053,053,DEM,A,UN,F,Age 18 - 25,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,231,231,DEM,U,UN,U,Age 26 - 40,40,11/27/2023,
MECKLENBURG,11/07/2023,voter,114,114,UNA,M,HL,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,203,203,UNA,U,NL,F,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,104,104,DEM,O,NL,F,Age 18 - 25,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,150,150,UNA,W,NL,U,Age 41 - 65,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,137,137,UNA,O,UN,F,Age 18 - 25,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,116,116,DEM,B,UN,F,Age 18 - 25,10,11/27/2023,
MECKLENBURG,11/07/2023,voter,212,212,REP,O,HL,U,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,136,136,UNA,W,UN,M,Age 41 - 65,18,11/27/2023,
MECKLENBURG,11/07/2023,voter,205,205,REP,U,HL,U,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,030,030,LIB,B,NL,F,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,118,118,DEM,O,NL,F,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,025,025,DEM,O,UN,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,098,098,UNA,M,HL,M,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,091,091,REP,W,UN,F,Age 26 - 40,16,11/27/2023,
MECKLENBURG,11/07/2023,voter,139.1,139.1,REP,B,UN,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,129,129,LIB,W,UN,U,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,125,125,DEM,A,NL,F,Age 26 - 40,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,102,102,UNA,W,NL,M,Age 41 - 65,114,11/27/2023,
MECKLENBURG,11/07/2023,voter,201,201,LIB,U,UN,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,210,210,DEM,W,UN,M,Age 26 - 40,12,11/27/2023,
MECKLENBURG,11/07/2023,voter,233,233,DEM,O,NL,F,Age Over 66,9,11/27/2023,
MECKLENBURG,11/07/2023,voter,202,202,REP,U,HL,F,Age Over 66,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,101,101,UNA,A,UN,M,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,013,013,UNA,U,UN,U,Age 18 - 25,68,11/27/2023,
MECKLENBURG,11/07/2023,voter,231,231,REP,U,HL,M,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,017,017,REP,B,NL,F,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,204.1,204.1,UNA,W,NL,M,Age Over 66,13,11/27/2023,
MECKLENBURG,11/07/2023,voter,203,203,UNA,I,NL,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,104,104,DEM,O,UN,U,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,050,050,DEM,A,NL,F,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,056,056,UNA,I,NL,F,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,013,013,DEM,U,HL,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,223.1,223.1,DEM,M,NL,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,125,125,DEM,U,HL,F,Age 41 - 65,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,026,026,DEM,B,NL,U,Age 26 - 40,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,087,087,DEM,I,NL,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,091,091,REP,W,HL,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,130,130,REP,W,NL,F,Age Over 66,35,11/27/2023,
MECKLENBURG,11/07/2023,voter,010,010,UNA,W,UN,M,Age Over 66,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,222,222,REP,B,UN,F,Age 41 - 65,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,040,040,DEM,U,HL,M,Age 18 - 25,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,230,230,REP,B,NL,M,Age 41 - 65,18,11/27/2023,
MECKLENBURG,11/07/2023,voter,038,038,UNA,A,UN,F,Age 41 - 65,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,130,130,DEM,O,UN,M,Age 18 - 25,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,012,012,DEM,O,HL,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,237,237,DEM,M,UN,M,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,109,109,UNA,W,NL,M,Age 18 - 25,30,11/27/2023,
MECKLENBURG,11/07/2023,voter,241,241,REP,I,UN,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,054,054,DEM,U,HL,M,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,033,033,UNA,U,UN,U,Age 18 - 25,25,11/27/2023,
MECKLENBURG,11/07/2023,voter,235,235,UNA,W,UN,F,Age 26 - 40,20,11/27/2023,
MECKLENBURG,11/07/2023,voter,046,046,DEM,O,NL,F,Age 41 - 65,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,078.1,078.1,DEM,W,UN,F,Age Over 66,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,101,101,UNA,U,UN,F,Age 26 - 40,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,136,136,UNA,U,UN,M,Age 41 - 65,2,11/27/2023,
MECKLENBURG,11/07/2023,voter,083,083,UNA,O,HL,M,Age 41 - 65,11,11/27/2023,
MECKLENBURG,11/07/2023,voter,243,243,DEM,M,UN,F,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,006,006,REP,B,UN,M,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,045,045,UNA,U,HL,M,Age 41 - 65,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,040,040,DEM,A,UN,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,110,110,REP,U,HL,M,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,125,125,DEM,B,NL,U,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,149,149,UNA,O,HL,M,Age 18 - 25,21,11/27/2023,
MECKLENBURG,11/07/2023,voter,043,043,DEM,W,UN,F,Age 41 - 65,7,11/27/2023,
MECKLENBURG,11/07/2023,voter,210,210,REP,U,UN,F,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,103,103,DEM,A,UN,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,009,009,UNA,A,UN,F,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,089,089,UNA,A,UN,U,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,135,135,DEM,W,NL,F,Age 18 - 25,12,11/27/2023,
MECKLENBURG,11/07/2023,voter,089,089,REP,W,UN,M,Age 26 - 40,26,11/27/2023,
MECKLENBURG,11/07/2023,voter,009,009,DEM,U,UN,U,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,107.1,107.1,UNA,O,UN,M,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,045,045,UNA,W,HL,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,216,216,REP,U,HL,M,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,001,001,REP,W,NL,F,Age 26 - 40,48,11/27/2023,
MECKLENBURG,11/07/2023,voter,091,091,UNA,W,NL,M,Age 26 - 40,125,11/27/2023,
MECKLENBURG,11/07/2023,voter,002,002,UNA,B,NL,F,Age 41 - 65,19,11/27/2023,
MECKLENBURG,11/07/2023,voter,024,024,DEM,A,NL,F,Age 41 - 65,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,236,236,DEM,A,NL,F,Age 41 - 65,7,11/27/2023,
MECKLENBURG,11/07/2023,voter,149,149,DEM,U,HL,F,Age 41 - 65,7,11/27/2023,
MECKLENBURG,11/07/2023,voter,216,216,UNA,B,NL,F,Age 18 - 25,11,11/27/2023,
MECKLENBURG,11/07/2023,voter,043,043,UNA,W,UN,F,Age 41 - 65,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,009,009,UNA,W,UN,M,Age 41 - 65,42,11/27/2023,
MECKLENBURG,11/07/2023,voter,143,143,REP,W,UN,F,Age 18 - 25,27,11/27/2023,
MECKLENBURG,11/07/2023,voter,087,087,UNA,O,HL,M,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,140,140,REP,B,NL,M,Age Over 66,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,243,243,DEM,A,UN,F,Age 41 - 65,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,061,061,UNA,A,NL,F,Age 41 - 65,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,235,235,DEM,I,UN,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,063,063,DEM,B,UN,M,Age 26 - 40,17,11/27/2023,
MECKLENBURG,11/07/2023,voter,017,017,REP,B,UN,F,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,074,074,LIB,U,UN,U,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,125,125,REP,O,HL,M,Age 18 - 25,4,11/27/2023,
MECKLENBURG,11/07/2023,voter,084,084,LIB,W,UN,F,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,001,001,LIB,W,NL,M,Age 18 - 25,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,240,240,UNA,O,HL,M,Age 41 - 65,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,025,025,REP,B,UN,F,Age Over 66,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,037,037,DEM,O,HL,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,108,108,UNA,O,NL,M,Age 26 - 40,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,074,074,REP,U,HL,M,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,207,207,REP,W,HL,M,Age 41 - 65,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,223.1,223.1,REP,O,NL,F,Age 26 - 40,3,11/27/2023,
MECKLENBURG,11/07/2023,voter,219,219,DEM,B,UN,M,Age 18 - 25,5,11/27/2023,
MECKLENBURG,11/07/2023,voter,072,072,UNA,W,NL,U,Age 26 - 40,1,11/27/2023,
MECKLENBURG,11/07/2023,voter,143,143,DEM,W,UN,F,Age 18 - 25,25,11/27/2023,
MECKLENBURG,11/07/2023,voter,233,233,UNA,W,UN,F,Age 18 - 25,24,11/27/2023,
MECKLENBURG,11/07/2023,voter,210,210,DEM,W,NL,F,Age Over 66,25,11/27/2023,
MECKLENBURG,11/07/2023,voter,020,020,DEM,O,NL,F,Age Over 66,1,11/27/2023,
