ranking,iteration_1,iteration_2,iteration_3,iteration_4,iteration_5,iteration_6,iteration_7,iteration_8,iteration_9,iteration_10,iteration_11,iteration_12,iteration_13,iteration_14,iteration_15,iteration_16,iteration_17,iteration_18,iteration_19,iteration_20,iteration_21,iteration_22,iteration_23,iteration_24,iteration_25,iteration_26,iteration_27,iteration_28,iteration_29,iteration_30,iteration_31,iteration_32,iteration_33,iteration_34,iteration_35,iteration_36,iteration_37,iteration_38,iteration_39,iteration_40,iteration_41,iteration_42,iteration_43,iteration_44,iteration_45,iteration_46,iteration_47,iteration_48,iteration_49,iteration_50,iteration_51,iteration_52,iteration_53,iteration_54,iteration_55,iteration_56,iteration_57,iteration_58,iteration_59,iteration_60,iteration_61,iteration_62,iteration_63,iteration_64,iteration_65,iteration_66,iteration_67,iteration_68,iteration_69,iteration_70,iteration_71,iteration_72,iteration_73,iteration_74,iteration_75,iteration_76,iteration_77,iteration_78,iteration_79,iteration_80,iteration_81,iteration_82,iteration_83,iteration_84,iteration_85,iteration_86,iteration_87,iteration_88,iteration_89,iteration_90,iteration_91,iteration_92,iteration_93,iteration_94,iteration_95,iteration_96,iteration_97,iteration_98,iteration_99,iteration_100
"Joey Trogdon,Charles Swiers,Eddie Burks,Harry Okeke,Jane Hughes Redding",29.0,4.0,21.0,11.0,21.0,6.0,15.0,18.0,19.0,5.0,6.0,23.0,16.0,17.0,18.0,11.0,21.0,6.0,25.0,11.0,3.0,42.0,5.0,35.0,16.0,28.0,42.0,25.0,16.0,21.0,22.0,22.0,24.0,1.0,21.0,57.0,11.0,20.0,22.0,5.0,34.0,14.0,27.0,10.0,12.0,21.0,10.0,11.0,18.0,20.0,19.0,18.0,5.0,14.0,20.0,11.0,10.0,25.0,10.0,25.0,26.0,28.0,10.0,20.0,15.0,4.0,25.0,33.0,26.0,18.0,13.0,33.0,27.0,5.0,28.0,29.0,6.0,11.0,35.0,17.0,6.0,10.0,24.0,2.0,19.0,27.0,33.0,14.0,8.0,10.0,6.0,29.0,27.0,12.0,24.0,24.0,7.0,28.0,26.0,17.0
"Joey Trogdon,Charles Swiers,Eddie Burks,Jane Hughes Redding,Harry Okeke",41.0,64.0,90.0,77.0,83.0,45.0,30.0,74.0,43.0,49.0,47.0,85.0,32.0,83.0,65.0,98.0,26.0,71.0,51.0,29.0,73.0,45.0,119.0,85.0,66.0,58.0,86.0,36.0,50.0,55.0,47.0,51.0,58.0,56.0,35.0,93.0,32.0,47.0,58.0,47.0,40.0,27.0,40.0,81.0,79.0,39.0,65.0,50.0,40.0,95.0,60.0,64.0,65.0,42.0,38.0,52.0,33.0,48.0,48.0,72.0,83.0,52.0,107.0,83.0,64.0,106.0,56.0,55.0,52.0,61.0,52.0,53.0,49.0,34.0,70.0,79.0,29.0,46.0,70.0,53.0,47.0,43.0,60.0,75.0,71.0,108.0,65.0,89.0,75.0,43.0,68.0,81.0,63.0,64.0,58.0,49.0,65.0,39.0,72.0,99.0
"Joey Trogdon,Eddie Burks,Jane Hughes Redding,Harry Okeke,Charles Swiers",3.0,10.0,14.0,9.0,14.0,20.0,10.0,18.0,11.0,12.0,6.0,14.0,7.0,7.0,10.0,9.0,12.0,17.0,13.0,9.0,10.0,9.0,25.0,7.0,8.0,8.0,8.0,10.0,18.0,6.0,4.0,4.0,12.0,15.0,3.0,4.0,14.0,9.0,12.0,11.0,6.0,8.0,7.0,13.0,10.0,11.0,5.0,11.0,6.0,5.0,9.0,7.0,9.0,3.0,13.0,14.0,14.0,7.0,9.0,7.0,8.0,11.0,12.0,12.0,11.0,9.0,5.0,14.0,12.0,7.0,6.0,10.0,14.0,6.0,9.0,14.0,8.0,9.0,8.0,11.0,14.0,6.0,17.0,5.0,6.0,13.0,11.0,15.0,16.0,10.0,13.0,13.0,15.0,6.0,6.0,14.0,20.0,5.0,6.0,10.0
"Joey Trogdon,Eddie Burks,Jane Hughes Redding,Charles Swiers,Harry Okeke",15.0,21.0,14.0,30.0,14.0,19.0,16.0,36.0,18.0,27.0,11.0,20.0,18.0,26.0,28.0,34.0,24.0,23.0,16.0,12.0,35.0,25.0,45.0,19.0,16.0,20.0,26.0,26.0,24.0,15.0,6.0,14.0,34.0,28.0,20.0,23.0,26.0,30.0,28.0,23.0,22.0,27.0,19.0,25.0,22.0,18.0,28.0,42.0,21.0,27.0,19.0,18.0,26.0,17.0,27.0,24.0,36.0,25.0,40.0,38.0,23.0,28.0,36.0,15.0,36.0,19.0,17.0,32.0,32.0,26.0,28.0,23.0,8.0,18.0,19.0,27.0,28.0,26.0,22.0,22.0,39.0,21.0,18.0,14.0,17.0,38.0,13.0,25.0,36.0,20.0,27.0,23.0,39.0,26.0,17.0,29.0,29.0,10.0,12.0,20.0
"Joey Trogdon,Eddie Burks,Harry Okeke,Jane Hughes Redding,Charles Swiers",2.0,1.0,2.0,3.0,0.0,2.0,6.0,6.0,1.0,7.0,0.0,4.0,3.0,4.0,4.0,5.0,18.0,5.0,1.0,6.0,8.0,6.0,2.0,2.0,7.0,2.0,10.0,5.0,10.0,12.0,3.0,2.0,4.0,5.0,4.0,3.0,4.0,2.0,4.0,4.0,8.0,6.0,2.0,3.0,7.0,5.0,2.0,3.0,5.0,2.0,4.0,3.0,3.0,2.0,0.0,3.0,4.0,7.0,9.0,1.0,1.0,5.0,1.0,5.0,5.0,1.0,6.0,11.0,9.0,5.0,0.0,2.0,8.0,6.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,6.0,4.0,2.0,5.0,3.0,1.0,3.0,6.0,0.0,5.0,4.0,9.0,3.0,6.0,7.0,6.0,8.0,2.0,2.0
"Joey Trogdon,Eddie Burks,Harry Okeke,Charles Swiers,Jane Hughes Redding",4.0,6.0,11.0,4.0,5.0,1.0,10.0,14.0,3.0,13.0,1.0,11.0,10.0,5.0,8.0,1.0,21.0,7.0,9.0,12.0,11.0,16.0,4.0,6.0,9.0,13.0,12.0,9.0,11.0,11.0,5.0,3.0,13.0,8.0,7.0,13.0,5.0,7.0,8.0,5.0,15.0,7.0,8.0,7.0,10.0,17.0,3.0,6.0,8.0,7.0,10.0,5.0,10.0,4.0,12.0,8.0,7.0,12.0,13.0,10.0,12.0,19.0,2.0,8.0,8.0,4.0,12.0,20.0,16.0,13.0,6.0,10.0,12.0,3.0,8.0,11.0,6.0,6.0,6.0,6.0,4.0,22.0,10.0,2.0,7.0,4.0,9.0,2.0,13.0,7.0,6.0,8.0,13.0,5.0,6.0,15.0,5.0,7.0,10.0,9.0
"Joey Trogdon,Eddie Burks,Charles Swiers,Harry Okeke,Jane Hughes Redding",13.0,7.0,7.0,8.0,15.0,12.0,23.0,20.0,16.0,17.0,5.0,22.0,22.0,17.0,24.0,12.0,36.0,7.0,27.0,13.0,7.0,52.0,3.0,28.0,16.0,28.0,32.0,26.0,22.0,26.0,26.0,18.0,31.0,15.0,19.0,42.0,13.0,24.0,34.0,11.0,34.0,26.0,43.0,17.0,15.0,37.0,8.0,10.0,35.0,13.0,18.0,14.0,10.0,14.0,20.0,26.0,18.0,44.0,17.0,30.0,15.0,32.0,8.0,5.0,14.0,9.0,24.0,37.0,34.0,32.0,23.0,22.0,36.0,14.0,19.0,33.0,14.0,10.0,28.0,13.0,16.0,15.0,38.0,14.0,15.0,22.0,17.0,4.0,23.0,26.0,10.0,25.0,31.0,9.0,33.0,20.0,11.0,23.0,17.0,11.0
"Joey Trogdon,Eddie Burks,Charles Swiers,Jane Hughes Redding,Harry Okeke",42.0,88.0,57.0,100.0,72.0,67.0,52.0,104.0,44.0,63.0,43.0,50.0,59.0,79.0,90.0,85.0,60.0,78.0,42.0,48.0,83.0,53.0,110.0,61.0,50.0,47.0,79.0,78.0,66.0,40.0,40.0,53.0,89.0,113.0,50.0,52.0,56.0,77.0,82.0,73.0,60.0,56.0,54.0,84.0,73.0,52.0,67.0,82.0,70.0,70.0,90.0,60.0,74.0,64.0,55.0,72.0,56.0,78.0,124.0,91.0,56.0,71.0,81.0,61.0,110.0,71.0,83.0,71.0,85.0,77.0,92.0,58.0,68.0,76.0,55.0,70.0,64.0,71.0,62.0,75.0,81.0,76.0,55.0,58.0,47.0,101.0,35.0,67.0,101.0,82.0,63.0,71.0,81.0,92.0,49.0,70.0,82.0,28.0,49.0,79.0
"Joey Trogdon,Jane Hughes Redding,Harry Okeke,Charles Swiers,Eddie Burks",2.0,2.0,7.0,1.0,11.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,8.0,1.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,4.0,3.0,3.0,6.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,3.0
"Joey Trogdon,Jane Hughes Redding,Harry Okeke,Eddie Burks,Charles Swiers",3.0,2.0,5.0,1.0,0.0,5.0,3.0,7.0,1.0,4.0,0.0,3.0,3.0,7.0,5.0,0.0,3.0,5.0,2.0,1.0,0.0,1.0,5.0,0.0,2.0,2.0,4.0,1.0,5.0,1.0,1.0,2.0,0.0,4.0,2.0,3.0,4.0,2.0,0.0,1.0,4.0,1.0,1.0,5.0,0.0,2.0,2.0,4.0,0.0,3.0,1.0,1.0,0.0,3.0,2.0,4.0,8.0,1.0,3.0,1.0,4.0,8.0,3.0,0.0,6.0,2.0,2.0,4.0,2.0,3.0,1.0,9.0,5.0,4.0,2.0,0.0,3.0,2.0,3.0,4.0,7.0,0.0,4.0,2.0,1.0,3.0,4.0,1.0,5.0,1.0,1.0,3.0,10.0,0.0,5.0,4.0,5.0,0.0,1.0,5.0
"Joey Trogdon,Jane Hughes Redding,Eddie Burks,Charles Swiers,Harry Okeke",6.0,10.0,9.0,7.0,7.0,8.0,4.0,17.0,3.0,18.0,5.0,9.0,7.0,15.0,16.0,10.0,12.0,18.0,5.0,3.0,9.0,8.0,22.0,9.0,12.0,12.0,5.0,10.0,20.0,7.0,0.0,3.0,10.0,17.0,8.0,10.0,15.0,9.0,9.0,10.0,13.0,6.0,13.0,14.0,4.0,5.0,8.0,14.0,4.0,9.0,6.0,7.0,11.0,5.0,9.0,10.0,13.0,5.0,21.0,16.0,9.0,14.0,12.0,12.0,11.0,16.0,16.0,13.0,14.0,16.0,11.0,12.0,5.0,8.0,9.0,13.0,12.0,10.0,14.0,8.0,18.0,7.0,11.0,6.0,6.0,6.0,2.0,9.0,16.0,8.0,13.0,7.0,11.0,9.0,11.0,20.0,19.0,3.0,5.0,4.0
"Joey Trogdon,Jane Hughes Redding,Charles Swiers,Harry Okeke,Eddie Burks",1.0,0.0,7.0,1.0,6.0,1.0,1.0,4.0,2.0,8.0,3.0,6.0,3.0,5.0,2.0,4.0,1.0,6.0,2.0,1.0,1.0,3.0,8.0,1.0,3.0,5.0,5.0,3.0,2.0,1.0,3.0,3.0,8.0,2.0,4.0,11.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,5.0,4.0,6.0,12.0,9.0,3.0,0.0,2.0,5.0,2.0,2.0,0.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,7.0,2.0,4.0,4.0,2.0,3.0,0.0,5.0,2.0,1.0,5.0,2.0,1.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,15.0,6.0,3.0,4.0,2.0,4.0,5.0,0.0,0.0,1.0,6.0,1.0,4.0,4.0,11.0
"Joey Trogdon,Jane Hughes Redding,Charles Swiers,Eddie Burks,Harry Okeke",9.0,8.0,22.0,7.0,13.0,0.0,7.0,7.0,3.0,5.0,5.0,10.0,5.0,15.0,9.0,11.0,4.0,4.0,8.0,2.0,8.0,2.0,10.0,6.0,10.0,11.0,12.0,3.0,16.0,8.0,7.0,6.0,6.0,6.0,4.0,19.0,5.0,5.0,15.0,10.0,3.0,0.0,3.0,13.0,10.0,4.0,8.0,10.0,12.0,9.0,10.0,6.0,5.0,10.0,8.0,4.0,7.0,4.0,6.0,8.0,4.0,6.0,29.0,15.0,14.0,9.0,4.0,3.0,10.0,9.0,7.0,6.0,9.0,8.0,14.0,11.0,2.0,6.0,9.0,6.0,9.0,8.0,6.0,1.0,10.0,17.0,9.0,7.0,11.0,2.0,7.0,11.0,4.0,10.0,8.0,7.0,7.0,6.0,6.0,15.0
"Joey Trogdon,Harry Okeke,Eddie Burks,Charles Swiers,Jane Hughes Redding",4.0,3.0,0.0,6.0,1.0,1.0,2.0,2.0,1.0,8.0,2.0,4.0,3.0,2.0,4.0,2.0,18.0,6.0,4.0,2.0,2.0,6.0,1.0,2.0,11.0,6.0,6.0,9.0,3.0,14.0,1.0,1.0,6.0,8.0,2.0,5.0,3.0,3.0,7.0,1.0,6.0,4.0,6.0,1.0,7.0,3.0,1.0,3.0,7.0,7.0,2.0,2.0,5.0,1.0,0.0,5.0,7.0,0.0,5.0,3.0,1.0,11.0,2.0,5.0,0.0,3.0,3.0,9.0,8.0,3.0,0.0,5.0,0.0,6.0,4.0,4.0,3.0,0.0,1.0,4.0,3.0,3.0,7.0,2.0,0.0,1.0,7.0,2.0,6.0,2.0,4.0,5.0,7.0,4.0,6.0,6.0,2.0,9.0,1.0,4.0
"Joey Trogdon,Harry Okeke,Charles Swiers,Eddie Burks,Jane Hughes Redding",5.0,0.0,4.0,2.0,7.0,0.0,1.0,4.0,6.0,1.0,3.0,3.0,1.0,4.0,1.0,5.0,7.0,1.0,3.0,4.0,1.0,3.0,1.0,4.0,0.0,5.0,6.0,4.0,0.0,8.0,5.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,4.0,6.0,4.0,2.0,5.0,3.0,5.0,1.0,1.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,5.0,3.0,4.0,2.0,1.0,4.0,2.0,6.0,2.0,2.0,2.0,2.0,0.0,1.0,4.0,1.0,1.0,4.0,2.0,0.0,3.0,2.0,3.0,0.0,12.0,7.0,2.0,1.0,6.0,2.0,5.0,6.0,5.0,1.0,2.0,2.0,2.0,2.0,4.0
"Charles Swiers,Eddie Burks,Jane Hughes Redding,Harry Okeke,Joey Trogdon",17.0,12.0,10.0,7.0,6.0,3.0,9.0,5.0,5.0,5.0,23.0,10.0,14.0,7.0,7.0,7.0,3.0,11.0,11.0,12.0,3.0,6.0,3.0,7.0,11.0,8.0,1.0,6.0,9.0,10.0,13.0,11.0,3.0,8.0,9.0,6.0,12.0,7.0,7.0,17.0,4.0,12.0,9.0,1.0,14.0,8.0,5.0,3.0,11.0,12.0,7.0,10.0,8.0,17.0,7.0,10.0,8.0,3.0,5.0,5.0,6.0,7.0,4.0,7.0,8.0,8.0,10.0,6.0,3.0,10.0,10.0,9.0,7.0,9.0,8.0,5.0,6.0,12.0,6.0,8.0,8.0,7.0,3.0,10.0,12.0,4.0,3.0,8.0,9.0,13.0,9.0,9.0,5.0,10.0,8.0,4.0,11.0,6.0,17.0,9.0
"Charles Swiers,Eddie Burks,Jane Hughes Redding,Joey Trogdon,Harry Okeke",41.0,42.0,27.0,27.0,21.0,25.0,36.0,17.0,27.0,33.0,47.0,22.0,24.0,27.0,20.0,33.0,19.0,21.0,23.0,29.0,20.0,16.0,29.0,12.0,25.0,12.0,21.0,14.0,22.0,20.0,27.0,32.0,19.0,21.0,39.0,13.0,35.0,24.0,16.0,24.0,24.0,27.0,24.0,20.0,29.0,17.0,33.0,26.0,20.0,24.0,24.0,25.0,30.0,51.0,20.0,25.0,22.0,14.0,18.0,16.0,16.0,15.0,25.0,19.0,17.0,24.0,23.0,18.0,19.0,23.0,24.0,21.0,11.0,26.0,13.0,27.0,19.0,36.0,32.0,17.0,21.0,34.0,17.0,23.0,33.0,9.0,29.0,24.0,16.0,23.0,29.0,27.0,21.0,22.0,23.0,17.0,28.0,32.0,28.0,19.0
"Charles Swiers,Eddie Burks,Joey Trogdon,Harry Okeke,Jane Hughes Redding",41.0,7.0,21.0,9.0,13.0,10.0,27.0,25.0,32.0,15.0,25.0,23.0,27.0,9.0,13.0,9.0,34.0,17.0,38.0,33.0,3.0,37.0,3.0,19.0,13.0,34.0,15.0,26.0,13.0,25.0,53.0,32.0,12.0,3.0,36.0,29.0,32.0,15.0,17.0,20.0,45.0,34.0,28.0,16.0,15.0,54.0,9.0,3.0,29.0,16.0,15.0,28.0,13.0,23.0,39.0,26.0,30.0,23.0,7.0,8.0,31.0,31.0,12.0,12.0,11.0,4.0,17.0,25.0,9.0,25.0,16.0,37.0,25.0,8.0,31.0,13.0,20.0,15.0,23.0,20.0,11.0,8.0,16.0,18.0,24.0,6.0,63.0,12.0,9.0,13.0,7.0,24.0,21.0,6.0,31.0,43.0,3.0,44.0,27.0,11.0
"Charles Swiers,Eddie Burks,Joey Trogdon,Jane Hughes Redding,Harry Okeke",81.0,95.0,91.0,73.0,80.0,82.0,94.0,53.0,92.0,97.0,129.0,74.0,57.0,65.0,68.0,50.0,68.0,58.0,60.0,86.0,71.0,61.0,73.0,45.0,86.0,72.0,41.0,41.0,79.0,103.0,70.0,93.0,76.0,61.0,77.0,36.0,93.0,65.0,43.0,86.0,55.0,75.0,58.0,57.0,76.0,57.0,80.0,97.0,61.0,61.0,58.0,81.0,91.0,105.0,84.0,56.0,71.0,57.0,51.0,40.0,65.0,53.0,59.0,89.0,41.0,62.0,57.0,47.0,34.0,49.0,76.0,78.0,51.0,91.0,72.0,58.0,80.0,90.0,60.0,60.0,79.0,83.0,52.0,101.0,83.0,33.0,67.0,63.0,68.0,68.0,81.0,57.0,59.0,66.0,58.0,62.0,77.0,92.0,74.0,57.0
"Charles Swiers,Eddie Burks,Harry Okeke,Jane Hughes Redding,Joey Trogdon",7.0,2.0,3.0,3.0,1.0,5.0,3.0,2.0,9.0,0.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,9.0,2.0,4.0,8.0,0.0,3.0,4.0,5.0,1.0,3.0,2.0,3.0,7.0,3.0,2.0,0.0,5.0,5.0,4.0,2.0,2.0,0.0,3.0,2.0,3.0,1.0,2.0,4.0,1.0,0.0,5.0,3.0,0.0,5.0,2.0,1.0,2.0,4.0,1.0,6.0,3.0,1.0,5.0,4.0,1.0,3.0,1.0,0.0,3.0,2.0,3.0,2.0,1.0,5.0,4.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,1.0,0.0,0.0,4.0,2.0,2.0,8.0,2.0,1.0,6.0,1.0,2.0,4.0,7.0,4.0,3.0,0.0,4.0,2.0,1.0
"Charles Swiers,Eddie Burks,Harry Okeke,Joey Trogdon,Jane Hughes Redding",10.0,1.0,10.0,5.0,2.0,4.0,7.0,5.0,17.0,1.0,12.0,5.0,10.0,0.0,12.0,6.0,7.0,1.0,8.0,8.0,2.0,11.0,1.0,11.0,9.0,20.0,4.0,3.0,8.0,8.0,16.0,6.0,8.0,0.0,14.0,4.0,9.0,8.0,14.0,7.0,11.0,7.0,10.0,5.0,4.0,10.0,6.0,3.0,7.0,11.0,9.0,6.0,5.0,6.0,13.0,6.0,4.0,8.0,3.0,4.0,12.0,9.0,3.0,4.0,4.0,4.0,5.0,10.0,7.0,8.0,8.0,10.0,7.0,3.0,15.0,9.0,9.0,2.0,8.0,5.0,2.0,7.0,6.0,12.0,9.0,1.0,27.0,8.0,2.0,8.0,6.0,4.0,9.0,3.0,9.0,11.0,3.0,9.0,6.0,5.0
"Charles Swiers,Joey Trogdon,Jane Hughes Redding,Harry Okeke,Eddie Burks",8.0,7.0,11.0,6.0,12.0,6.0,10.0,5.0,9.0,3.0,7.0,7.0,9.0,6.0,14.0,16.0,1.0,5.0,6.0,3.0,11.0,4.0,5.0,9.0,4.0,8.0,5.0,11.0,9.0,4.0,14.0,7.0,4.0,8.0,3.0,10.0,8.0,5.0,8.0,15.0,8.0,3.0,3.0,9.0,10.0,8.0,10.0,4.0,14.0,9.0,2.0,5.0,6.0,5.0,10.0,2.0,6.0,4.0,2.0,12.0,6.0,5.0,7.0,7.0,8.0,12.0,6.0,4.0,5.0,6.0,4.0,9.0,6.0,8.0,13.0,7.0,4.0,3.0,8.0,8.0,5.0,7.0,6.0,11.0,14.0,3.0,6.0,7.0,7.0,10.0,10.0,6.0,9.0,12.0,5.0,4.0,2.0,11.0,11.0,19.0
"Charles Swiers,Joey Trogdon,Jane Hughes Redding,Eddie Burks,Harry Okeke",18.0,18.0,29.0,22.0,23.0,21.0,23.0,25.0,19.0,27.0,22.0,29.0,16.0,26.0,22.0,41.0,9.0,20.0,20.0,12.0,24.0,10.0,30.0,16.0,26.0,21.0,22.0,22.0,21.0,17.0,27.0,22.0,20.0,23.0,10.0,17.0,17.0,13.0,17.0,27.0,17.0,12.0,19.0,22.0,28.0,21.0,29.0,17.0,18.0,17.0,21.0,24.0,22.0,21.0,8.0,13.0,8.0,15.0,14.0,17.0,24.0,16.0,20.0,36.0,20.0,28.0,16.0,15.0,21.0,27.0,12.0,25.0,17.0,15.0,19.0,17.0,11.0,22.0,24.0,28.0,17.0,14.0,19.0,24.0,29.0,24.0,21.0,25.0,25.0,21.0,31.0,32.0,17.0,15.0,12.0,11.0,16.0,24.0,19.0,24.0
"Charles Swiers,Joey Trogdon,Harry Okeke,Jane Hughes Redding,Eddie Burks",3.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,8.0,0.0,4.0,5.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,7.0,2.0,4.0,1.0,3.0,2.0,7.0,8.0,5.0,1.0,7.0,3.0,5.0,8.0,3.0,2.0,6.0,2.0,1.0,2.0,2.0,6.0,0.0,5.0,4.0,1.0,4.0,2.0,3.0,2.0,3.0,2.0,6.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,3.0,3.0,4.0,5.0,3.0,0.0,4.0,6.0,5.0,2.0,1.0,4.0,0.0,1.0,7.0,6.0,0.0,0.0,4.0,5.0,1.0,2.0,3.0,1.0,3.0,5.0,4.0,1.0,0.0,13.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,9.0
"Charles Swiers,Joey Trogdon,Harry Okeke,Eddie Burks,Jane Hughes Redding",5.0,1.0,9.0,5.0,10.0,1.0,5.0,3.0,15.0,4.0,6.0,6.0,11.0,2.0,6.0,8.0,7.0,6.0,18.0,7.0,2.0,8.0,2.0,7.0,6.0,10.0,11.0,4.0,6.0,6.0,8.0,7.0,6.0,2.0,9.0,14.0,6.0,7.0,6.0,4.0,14.0,7.0,6.0,4.0,6.0,6.0,10.0,1.0,4.0,6.0,5.0,5.0,1.0,7.0,7.0,6.0,4.0,8.0,3.0,3.0,8.0,6.0,5.0,6.0,4.0,2.0,4.0,7.0,10.0,11.0,2.0,9.0,8.0,1.0,6.0,9.0,7.0,2.0,11.0,2.0,4.0,1.0,5.0,4.0,13.0,8.0,19.0,8.0,3.0,16.0,2.0,11.0,5.0,7.0,13.0,6.0,4.0,16.0,11.0,10.0
"Charles Swiers,Joey Trogdon,Eddie Burks,Harry Okeke,Jane Hughes Redding",24.0,4.0,16.0,5.0,13.0,6.0,15.0,11.0,31.0,6.0,16.0,32.0,22.0,1.0,17.0,10.0,12.0,5.0,39.0,13.0,1.0,26.0,5.0,34.0,10.0,38.0,22.0,19.0,14.0,14.0,32.0,26.0,13.0,5.0,17.0,49.0,11.0,11.0,25.0,12.0,24.0,12.0,30.0,22.0,11.0,28.0,18.0,6.0,16.0,21.0,17.0,25.0,6.0,12.0,20.0,17.0,17.0,11.0,2.0,19.0,20.0,31.0,10.0,19.0,7.0,4.0,10.0,31.0,18.0,22.0,11.0,23.0,23.0,0.0,17.0,17.0,10.0,7.0,21.0,20.0,7.0,4.0,24.0,14.0,14.0,18.0,34.0,16.0,6.0,20.0,6.0,34.0,16.0,16.0,30.0,21.0,9.0,27.0,24.0,16.0
"Charles Swiers,Joey Trogdon,Eddie Burks,Jane Hughes Redding,Harry Okeke",48.0,89.0,88.0,62.0,65.0,39.0,52.0,55.0,62.0,37.0,68.0,85.0,27.0,66.0,49.0,76.0,28.0,58.0,46.0,61.0,64.0,42.0,109.0,83.0,78.0,72.0,59.0,40.0,56.0,60.0,59.0,50.0,66.0,62.0,31.0,61.0,43.0,43.0,55.0,58.0,42.0,29.0,34.0,64.0,97.0,36.0,74.0,43.0,39.0,68.0,49.0,59.0,60.0,51.0,52.0,46.0,51.0,38.0,46.0,59.0,57.0,54.0,80.0,100.0,43.0,112.0,49.0,61.0,55.0,54.0,52.0,78.0,42.0,58.0,57.0,66.0,35.0,64.0,65.0,68.0,42.0,46.0,36.0,75.0,89.0,68.0,64.0,102.0,59.0,76.0,84.0,68.0,41.0,65.0,54.0,51.0,57.0,44.0,64.0,92.0
"Charles Swiers,Jane Hughes Redding,Joey Trogdon,Harry Okeke,Eddie Burks",3.0,2.0,2.0,4.0,9.0,1.0,4.0,0.0,4.0,2.0,4.0,4.0,5.0,3.0,5.0,10.0,1.0,5.0,2.0,0.0,1.0,4.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,15.0,10.0,3.0,2.0,6.0,5.0,0.0,5.0,4.0,8.0,3.0,1.0,2.0,5.0,3.0,3.0,3.0,8.0,1.0,4.0,1.0,5.0,1.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0,2.0,4.0,5.0,1.0,6.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,5.0,2.0,6.0,3.0,2.0,3.0,3.0,8.0,1.0,0.0,3.0,4.0,3.0,2.0,4.0,0.0,2.0,8.0,3.0,2.0,1.0,1.0,6.0,6.0,3.0,7.0,3.0,8.0
"Charles Swiers,Jane Hughes Redding,Joey Trogdon,Eddie Burks,Harry Okeke",5.0,7.0,19.0,6.0,17.0,9.0,6.0,7.0,7.0,4.0,4.0,7.0,9.0,7.0,15.0,18.0,2.0,3.0,4.0,6.0,13.0,11.0,10.0,12.0,2.0,5.0,10.0,2.0,7.0,7.0,20.0,11.0,10.0,8.0,6.0,15.0,4.0,6.0,4.0,7.0,6.0,1.0,9.0,9.0,11.0,5.0,5.0,7.0,11.0,8.0,10.0,11.0,8.0,5.0,6.0,10.0,4.0,3.0,4.0,5.0,5.0,9.0,12.0,8.0,8.0,13.0,6.0,5.0,6.0,6.0,7.0,5.0,5.0,3.0,13.0,4.0,4.0,3.0,7.0,11.0,7.0,2.0,6.0,10.0,8.0,19.0,6.0,14.0,5.0,7.0,8.0,14.0,1.0,5.0,7.0,9.0,2.0,9.0,6.0,8.0
"Charles Swiers,Jane Hughes Redding,Harry Okeke,Eddie Burks,Joey Trogdon",3.0,4.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,7.0,2.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,2.0,2.0,0.0,5.0,4.0,4.0,1.0,3.0,1.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,4.0,0.0
