,County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes,Real Precinct
15187,MECKLENBURG,11/7/23,17,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,139,58,0,0,197,Y
15189,MECKLENBURG,11/7/23,17,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,138,54,0,0,192,Y
15195,MECKLENBURG,11/7/23,17,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,139,58,0,0,197,Y
15201,MECKLENBURG,11/7/23,17,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,33,3,0,0,36,Y
15203,MECKLENBURG,11/7/23,17,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,130,56,0,0,186,Y
15238,MECKLENBURG,11/7/23,18,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,254,49,0,0,303,Y
15240,MECKLENBURG,11/7/23,18,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,252,44,0,0,296,Y
15246,MECKLENBURG,11/7/23,18,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,212,42,0,0,254,Y
15252,MECKLENBURG,11/7/23,18,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,175,24,0,0,199,Y
15254,MECKLENBURG,11/7/23,18,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,246,48,0,0,294,Y
15288,MECKLENBURG,11/7/23,19,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,223,133,0,0,356,Y
15290,MECKLENBURG,11/7/23,19,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,208,123,0,0,331,Y
15296,MECKLENBURG,11/7/23,19,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,195,98,0,0,293,Y
15302,MECKLENBURG,11/7/23,19,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,142,73,0,0,215,Y
15304,MECKLENBURG,11/7/23,19,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,223,127,0,0,350,Y
15328,MECKLENBURG,11/7/23,82,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,185,101,0,0,286,Y
15330,MECKLENBURG,11/7/23,82,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,178,102,0,0,280,Y
15336,MECKLENBURG,11/7/23,82,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,183,102,0,0,285,Y
15342,MECKLENBURG,11/7/23,82,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,12,17,0,0,29,Y
15344,MECKLENBURG,11/7/23,82,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,178,102,0,0,280,Y
15379,MECKLENBURG,11/7/23,83,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,189,78,0,0,267,Y
15381,MECKLENBURG,11/7/23,83,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,188,77,0,0,265,Y
15387,MECKLENBURG,11/7/23,83,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,173,70,0,0,243,Y
15393,MECKLENBURG,11/7/23,83,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,86,22,0,0,108,Y
15395,MECKLENBURG,11/7/23,83,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,191,74,0,0,265,Y
15428,MECKLENBURG,11/7/23,84,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,156,74,0,0,230,Y
15430,MECKLENBURG,11/7/23,84,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,150,67,0,0,217,Y
15436,MECKLENBURG,11/7/23,84,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,148,72,0,0,220,Y
15442,MECKLENBURG,11/7/23,84,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,38,12,0,0,50,Y
15444,MECKLENBURG,11/7/23,84,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,160,70,0,0,230,Y
15477,MECKLENBURG,11/7/23,85,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,233,221,0,0,454,Y
15479,MECKLENBURG,11/7/23,85,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,230,203,0,0,433,Y
15485,MECKLENBURG,11/7/23,85,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,216,193,0,0,409,Y
15491,MECKLENBURG,11/7/23,85,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,131,68,0,0,199,Y
15493,MECKLENBURG,11/7/23,85,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,232,221,0,0,453,Y
15527,MECKLENBURG,11/7/23,86,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,272,150,0,0,422,Y
15529,MECKLENBURG,11/7/23,86,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,263,140,0,0,403,Y
15535,MECKLENBURG,11/7/23,86,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,232,125,0,0,357,Y
15541,MECKLENBURG,11/7/23,86,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,234,74,0,0,308,Y
15543,MECKLENBURG,11/7/23,86,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,271,145,0,0,416,Y
15577,MECKLENBURG,11/7/23,87,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,170,94,0,0,264,Y
15579,MECKLENBURG,11/7/23,87,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,163,74,0,0,237,Y
15585,MECKLENBURG,11/7/23,87,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,155,82,0,0,237,Y
15591,MECKLENBURG,11/7/23,87,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,86,35,0,0,121,Y
15593,MECKLENBURG,11/7/23,87,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,176,94,0,0,270,Y
15627,MECKLENBURG,11/7/23,88,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,179,79,0,0,258,Y
15629,MECKLENBURG,11/7/23,88,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,179,75,0,0,254,Y
15635,MECKLENBURG,11/7/23,88,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,167,77,0,0,244,Y
15641,MECKLENBURG,11/7/23,88,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,140,31,0,0,171,Y
15643,MECKLENBURG,11/7/23,88,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,192,85,0,0,277,Y
15677,MECKLENBURG,11/7/23,89,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,431,137,0,0,568,Y
15679,MECKLENBURG,11/7/23,89,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,440,134,0,0,574,Y
15685,MECKLENBURG,11/7/23,89,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,399,135,0,0,534,Y
15691,MECKLENBURG,11/7/23,89,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,172,21,0,0,193,Y
15693,MECKLENBURG,11/7/23,89,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,448,139,0,0,587,Y
15726,MECKLENBURG,11/7/23,90,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,149,70,0,0,219,Y
15728,MECKLENBURG,11/7/23,90,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,148,67,0,0,215,Y
15734,MECKLENBURG,11/7/23,90,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,137,71,0,0,208,Y
15740,MECKLENBURG,11/7/23,90,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,86,20,0,0,106,Y
15742,MECKLENBURG,11/7/23,90,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,152,70,0,0,222,Y
15773,MECKLENBURG,11/7/23,203,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,464,202,0,0,666,Y
15775,MECKLENBURG,11/7/23,203,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,461,206,0,0,667,Y
15781,MECKLENBURG,11/7/23,203,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,454,204,0,0,658,Y
15787,MECKLENBURG,11/7/23,203,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,93,31,0,0,124,Y
15789,MECKLENBURG,11/7/23,203,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,467,202,0,0,669,Y
15822,MECKLENBURG,11/7/23,204.1,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,438,212,0,0,650,Y
15824,MECKLENBURG,11/7/23,204.1,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,426,213,0,0,639,Y
15830,MECKLENBURG,11/7/23,204.1,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,420,214,0,0,634,Y
15836,MECKLENBURG,11/7/23,204.1,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,73,29,0,0,102,Y
15838,MECKLENBURG,11/7/23,204.1,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,432,210,0,0,642,Y
15871,MECKLENBURG,11/7/23,205,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,248,146,0,0,394,Y
15873,MECKLENBURG,11/7/23,205,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,249,139,0,0,388,Y
15879,MECKLENBURG,11/7/23,205,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,244,144,0,0,388,Y
15885,MECKLENBURG,11/7/23,205,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,96,23,0,0,119,Y
15887,MECKLENBURG,11/7/23,205,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,249,145,0,0,394,Y
16030,MECKLENBURG,11/7/23,209,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,1,2,0,0,3,Y
16032,MECKLENBURG,11/7/23,209,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,1,2,0,0,3,Y
16038,MECKLENBURG,11/7/23,209,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,1,2,0,0,3,Y
16044,MECKLENBURG,11/7/23,209,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,3,0,0,0,3,Y
16046,MECKLENBURG,11/7/23,209,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,1,2,0,0,3,Y
16105,MECKLENBURG,11/7/23,210,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,382,437,0,0,819,Y
16107,MECKLENBURG,11/7/23,210,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,392,433,0,0,825,Y
16113,MECKLENBURG,11/7/23,210,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,397,431,0,0,828,Y
16119,MECKLENBURG,11/7/23,210,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,63,42,0,0,105,Y
16121,MECKLENBURG,11/7/23,210,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,384,429,0,0,813,Y
16154,MECKLENBURG,11/7/23,211,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,495,334,0,0,829,Y
16156,MECKLENBURG,11/7/23,211,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,472,327,0,0,799,Y
16162,MECKLENBURG,11/7/23,211,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,479,320,0,0,799,Y
16168,MECKLENBURG,11/7/23,211,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,105,47,0,0,152,Y
16170,MECKLENBURG,11/7/23,211,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,492,324,0,0,816,Y
16203,MECKLENBURG,11/7/23,212,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,610,430,0,0,1040,Y
16205,MECKLENBURG,11/7/23,212,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,614,420,0,0,1034,Y
16223,MECKLENBURG,11/7/23,91,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,376,189,0,0,565,Y
16225,MECKLENBURG,11/7/23,91,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,340,184,0,0,524,Y
16231,MECKLENBURG,11/7/23,91,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,334,162,0,0,496,Y
16237,MECKLENBURG,11/7/23,91,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,263,89,0,0,352,Y
16239,MECKLENBURG,11/7/23,91,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,371,190,0,0,561,Y
16273,MECKLENBURG,11/7/23,92,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,356,159,0,0,515,Y
16275,MECKLENBURG,11/7/23,92,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,353,159,0,0,512,Y
16281,MECKLENBURG,11/7/23,92,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,330,147,0,0,477,Y
16287,MECKLENBURG,11/7/23,92,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,245,82,0,0,327,Y
16289,MECKLENBURG,11/7/23,92,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,345,161,0,0,506,Y
16323,MECKLENBURG,11/7/23,93,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,193,87,0,0,280,Y
16325,MECKLENBURG,11/7/23,93,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,193,72,0,0,265,Y
16331,MECKLENBURG,11/7/23,93,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,167,77,0,0,244,Y
16337,MECKLENBURG,11/7/23,93,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,219,61,0,0,280,Y
16339,MECKLENBURG,11/7/23,93,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,206,83,0,0,289,Y
16373,MECKLENBURG,11/7/23,94,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,125,52,0,0,177,Y
16375,MECKLENBURG,11/7/23,94,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,136,53,0,0,189,Y
16381,MECKLENBURG,11/7/23,94,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,133,53,0,0,186,Y
16387,MECKLENBURG,11/7/23,94,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,42,9,0,0,51,Y
16389,MECKLENBURG,11/7/23,94,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,139,55,0,0,194,Y
16422,MECKLENBURG,11/7/23,95,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,142,61,0,0,203,Y
16424,MECKLENBURG,11/7/23,95,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,137,57,0,0,194,Y
16430,MECKLENBURG,11/7/23,95,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,136,55,0,0,191,Y
16436,MECKLENBURG,11/7/23,95,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,33,12,0,0,45,Y
16438,MECKLENBURG,11/7/23,95,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,138,55,0,0,193,Y
16471,MECKLENBURG,11/7/23,96,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,217,165,0,0,382,Y
16473,MECKLENBURG,11/7/23,96,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,211,164,0,0,375,Y
16479,MECKLENBURG,11/7/23,96,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,202,159,0,0,361,Y
16485,MECKLENBURG,11/7/23,96,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,115,68,0,0,183,Y
16487,MECKLENBURG,11/7/23,96,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,214,167,0,0,381,Y
16521,MECKLENBURG,11/7/23,97,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,137,39,0,0,176,Y
16523,MECKLENBURG,11/7/23,97,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,142,36,0,0,178,Y
16529,MECKLENBURG,11/7/23,97,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,140,41,0,0,181,Y
16535,MECKLENBURG,11/7/23,97,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,38,7,0,0,45,Y
16537,MECKLENBURG,11/7/23,97,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,132,39,0,0,171,Y
16571,MECKLENBURG,11/7/23,98,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,185,68,0,0,253,Y
16573,MECKLENBURG,11/7/23,98,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,177,69,0,0,246,Y
16579,MECKLENBURG,11/7/23,98,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,179,62,0,0,241,Y
16585,MECKLENBURG,11/7/23,98,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,34,6,0,0,40,Y
16587,MECKLENBURG,11/7/23,98,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,187,71,0,0,258,Y
16621,MECKLENBURG,11/7/23,99,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,61,50,0,0,111,Y
16623,MECKLENBURG,11/7/23,99,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,62,50,0,0,112,Y
16629,MECKLENBURG,11/7/23,99,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,58,51,0,0,109,Y
16635,MECKLENBURG,11/7/23,99,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,14,6,0,0,20,Y
16637,MECKLENBURG,11/7/23,99,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,60,46,0,0,106,Y
16656,MECKLENBURG,11/7/23,212,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,608,426,0,0,1034,Y
16662,MECKLENBURG,11/7/23,212,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,117,58,0,0,175,Y
16664,MECKLENBURG,11/7/23,212,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,624,434,0,0,1058,Y
16697,MECKLENBURG,11/7/23,213,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,318,180,0,0,498,Y
16699,MECKLENBURG,11/7/23,213,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,306,191,0,0,497,Y
16705,MECKLENBURG,11/7/23,213,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,307,188,0,0,495,Y
16711,MECKLENBURG,11/7/23,213,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,61,16,0,0,77,Y
16713,MECKLENBURG,11/7/23,213,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,311,186,0,0,497,Y
16746,MECKLENBURG,11/7/23,214,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,385,159,0,0,544,Y
16748,MECKLENBURG,11/7/23,214,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,367,155,0,0,522,Y
16754,MECKLENBURG,11/7/23,214,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,353,155,0,0,508,Y
16760,MECKLENBURG,11/7/23,214,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,116,24,0,0,140,Y
16762,MECKLENBURG,11/7/23,214,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,375,160,0,0,535,Y
17026,MECKLENBURG,11/7/23,222,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,313,131,0,0,444,Y
17028,MECKLENBURG,11/7/23,222,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,315,124,0,0,439,Y
17034,MECKLENBURG,11/7/23,222,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,308,120,0,0,428,Y
17040,MECKLENBURG,11/7/23,222,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,81,15,0,0,96,Y
17042,MECKLENBURG,11/7/23,222,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,318,123,0,0,441,Y
17075,MECKLENBURG,11/7/23,223.1,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,408,146,0,0,554,Y
17077,MECKLENBURG,11/7/23,223.1,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,"James (Smuggie) Mitchell, Jr.",DEM,4,387,145,0,0,532,Y
17083,MECKLENBURG,11/7/23,223.1,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,LaWana Slack-Mayfield,DEM,4,371,141,0,0,512,Y
17089,MECKLENBURG,11/7/23,223.1,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Steven J. DiFiore II,LIB,4,191,32,0,0,223,Y
17091,MECKLENBURG,11/7/23,223.1,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Victoria Watlington,DEM,4,417,146,0,0,563,Y
19560,MECKLENBURG,11/7/23,20,2,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE,Dimple Ajmera,DEM,4,366,103,0,0,469,Y
