,County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes,Real Precinct
4830,MECKLENBURG,7/26/22,68,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,73,15,0,0,88,Y
4831,MECKLENBURG,7/26/22,68,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,89,83,0,0,172,Y
4850,MECKLENBURG,7/26/22,69,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,294,196,0,0,490,Y
4851,MECKLENBURG,7/26/22,69,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,274,180,0,0,454,Y
4873,MECKLENBURG,7/26/22,70,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,176,108,0,0,284,Y
4874,MECKLENBURG,7/26/22,70,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,200,166,0,0,366,Y
4893,MECKLENBURG,7/26/22,71,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,125,97,0,0,222,Y
4894,MECKLENBURG,7/26/22,71,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,127,108,0,0,235,Y
4913,MECKLENBURG,7/26/22,72,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,102,84,0,0,186,Y
4914,MECKLENBURG,7/26/22,72,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,138,103,0,0,241,Y
4933,MECKLENBURG,7/26/22,73,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,117,41,0,0,158,Y
4934,MECKLENBURG,7/26/22,73,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,139,86,0,0,225,Y
4953,MECKLENBURG,7/26/22,74,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,145,126,0,0,271,Y
4954,MECKLENBURG,7/26/22,74,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,181,188,0,0,369,Y
4973,MECKLENBURG,7/26/22,75,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,238,141,0,0,379,Y
4974,MECKLENBURG,7/26/22,75,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,290,219,0,0,509,Y
4993,MECKLENBURG,7/26/22,76,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,193,126,0,0,319,Y
4994,MECKLENBURG,7/26/22,76,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,239,209,0,0,448,Y
5013,MECKLENBURG,7/26/22,77,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,18,4,0,0,22,Y
5014,MECKLENBURG,7/26/22,77,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,128,111,0,0,239,Y
5033,MECKLENBURG,7/26/22,78.1,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,30,23,0,0,53,Y
5034,MECKLENBURG,7/26/22,78.1,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,111,48,0,0,159,Y
5053,MECKLENBURG,7/26/22,79,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,58,13,0,0,71,Y
5054,MECKLENBURG,7/26/22,79,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,127,76,0,0,203,Y
5073,MECKLENBURG,7/26/22,80,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,70,14,0,0,84,Y
5074,MECKLENBURG,7/26/22,80,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,184,105,0,0,289,Y
5093,MECKLENBURG,7/26/22,81,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,53,19,0,0,72,Y
5094,MECKLENBURG,7/26/22,81,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,179,191,0,0,370,Y
5113,MECKLENBURG,7/26/22,82,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,4,8,0,0,12,Y
5114,MECKLENBURG,7/26/22,82,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,124,92,0,0,216,Y
5133,MECKLENBURG,7/26/22,83,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,87,13,0,0,100,Y
5134,MECKLENBURG,7/26/22,83,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,132,56,0,0,188,Y
5152,MECKLENBURG,7/26/22,84,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,36,15,0,0,51,Y
5153,MECKLENBURG,7/26/22,84,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,110,58,0,0,168,Y
5171,MECKLENBURG,7/26/22,85,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,100,58,0,0,158,Y
5172,MECKLENBURG,7/26/22,85,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,178,165,0,0,343,Y
5191,MECKLENBURG,7/26/22,86,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,201,160,0,0,361,Y
5192,MECKLENBURG,7/26/22,86,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,163,151,0,0,314,Y
5211,MECKLENBURG,7/26/22,87,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,81,58,0,0,139,Y
5212,MECKLENBURG,7/26/22,87,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,98,100,0,0,198,Y
5728,MECKLENBURG,7/26/22,88,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,111,81,0,0,192,Y
5729,MECKLENBURG,7/26/22,88,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,89,94,0,0,183,Y
5751,MECKLENBURG,7/26/22,89,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,211,33,0,0,244,Y
5752,MECKLENBURG,7/26/22,89,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,270,135,0,0,405,Y
5771,MECKLENBURG,7/26/22,90,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,111,32,0,0,143,Y
5772,MECKLENBURG,7/26/22,90,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,93,45,0,0,138,Y
5794,MECKLENBURG,7/26/22,91,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,278,178,0,0,456,Y
5795,MECKLENBURG,7/26/22,91,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,202,136,0,0,338,Y
5817,MECKLENBURG,7/26/22,92,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,194,114,0,0,308,Y
5818,MECKLENBURG,7/26/22,92,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,243,152,0,0,395,Y
5837,MECKLENBURG,7/26/22,93,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,177,139,0,0,316,Y
5838,MECKLENBURG,7/26/22,93,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,107,92,0,0,199,Y
5857,MECKLENBURG,7/26/22,94,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,42,19,0,0,61,Y
5858,MECKLENBURG,7/26/22,94,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,90,55,0,0,145,Y
5876,MECKLENBURG,7/26/22,95,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,37,10,0,0,47,Y
5877,MECKLENBURG,7/26/22,95,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,107,49,0,0,156,Y
5895,MECKLENBURG,7/26/22,96,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,115,49,0,0,164,Y
5896,MECKLENBURG,7/26/22,96,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,141,136,0,0,277,Y
5915,MECKLENBURG,7/26/22,97,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,19,9,0,0,28,Y
5916,MECKLENBURG,7/26/22,97,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,126,40,0,0,166,Y
5935,MECKLENBURG,7/26/22,98,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,33,14,0,0,47,Y
5936,MECKLENBURG,7/26/22,98,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,114,56,0,0,170,Y
5955,MECKLENBURG,7/26/22,99,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,6,2,0,0,8,Y
5956,MECKLENBURG,7/26/22,99,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,35,20,0,0,55,Y
5975,MECKLENBURG,7/26/22,100,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,165,83,0,0,248,Y
5976,MECKLENBURG,7/26/22,100,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,195,84,0,0,279,Y
5998,MECKLENBURG,7/26/22,101,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,181,153,0,0,334,Y
5999,MECKLENBURG,7/26/22,101,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,141,137,0,0,278,Y
6018,MECKLENBURG,7/26/22,102,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,79,20,0,0,99,Y
6019,MECKLENBURG,7/26/22,102,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,163,70,0,0,233,Y
6037,MECKLENBURG,7/26/22,103,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,257,106,0,0,363,Y
6038,MECKLENBURG,7/26/22,103,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,231,115,0,0,346,Y
6060,MECKLENBURG,7/26/22,104,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,28,8,0,0,36,Y
6061,MECKLENBURG,7/26/22,104,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,209,165,0,0,374,Y
6079,MECKLENBURG,7/26/22,105,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,24,10,0,0,34,Y
6080,MECKLENBURG,7/26/22,105,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,97,95,0,0,192,Y
6098,MECKLENBURG,7/26/22,106,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,109,71,0,0,180,Y
6099,MECKLENBURG,7/26/22,106,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,176,117,0,0,293,Y
6118,MECKLENBURG,7/26/22,107.1,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,53,21,0,0,74,Y
6119,MECKLENBURG,7/26/22,107.1,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,248,146,0,0,394,Y
6138,MECKLENBURG,7/26/22,108,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,24,7,0,0,31,Y
6139,MECKLENBURG,7/26/22,108,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,100,40,0,0,140,Y
6157,MECKLENBURG,7/26/22,109,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,60,10,0,0,70,Y
6158,MECKLENBURG,7/26/22,109,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,263,92,0,0,355,Y
6177,MECKLENBURG,7/26/22,110,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,102,57,0,0,159,Y
6178,MECKLENBURG,7/26/22,110,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,134,89,0,0,223,Y
6691,MECKLENBURG,7/26/22,139.1,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,139,96,0,0,235,Y
6692,MECKLENBURG,7/26/22,139.1,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,121,117,0,0,238,Y
6714,MECKLENBURG,7/26/22,140,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,243,119,0,0,362,Y
6715,MECKLENBURG,7/26/22,140,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,154,119,0,0,273,Y
6737,MECKLENBURG,7/26/22,141,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,0,0,0,0,0,Y
6738,MECKLENBURG,7/26/22,141,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,8,8,0,0,16,Y
6756,MECKLENBURG,7/26/22,144,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,177,97,0,0,274,Y
6757,MECKLENBURG,7/26/22,144,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,152,163,0,0,315,Y
6779,MECKLENBURG,7/26/22,145,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,242,55,0,0,297,Y
6780,MECKLENBURG,7/26/22,145,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,446,309,0,0,755,Y
6798,MECKLENBURG,7/26/22,146,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,31,10,0,0,41,Y
6799,MECKLENBURG,7/26/22,146,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,169,166,0,0,335,Y
6818,MECKLENBURG,7/26/22,147,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,37,28,0,0,65,Y
6819,MECKLENBURG,7/26/22,147,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,147,135,0,0,282,Y
6838,MECKLENBURG,7/26/22,148,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,278,196,0,0,474,Y
6839,MECKLENBURG,7/26/22,148,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,329,301,0,0,630,Y
6861,MECKLENBURG,7/26/22,149,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,43,22,0,0,65,Y
6862,MECKLENBURG,7/26/22,149,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,244,193,0,0,437,Y
6880,MECKLENBURG,7/26/22,150,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,104,11,0,0,115,Y
6881,MECKLENBURG,7/26/22,150,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,201,75,0,0,276,Y
6900,MECKLENBURG,7/26/22,151,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,57,15,0,0,72,Y
6901,MECKLENBURG,7/26/22,151,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,240,144,0,0,384,Y
6919,MECKLENBURG,7/26/22,201,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,91,43,0,0,134,Y
6920,MECKLENBURG,7/26/22,201,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,209,127,0,0,336,Y
6938,MECKLENBURG,7/26/22,203,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,44,24,0,0,68,Y
6939,MECKLENBURG,7/26/22,203,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,293,161,0,0,454,Y
6957,MECKLENBURG,7/26/22,204.1,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,52,15,0,0,67,Y
6958,MECKLENBURG,7/26/22,204.1,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,235,202,0,0,437,Y
6976,MECKLENBURG,7/26/22,205,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,82,32,0,0,114,Y
6977,MECKLENBURG,7/26/22,205,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,157,132,0,0,289,Y
6995,MECKLENBURG,7/26/22,209,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,0,1,0,0,1,Y
6996,MECKLENBURG,7/26/22,209,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,0,1,0,0,1,Y
7015,MECKLENBURG,7/26/22,210,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,40,14,0,0,54,Y
7016,MECKLENBURG,7/26/22,210,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,312,382,0,0,694,Y
7035,MECKLENBURG,7/26/22,211,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,75,25,0,0,100,Y
7036,MECKLENBURG,7/26/22,211,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,332,210,0,0,542,Y
7054,MECKLENBURG,7/26/22,212,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,60,45,0,0,105,Y
7055,MECKLENBURG,7/26/22,212,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,333,343,0,0,676,Y
7073,MECKLENBURG,7/26/22,213,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,52,17,0,0,69,Y
7074,MECKLENBURG,7/26/22,213,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,186,202,0,0,388,Y
7093,MECKLENBURG,7/26/22,214,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,80,32,0,0,112,Y
7094,MECKLENBURG,7/26/22,214,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,218,146,0,0,364,Y
7112,MECKLENBURG,7/26/22,222,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,80,15,0,0,95,Y
7113,MECKLENBURG,7/26/22,222,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,209,105,0,0,314,Y
7132,MECKLENBURG,7/26/22,223.1,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,234,34,0,0,268,Y
7133,MECKLENBURG,7/26/22,223.1,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,336,124,0,0,460,Y
7641,MECKLENBURG,7/26/22,224,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,25,5,0,0,30,Y
7642,MECKLENBURG,7/26/22,224,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,53,35,0,0,88,Y
7661,MECKLENBURG,7/26/22,225,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,0,0,0,0,0,Y
7662,MECKLENBURG,7/26/22,225,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,0,0,0,0,0,Y
7681,MECKLENBURG,7/26/22,226,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,181,126,0,0,307,Y
7682,MECKLENBURG,7/26/22,226,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,133,157,0,0,290,Y
7704,MECKLENBURG,7/26/22,227,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,273,68,0,0,341,Y
7705,MECKLENBURG,7/26/22,227,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,221,127,0,0,348,Y
7727,MECKLENBURG,7/26/22,228,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,45,43,0,0,88,Y
7728,MECKLENBURG,7/26/22,228,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,127,116,0,0,243,Y
7747,MECKLENBURG,7/26/22,229,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,93,67,0,0,160,Y
7748,MECKLENBURG,7/26/22,229,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,172,166,0,0,338,Y
7767,MECKLENBURG,7/26/22,230,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,114,41,0,0,155,Y
7768,MECKLENBURG,7/26/22,230,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,335,251,0,0,586,Y
7787,MECKLENBURG,7/26/22,232,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,328,143,0,0,471,Y
7788,MECKLENBURG,7/26/22,232,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,198,162,0,0,360,Y
7810,MECKLENBURG,7/26/22,237,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,36,12,0,0,48,Y
7811,MECKLENBURG,7/26/22,237,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,137,106,0,0,243,Y
7829,MECKLENBURG,7/26/22,238.1,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,73,25,0,0,98,Y
7830,MECKLENBURG,7/26/22,238.1,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,217,84,0,0,301,Y
7848,MECKLENBURG,7/26/22,239,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,64,12,0,0,76,Y
7849,MECKLENBURG,7/26/22,239,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,200,105,0,0,305,Y
7867,MECKLENBURG,7/26/22,243,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,100,44,0,0,144,Y
7868,MECKLENBURG,7/26/22,243,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,181,175,0,0,356,Y
7887,MECKLENBURG,7/26/22,ABSENTEE BY MAIL,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,0,0,428,0,428,N
7888,MECKLENBURG,7/26/22,ABSENTEE BY MAIL,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,0,0,1645,0,1645,N
7926,MECKLENBURG,7/26/22,PROVISIONAL,1,C,CITY OF CHARLOTTE MAYOR,Stephanie de Sarachaga-Bilbao,REP,1,0,0,0,17,17,N
7927,MECKLENBURG,7/26/22,PROVISIONAL,1,C,CITY OF CHARLOTTE MAYOR,Vi Alexander Lyles,DEM,1,0,0,0,39,39,N
