county_id,county,election_dt,result_type_lbl,result_type_desc,contest_id,contest_title,contest_party_lbl,contest_vote_for,precinct_code,precinct_name,candidate_id,candidate_name,candidate_party_lbl,group_num,group_name,voting_method_lbl,voting_method_rslt_desc,vote_ct
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2533,Eddie Burks,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2536,Harry Okeke,NON,1,ELECTION DAY,V,Election Day,5
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2536,Harry Okeke,NON,2,ONE-STOP,O,Absentee: One-Stop,1
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2536,Harry Okeke,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2536,Harry Okeke,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2536,Harry Okeke,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2534,Jane Hughes Redding,NON,1,ELECTION DAY,V,Election Day,12
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2534,Jane Hughes Redding,NON,2,ONE-STOP,O,Absentee: One-Stop,8
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2534,Jane Hughes Redding,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2534,Jane Hughes Redding,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2534,Jane Hughes Redding,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2537,Joey Trogdon,NON,1,ELECTION DAY,V,Election Day,8
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2537,Joey Trogdon,NON,2,ONE-STOP,O,Absentee: One-Stop,5
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2537,Joey Trogdon,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2537,Joey Trogdon,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,2537,Joey Trogdon,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,0,OVER VOTE,,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,0,OVER VOTE,,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,0,OVER VOTE,,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,0,OVER VOTE,,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,0,OVER VOTE,,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,0,UNDER VOTE,,1,ELECTION DAY,V,Election Day,10
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,0,UNDER VOTE,,2,ONE-STOP,O,Absentee: One-Stop,3
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,0,UNDER VOTE,,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,0,UNDER VOTE,,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,0,UNDER VOTE,,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,0,Write-In (Miscellaneous),NON,1,ELECTION DAY,V,Election Day,3
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,0,Write-In (Miscellaneous),NON,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,0,Write-In (Miscellaneous),NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,0,Write-In (Miscellaneous),NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,RN,RANDLEMAN,0,Write-In (Miscellaneous),NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2535,Charles Swiers,NON,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2535,Charles Swiers,NON,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2535,Charles Swiers,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2535,Charles Swiers,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2535,Charles Swiers,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2533,Eddie Burks,NON,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2533,Eddie Burks,NON,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2533,Eddie Burks,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2533,Eddie Burks,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2533,Eddie Burks,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2536,Harry Okeke,NON,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2536,Harry Okeke,NON,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2536,Harry Okeke,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2536,Harry Okeke,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2536,Harry Okeke,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2534,Jane Hughes Redding,NON,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2534,Jane Hughes Redding,NON,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2534,Jane Hughes Redding,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2534,Jane Hughes Redding,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2534,Jane Hughes Redding,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2537,Joey Trogdon,NON,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2537,Joey Trogdon,NON,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2537,Joey Trogdon,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2537,Joey Trogdon,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,2537,Joey Trogdon,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,0,OVER VOTE,,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,0,OVER VOTE,,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,0,OVER VOTE,,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,0,OVER VOTE,,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,0,OVER VOTE,,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,0,UNDER VOTE,,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,0,UNDER VOTE,,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,0,UNDER VOTE,,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,0,UNDER VOTE,,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,0,UNDER VOTE,,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,0,Write-In (Miscellaneous),NON,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,0,Write-In (Miscellaneous),NON,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,0,Write-In (Miscellaneous),NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,0,Write-In (Miscellaneous),NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,SW,SOUTHWEST,0,Write-In (Miscellaneous),NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2535,Charles Swiers,NON,1,ELECTION DAY,V,Election Day,5
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2535,Charles Swiers,NON,2,ONE-STOP,O,Absentee: One-Stop,14
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2535,Charles Swiers,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2535,Charles Swiers,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2535,Charles Swiers,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2533,Eddie Burks,NON,1,ELECTION DAY,V,Election Day,5
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2533,Eddie Burks,NON,2,ONE-STOP,O,Absentee: One-Stop,15
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2533,Eddie Burks,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2533,Eddie Burks,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2533,Eddie Burks,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2536,Harry Okeke,NON,1,ELECTION DAY,V,Election Day,2
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2536,Harry Okeke,NON,2,ONE-STOP,O,Absentee: One-Stop,3
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2536,Harry Okeke,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2536,Harry Okeke,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2536,Harry Okeke,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2534,Jane Hughes Redding,NON,1,ELECTION DAY,V,Election Day,3
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2534,Jane Hughes Redding,NON,2,ONE-STOP,O,Absentee: One-Stop,9
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2534,Jane Hughes Redding,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2534,Jane Hughes Redding,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2534,Jane Hughes Redding,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2537,Joey Trogdon,NON,1,ELECTION DAY,V,Election Day,7
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2537,Joey Trogdon,NON,2,ONE-STOP,O,Absentee: One-Stop,13
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2537,Joey Trogdon,NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2537,Joey Trogdon,NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,STD,<NORMAL>,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,2537,Joey Trogdon,NON,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,0,OVER VOTE,,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,0,OVER VOTE,,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,0,OVER VOTE,,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,0,OVER VOTE,,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,OVT,OVER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,0,OVER VOTE,,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,0,UNDER VOTE,,1,ELECTION DAY,V,Election Day,2
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,0,UNDER VOTE,,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,0,UNDER VOTE,,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,0,UNDER VOTE,,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,UVT,UNDER VOTES,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,0,UNDER VOTE,,5,TRANSFER,T,Election Day: Transfer,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,0,Write-In (Miscellaneous),NON,1,ELECTION DAY,V,Election Day,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,0,Write-In (Miscellaneous),NON,2,ONE-STOP,O,Absentee: One-Stop,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,0,Write-In (Miscellaneous),NON,3,MAIL,M,Absentee: By-Mail,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,0,Write-In (Miscellaneous),NON,4,PROVISIONAL,P,Provisional,0
76,RANDOLPH,11/07/2023,WRI,WRITE-IN,1444,CITY OF ASHEBORO CITY COUNCIL,NUL,3,UG,UNION GROVE,0,Write-In (Miscellaneous),NON,5,TRANSFER,T,Election Day: Transfer,0
