county_desc,election_date,stats_type,precinct_abbrv,vtd_abbrv,party_cd,race_code,ethnic_code,sex_code,age,total_voters,update_date,
RANDOLPH,11/07/2023,voter,NM,26,LIB,W,UN,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,LC,22,UNA,M,NL,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,39,UNA,P,UN,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,15,DEM,W,UN,F,Age 41 - 65,20,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,34,LIB,W,UN,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,PR,29,DEM,B,UN,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,BC,13,UNA,W,HL,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,08,DEM,I,NL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,15,DEM,W,UN,F,Age 26 - 40,6,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,15,LIB,W,NL,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,40,DEM,W,NL,F,Age 26 - 40,7,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,02,REP,W,NL,M,Age 26 - 40,54,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,28,DEM,U,HL,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,REP,U,HL,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,RM,31,REP,W,NL,F,Age 41 - 65,197,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,39,UNA,U,UN,U,Age 41 - 65,32,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,15,DEM,M,NL,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,32,REP,M,NL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,32,DEM,U,HL,F,Age 26 - 40,2,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,39,DEM,B,NL,F,Age 18 - 25,3,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,12,UNA,O,NL,F,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,02,DEM,W,UN,M,Age 41 - 65,3,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,UNA,W,UN,F,Age 26 - 40,27,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,12,REP,O,NL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,04,NLB,W,UN,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,BC,13,REP,W,UN,F,Age 26 - 40,66,11/27/2023,
RANDOLPH,11/07/2023,voter,LC,22,DEM,O,UN,F,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,DEM,I,UN,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,39,REP,B,NL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,SW,18,REP,U,UN,M,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,12,DEM,B,NL,F,Age 26 - 40,5,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,05,UNA,W,UN,M,Age Over 66,15,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,10,REP,W,UN,M,Age 18 - 25,26,11/27/2023,
RANDOLPH,11/07/2023,voter,DR,19,DEM,W,NL,F,Age 26 - 40,9,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,03,UNA,U,HL,U,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,28,UNA,W,HL,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,REP,W,HL,M,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,01,UNA,U,HL,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,DR,20,REP,O,UN,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,08,DEM,O,UN,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,09,LIB,W,NL,U,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,08,UNA,O,HL,U,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,ST,35,UNA,W,HL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,14,UNA,B,NL,M,Age 41 - 65,3,11/27/2023,
RANDOLPH,11/07/2023,voter,ST,35,REP,O,HL,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,07,DEM,B,UN,M,Age 18 - 25,5,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,26,LIB,W,NL,F,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,PR,29,DEM,W,HL,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,SE,17,REP,W,NL,U,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,12,REP,W,UN,M,Age 18 - 25,25,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,08,DEM,B,UN,F,Age 18 - 25,12,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,02,UNA,B,NL,M,Age 18 - 25,2,11/27/2023,
RANDOLPH,11/07/2023,voter,SW,24,NLB,W,NL,U,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,34,REP,W,UN,U,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,02,UNA,B,NL,F,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,09,DEM,B,UN,U,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,DR,20,REP,W,NL,F,Age 41 - 65,155,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,32,DEM,O,NL,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,LC,22,DEM,W,NL,M,Age 26 - 40,6,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,28,REP,I,NL,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,06,UNA,A,UN,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,33,REP,W,NL,F,Age 41 - 65,81,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,02,REP,W,NL,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,DEM,B,UN,M,Age 41 - 65,4,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,12,LIB,W,NL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,09,DEM,O,UN,M,Age Over 66,2,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,15,UNA,O,NL,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,REP,B,UN,M,Age 18 - 25,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,02,REP,W,NL,M,Age 41 - 65,149,11/27/2023,
RANDOLPH,11/07/2023,voter,LC,22,DEM,B,NL,M,Age Over 66,14,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,40,REP,B,UN,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,GR,21,REP,O,HL,F,Age 18 - 25,5,11/27/2023,
RANDOLPH,11/07/2023,voter,DR,20,UNA,U,HL,M,Age 18 - 25,4,11/27/2023,
RANDOLPH,11/07/2023,voter,PR,29,DEM,B,UN,M,Age 41 - 65,3,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,32,REP,B,NL,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,04,REP,O,UN,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,04,UNA,B,NL,F,Age 18 - 25,4,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,37,UNA,O,NL,F,Age 41 - 65,3,11/27/2023,
RANDOLPH,11/07/2023,voter,GR,21,DEM,B,UN,M,Age Over 66,4,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,34,LIB,W,UN,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,08,DEM,W,NL,M,Age Over 66,11,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,33,UNA,W,UN,F,Age Over 66,10,11/27/2023,
RANDOLPH,11/07/2023,voter,SW,18,DEM,W,NL,F,Age Over 66,24,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,04,REP,W,NL,F,Age 26 - 40,41,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,39,DEM,W,NL,M,Age Over 66,46,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,40,REP,O,UN,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,28,UNA,U,UN,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,GR,21,DEM,O,HL,F,Age 26 - 40,8,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,10,UNA,W,HL,M,Age 26 - 40,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,04,DEM,W,NL,F,Age 26 - 40,11,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,03,UNA,W,UN,M,Age 18 - 25,14,11/27/2023,
RANDOLPH,11/07/2023,voter,LC,22,REP,O,UN,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,SW,18,DEM,A,UN,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,11,REP,A,NL,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,32,DEM,U,HL,M,Age 18 - 25,7,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,06,DEM,W,NL,M,Age 41 - 65,24,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,03,REP,U,HL,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TB,36,UNA,W,HL,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,06,UNA,O,HL,M,Age 26 - 40,4,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,10,REP,I,NL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,12,UNA,B,NL,F,Age Over 66,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,07,DEM,B,UN,F,Age 26 - 40,11,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,12,DEM,U,HL,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,12,REP,W,UN,F,Age 26 - 40,18,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,10,UNA,B,UN,M,Age 18 - 25,8,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,25,DEM,W,UN,F,Age Over 66,2,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,37,UNA,B,NL,F,Age 18 - 25,3,11/27/2023,
RANDOLPH,11/07/2023,voter,PR,29,LIB,U,UN,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,39,DEM,W,UN,F,Age 41 - 65,10,11/27/2023,
RANDOLPH,11/07/2023,voter,BC,13,REP,W,NL,M,Age Over 66,184,11/27/2023,
RANDOLPH,11/07/2023,voter,SE,17,DEM,B,NL,F,Age 26 - 40,3,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,15,DEM,W,NL,F,Age 26 - 40,11,11/27/2023,
RANDOLPH,11/07/2023,voter,TB,36,REP,W,UN,F,Age 41 - 65,96,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,36,UNA,B,NL,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,05,LIB,W,UN,F,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,15,REP,U,UN,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,26,REP,W,NL,U,Age Over 66,3,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,16,DEM,A,UN,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,40,UNA,W,UN,F,Age 18 - 25,34,11/27/2023,
RANDOLPH,11/07/2023,voter,ST,35,UNA,I,UN,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,LC,22,DEM,W,NL,M,Age 41 - 65,11,11/27/2023,
RANDOLPH,11/07/2023,voter,SW,24,UNA,W,UN,M,Age Over 66,8,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,05,DEM,O,HL,M,Age 18 - 25,11,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,39,REP,W,HL,F,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,26,REP,B,UN,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,08,REP,W,NL,M,Age Over 66,51,11/27/2023,
RANDOLPH,11/07/2023,voter,SE,27,UNA,W,NL,U,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,08,REP,W,UN,F,Age 18 - 25,16,11/27/2023,
RANDOLPH,11/07/2023,voter,TB,36,UNA,O,UN,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,RM,31,REP,U,UN,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,37,REP,W,NL,F,Age 41 - 65,220,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,08,UNA,B,UN,M,Age 41 - 65,5,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,03,REP,O,NL,F,Age Over 66,2,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,15,UNA,B,NL,M,Age 26 - 40,4,11/27/2023,
RANDOLPH,11/07/2023,voter,PR,30,UNA,B,NL,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,14,REP,W,NL,F,Age 18 - 25,13,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,10,DEM,O,NL,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,09,UNA,W,UN,M,Age 26 - 40,16,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,DEM,U,UN,U,Age Over 66,5,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,26,UNA,U,UN,U,Age 41 - 65,18,11/27/2023,
RANDOLPH,11/07/2023,voter,LB,23,UNA,B,UN,F,Age 18 - 25,3,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,32,LIB,W,UN,U,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,06,DEM,O,HL,F,Age 41 - 65,5,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,03,REP,W,NL,F,Age 18 - 25,48,11/27/2023,
RANDOLPH,11/07/2023,voter,LB,23,DEM,O,HL,M,Age 26 - 40,3,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,11,REP,U,UN,U,Age 41 - 65,8,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,34,DEM,U,UN,F,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,26,DEM,W,UN,F,Age 41 - 65,5,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,10,REP,W,UN,F,Age 26 - 40,26,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,32,REP,I,NL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,BC,13,REP,I,NL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,09,DEM,B,UN,M,Age Over 66,2,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,40,REP,W,NL,F,Age 18 - 25,19,11/27/2023,
RANDOLPH,11/07/2023,voter,DR,19,REP,I,UN,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,DR,19,LIB,W,UN,F,Age 26 - 40,2,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,25,LIB,W,NL,M,Age 26 - 40,3,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,04,DEM,B,UN,F,Age Over 66,3,11/27/2023,
RANDOLPH,11/07/2023,voter,TB,36,UNA,U,UN,U,Age 26 - 40,31,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,02,UNA,W,UN,M,Age 26 - 40,5,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,32,REP,W,UN,M,Age 26 - 40,69,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,08,DEM,U,UN,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,UNA,B,NL,F,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,09,DEM,W,UN,M,Age 41 - 65,7,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,16,UNA,M,HL,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,26,UNA,U,NL,U,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,PR,30,UNA,I,UN,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,SW,24,UNA,O,UN,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,14,UNA,W,UN,M,Age 26 - 40,8,11/27/2023,
RANDOLPH,11/07/2023,voter,LB,23,REP,M,UN,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,08,REP,W,NL,U,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,PR,30,DEM,B,NL,F,Age 41 - 65,3,11/27/2023,
RANDOLPH,11/07/2023,voter,SE,27,UNA,W,UN,F,Age 18 - 25,2,11/27/2023,
RANDOLPH,11/07/2023,voter,DR,19,DEM,W,UN,M,Age Over 66,5,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,39,DEM,W,UN,F,Age 26 - 40,6,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,07,DEM,W,HL,M,Age 26 - 40,2,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,34,DEM,W,NL,F,Age 26 - 40,7,11/27/2023,
RANDOLPH,11/07/2023,voter,DR,20,DEM,B,UN,F,Age Over 66,2,11/27/2023,
RANDOLPH,11/07/2023,voter,TB,36,REP,W,UN,F,Age 26 - 40,37,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,26,DEM,O,HL,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,UNA,W,UN,M,Age 18 - 25,23,11/27/2023,
RANDOLPH,11/07/2023,voter,RM,31,DEM,O,NL,F,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,04,UNA,U,UN,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,BC,13,DEM,B,NL,F,Age 26 - 40,3,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,05,LIB,B,UN,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,UNA,O,NL,F,Age 18 - 25,2,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,02,REP,W,UN,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,01,DEM,W,NL,F,Age Over 66,38,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,06,REP,U,UN,U,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,15,DEM,W,HL,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,RN,32,UNA,O,UN,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,08,DEM,O,NL,F,Age 18 - 25,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,03,UNA,O,HL,F,Age 18 - 25,2,11/27/2023,
RANDOLPH,11/07/2023,voter,SW,18,LIB,U,UN,U,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,RM,31,DEM,B,NL,F,Age 41 - 65,45,11/27/2023,
RANDOLPH,11/07/2023,voter,TB,36,REP,U,UN,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,06,DEM,W,NL,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,26,UNA,W,NL,U,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,04,REP,W,NL,F,Age 18 - 25,13,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,11,UNA,O,HL,M,Age 26 - 40,4,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,03,UNA,W,HL,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,34,UNA,A,UN,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,34,UNA,W,NL,F,Age Over 66,41,11/27/2023,
RANDOLPH,11/07/2023,voter,LC,22,REP,U,UN,U,Age 26 - 40,21,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,UNA,O,NL,F,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,UNA,B,NL,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,02,UNA,U,HL,M,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,40,REP,W,UN,F,Age Over 66,30,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,39,DEM,W,UN,F,Age 18 - 25,2,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,34,UNA,M,UN,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,10,DEM,B,NL,F,Age 26 - 40,24,11/27/2023,
RANDOLPH,11/07/2023,voter,BC,13,UNA,U,NL,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,15,DEM,U,UN,F,Age 18 - 25,12,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,28,REP,W,NL,F,Age 18 - 25,35,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,05,UNA,I,UN,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,28,DEM,O,NL,F,Age Over 66,2,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,28,UNA,U,UN,F,Age 41 - 65,3,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,40,REP,I,UN,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,SW,18,REP,W,NL,M,Age 26 - 40,57,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,26,REP,W,UN,F,Age 18 - 25,26,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,02,DEM,B,UN,U,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,16,REP,O,HL,M,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,06,DEM,U,UN,M,Age 18 - 25,2,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,40,UNA,W,UN,F,Age 41 - 65,48,11/27/2023,
RANDOLPH,11/07/2023,voter,RM,31,UNA,W,UN,F,Age Over 66,15,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,06,REP,W,HL,F,Age 41 - 65,2,11/27/2023,
RANDOLPH,11/07/2023,voter,SO,34,UNA,B,NL,M,Age 26 - 40,4,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,02,UNA,O,NL,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,25,DEM,O,UN,M,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,GR,21,DEM,O,HL,F,Age 41 - 65,6,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,26,UNA,W,UN,F,Age 26 - 40,17,11/27/2023,
RANDOLPH,11/07/2023,voter,NM,25,UNA,O,UN,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,BC,13,LIB,W,NL,F,Age 26 - 40,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,10,DEM,W,NL,U,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,RM,31,DEM,U,UN,U,Age Over 66,3,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,11,REP,O,UN,M,Age 18 - 25,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,01,UNA,A,UN,F,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,RM,31,UNA,U,UN,F,Age Over 66,2,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,40,LIB,W,NL,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,37,REP,O,NL,F,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,07,UNA,B,NL,M,Age 41 - 65,5,11/27/2023,
RANDOLPH,11/07/2023,voter,SW,24,UNA,U,UN,U,Age 26 - 40,3,11/27/2023,
RANDOLPH,11/07/2023,voter,DR,20,UNA,B,NL,M,Age 41 - 65,4,11/27/2023,
RANDOLPH,11/07/2023,voter,AN,09,UNA,B,NL,F,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,15,DEM,O,NL,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TT,38,DEM,W,NL,F,Age 18 - 25,12,11/27/2023,
RANDOLPH,11/07/2023,voter,LB,23,DEM,W,NL,F,Age Over 66,68,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,06,DEM,B,HL,F,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,PR,29,LIB,W,UN,M,Age 18 - 25,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,03,UNA,A,UN,F,Age 41 - 65,5,11/27/2023,
RANDOLPH,11/07/2023,voter,GR,21,DEM,W,UN,M,Age 41 - 65,7,11/27/2023,
RANDOLPH,11/07/2023,voter,AR,03,REP,W,NL,F,Age 26 - 40,106,11/27/2023,
RANDOLPH,11/07/2023,voter,TB,36,LIB,W,NL,F,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,16,DEM,O,UN,M,Age 18 - 25,2,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,11,DEM,W,NL,M,Age 41 - 65,10,11/27/2023,
RANDOLPH,11/07/2023,voter,UG,16,REP,B,NL,F,Age Over 66,1,11/27/2023,
RANDOLPH,11/07/2023,voter,DR,20,REP,B,UN,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,GR,21,UNA,A,UN,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,02,UNA,O,NL,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,TR,28,REP,I,NL,M,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,LC,22,REP,W,UN,U,Age 41 - 65,1,11/27/2023,
RANDOLPH,11/07/2023,voter,SW,18,REP,W,UN,M,Age 41 - 65,61,11/27/2023,
RANDOLPH,11/07/2023,voter,AS,11,UNA,A,UN,M,Age 18 - 25,1,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,05,UNA,U,UN,U,Age 41 - 65,16,11/27/2023,
RANDOLPH,11/07/2023,voter,AW,12,DEM,O,NL,F,Age 26 - 40,1,11/27/2023,
RANDOLPH,11/07/2023,voter,LC,22,REP,U,UN,U,Age 41 - 65,32,11/27/2023,
RANDOLPH,11/07/2023,voter,AE,05,REP,U,UN,M,Age 41 - 65,3,11/27/2023,
