"GEO_ID","NAME","B19001_001E","B19001_001M","B19001_002E","B19001_002M","B19001_003E","B19001_003M","B19001_004E","B19001_004M","B19001_005E","B19001_005M","B19001_006E","B19001_006M","B19001_007E","B19001_007M","B19001_008E","B19001_008M","B19001_009E","B19001_009M","B19001_010E","B19001_010M","B19001_011E","B19001_011M","B19001_012E","B19001_012M","B19001_013E","B19001_013M","B19001_014E","B19001_014M","B19001_015E","B19001_015M","B19001_016E","B19001_016M","B19001_017E","B19001_017M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than $10,000","Margin of Error!!Total:!!Less than $10,000","Estimate!!Total:!!$10,000 to $14,999","Margin of Error!!Total:!!$10,000 to $14,999","Estimate!!Total:!!$15,000 to $19,999","Margin of Error!!Total:!!$15,000 to $19,999","Estimate!!Total:!!$20,000 to $24,999","Margin of Error!!Total:!!$20,000 to $24,999","Estimate!!Total:!!$25,000 to $29,999","Margin of Error!!Total:!!$25,000 to $29,999","Estimate!!Total:!!$30,000 to $34,999","Margin of Error!!Total:!!$30,000 to $34,999","Estimate!!Total:!!$35,000 to $39,999","Margin of Error!!Total:!!$35,000 to $39,999","Estimate!!Total:!!$40,000 to $44,999","Margin of Error!!Total:!!$40,000 to $44,999","Estimate!!Total:!!$45,000 to $49,999","Margin of Error!!Total:!!$45,000 to $49,999","Estimate!!Total:!!$50,000 to $59,999","Margin of Error!!Total:!!$50,000 to $59,999","Estimate!!Total:!!$60,000 to $74,999","Margin of Error!!Total:!!$60,000 to $74,999","Estimate!!Total:!!$75,000 to $99,999","Margin of Error!!Total:!!$75,000 to $99,999","Estimate!!Total:!!$100,000 to $124,999","Margin of Error!!Total:!!$100,000 to $124,999","Estimate!!Total:!!$125,000 to $149,999","Margin of Error!!Total:!!$125,000 to $149,999","Estimate!!Total:!!$150,000 to $199,999","Margin of Error!!Total:!!$150,000 to $199,999","Estimate!!Total:!!$200,000 or more","Margin of Error!!Total:!!$200,000 or more",
"1500000US371330012022","Block Group 2; Census Tract 12.02; Onslow County; North Carolina","749","194","0","14","0","14","0","14","0","14","77","123","0","14","0","14","85","107","4","11","18","24","42","57","74","68","230","140","42","47","65","55","112","97",
"1500000US371330012023","Block Group 3; Census Tract 12.02; Onslow County; North Carolina","930","313","61","93","0","14","41","64","0","14","143","196","0","14","21","37","51","43","56","73","104","127","68","97","137","128","62","70","148","147","23","36","15","26",
"1500000US371330012024","Block Group 4; Census Tract 12.02; Onslow County; North Carolina","616","209","0","14","16","26","0","14","0","14","15","24","93","92","0","14","0","14","21","34","18","35","35","52","77","74","125","136","114","114","102","113","0","14",
"1500000US371330013011","Block Group 1; Census Tract 13.01; Onslow County; North Carolina","2107","400","189","197","138","126","39","55","337","304","175","117","20","34","17","30","157","160","107","133","6","15","516","331","177","157","59","76","111","109","59","88","0","14",
"1500000US371330013021","Block Group 1; Census Tract 13.02; Onslow County; North Carolina","968","228","105","101","0","14","0","14","0","14","13","30","97","110","9","19","57","95","23","36","0","14","86","109","235","126","96","107","81","109","100","95","66","80",
"1500000US371330013031","Block Group 1; Census Tract 13.03; Onslow County; North Carolina","774","161","12","27","0","14","0","14","0","14","4","9","30","48","0","14","16","30","180","121","172","87","13","26","62","94","140","110","50","51","46","50","49","74",
"1500000US371330013041","Block Group 1; Census Tract 13.04; Onslow County; North Carolina","2392","752","31","54","25","43","0","19","165","201","93","137","470","280","578","711","119","175","0","19","254","227","405","323","16","29","145","162","43","60","12","32","36","62",
"1500000US371330013042","Block Group 2; Census Tract 13.04; Onslow County; North Carolina","395","194","0","14","0","14","19","30","41","63","0","14","30","51","62","107","0","14","0","14","0","14","213","176","30","45","0","14","0","14","0","14","0","14",
"1500000US371330013043","Block Group 3; Census Tract 13.04; Onslow County; North Carolina","286","188","0","14","39","67","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","34","59","48","74","59","91","85","116","0","14","21","39",
"1500000US371330013044","Block Group 4; Census Tract 13.04; Onslow County; North Carolina","553","380","0","14","0","14","0","14","0","14","52","83","0","14","120","145","0","14","0","14","168","230","0","14","196","292","0","14","0","14","17","29","0","14",
"1500000US371330014001","Block Group 1; Census Tract 14; Onslow County; North Carolina","648","204","10","15","0","14","7","12","0","14","7","11","0","14","31","50","12","19","21","37","72","63","31","28","62","41","114","57","41","37","184","153","56","42",
"1500000US371330014002","Block Group 2; Census Tract 14; Onslow County; North Carolina","275","116","21","34","0","14","0","14","0","14","32","47","51","56","54","69","0","14","9","14","27","29","19","24","2","3","0","14","0","14","42","64","18","21",
"1500000US371330014003","Block Group 3; Census Tract 14; Onslow County; North Carolina","459","132","0","14","0","14","44","67","0","14","39","43","8","14","25","40","53","52","0","14","55","39","58","74","3","5","95","78","13","20","26","24","40","37",
"1500000US371330014004","Block Group 4; Census Tract 14; Onslow County; North Carolina","330","193","0","14","17","27","0","14","0","14","0","14","24","28","0","14","0","14","105","159","66","68","68","58","15","17","6","10","9","14","20","23","0","14",
"1500000US371330015001","Block Group 1; Census Tract 15; Onslow County; North Carolina","712","177","83","63","0","14","58","60","14","22","44","52","12","32","101","96","146","109","1","5","46","45","49","50","102","87","17","25","26","40","0","14","13","24",
"1500000US371330015002","Block Group 2; Census Tract 15; Onslow County; North Carolina","264","82","18","28","29","32","0","14","32","37","0","14","41","44","17","36","10","14","32","29","45","35","12","19","19","32","0","14","8","13","0","14","1","6",
"1500000US371330017001","Block Group 1; Census Tract 17; Onslow County; North Carolina","521","135","19","23","0","14","0","14","24","21","23","41","0","14","17","27","46","39","100","107","95","76","42","33","38","34","80","62","10","13","15","18","12","17",
"1500000US371330017002","Block Group 2; Census Tract 17; Onslow County; North Carolina","466","122","30","40","45","54","22","21","5","9","14","17","105","92","9","14","47","54","8","13","96","78","18","24","21","31","27","29","19","32","0","14","0","14",
"1500000US371330018001","Block Group 1; Census Tract 18; Onslow County; North Carolina","162","62","0","14","15","18","4","7","2","5","13","21","2","4","0","14","47","43","6","9","9","11","3","6","32","30","6","6","13","17","2","3","8","12",
"1500000US371330018002","Block Group 2; Census Tract 18; Onslow County; North Carolina","568","176","31","29","9","10","4","6","33","41","31","35","0","14","45","49","17","19","30","31","133","123","70","68","72","41","18","15","67","58","0","14","8","10",
"1500000US371330021001","Block Group 1; Census Tract 21; Onslow County; North Carolina","586","227","32","52","0","14","0","14","0","14","146","149","131","119","27","36","30","33","0","14","87","77","0","14","0","14","85","66","0","14","35","36","13","22",
"1500000US371330021002","Block Group 2; Census Tract 21; Onslow County; North Carolina","778","183","0","14","15","26","0","14","63","63","34","42","62","64","0","14","15","26","120","124","58","87","134","123","135","69","89","58","21","24","6","11","26","30",
"1500000US371330021003","Block Group 3; Census Tract 21; Onslow County; North Carolina","749","199","0","14","0","14","17","28","15","24","54","84","33","38","144","129","101","99","29","35","23","36","62","98","34","34","133","82","0","14","89","81","15","23",
"1500000US371330021004","Block Group 4; Census Tract 21; Onslow County; North Carolina","281","179","129","163","0","14","0","14","16","27","0","14","22","34","0","14","0","14","0","14","0","14","17","27","36","44","9","19","0","14","38","59","14","23",
"1500000US371330022011","Block Group 1; Census Tract 22.01; Onslow County; North Carolina","916","221","43","35","43","41","69","67","24","28","0","14","0","14","84","74","19","24","53","55","57","95","53","58","84","73","121","57","22","27","41","37","203","175",
"1500000US371330022012","Block Group 2; Census Tract 22.01; Onslow County; North Carolina","1030","201","27","41","50","63","10","16","33","54","62","76","124","88","0","14","120","115","78","88","227","150","56","53","91","103","68","74","33","34","21","28","30","46",
"1500000US371330022021","Block Group 1; Census Tract 22.02; Onslow County; North Carolina","502","358","28","35","0","14","10","30","20","30","15","24","0","14","15","22","20","31","0","14","18","30","37","50","277","349","62","57","0","14","0","14","0","14",
"1500000US371330022022","Block Group 2; Census Tract 22.02; Onslow County; North Carolina","437","171","29","37","53","71","8","15","0","14","66","74","19","26","50","73","80","100","27","36","37","38","55","61","0","14","13","21","0","14","0","14","0","14",
"1500000US371330022023","Block Group 3; Census Tract 22.02; Onslow County; North Carolina","484","173","22","24","83","80","50","46","76","80","31","39","0","14","43","57","0","14","20","22","51","76","22","27","6","32","63","82","0","14","0","14","17","26",
"1500000US371330022024","Block Group 4; Census Tract 22.02; Onslow County; North Carolina","202","112","0","14","95","98","40","67","0","14","0","14","0","14","0","14","0","14","0","14","0","14","31","48","10","18","8","20","18","27","0","14","0","14",
"1500000US371330023001","Block Group 1; Census Tract 23; Onslow County; North Carolina","595","172","36","37","90","118","14","21","0","14","0","14","55","53","16","20","63","42","57","47","0","14","122","118","122","78","13","17","0","14","0","14","7","12",
"1500000US371330023002","Block Group 2; Census Tract 23; Onslow County; North Carolina","430","110","10","16","13","21","0","14","25","25","0","14","0","14","40","58","14","17","10","15","59","42","69","56","138","77","20","23","17","30","0","14","15","21",
"1500000US371330023003","Block Group 3; Census Tract 23; Onslow County; North Carolina","638","161","54","70","0","14","25","38","0","14","0","14","27","48","20","27","56","44","25","37","69","54","51","42","122","81","95","79","60","41","12","17","22","21",
"1500000US371330024001","Block Group 1; Census Tract 24; Onslow County; North Carolina","983","233","0","14","14","24","16","27","19","33","0","14","47","47","29","43","70","82","10","18","261","153","177","121","94","123","103","106","38","46","96","94","9","16",
"1500000US371330024002","Block Group 2; Census Tract 24; Onslow County; North Carolina","319","219","0","14","28","43","0","14","18","30","0","14","0","14","0","14","10","16","0","14","23","38","125","184","115","124","0","14","0","14","0","14","0","14",
"1500000US371330024003","Block Group 3; Census Tract 24; Onslow County; North Carolina","420","145","0","14","0","14","105","84","47","59","36","45","7","11","26","41","32","36","2","11","0","14","36","54","56","56","0","14","13","24","7","24","53","51",
"1500000US371330024004","Block Group 4; Census Tract 24; Onslow County; North Carolina","542","302","59","66","0","14","17","33","11","18","9","16","4","11","46","62","0","14","0","14","0","14","221","201","25","44","0","14","150","219","0","14","0","14",
"1500000US371330024005","Block Group 5; Census Tract 24; Onslow County; North Carolina","500","190","0","14","0","14","6","23","0","14","16","27","67","93","12","20","64","77","53","65","43","53","0","14","105","84","83","104","12","21","16","23","23","36",
"1500000US371330025001","Block Group 1; Census Tract 25; Onslow County; North Carolina","245","158","0","14","21","21","39","64","39","39","0","14","0","14","0","14","0","14","13","16","37","38","8","14","0","14","88","121","0","14","0","14","0","14",
"1500000US371330025002","Block Group 2; Census Tract 25; Onslow County; North Carolina","1153","193","27","43","58","83","150","112","8","13","102","81","0","14","66","90","4","8","91","82","30","27","112","84","303","127","141","72","4","7","51","48","6","9",
"1500000US371330026001","Block Group 1; Census Tract 26; Onslow County; North Carolina","269","126","0","14","17","21","28","44","42","54","0","14","35","58","0","14","0","14","0","14","10","15","65","70","33","39","0","14","24","36","15","22","0","14",
"1500000US371330026002","Block Group 2; Census Tract 26; Onslow County; North Carolina","245","102","28","43","5","10","25","31","0","14","5","11","50","81","8","15","22","29","37","38","15","26","10","16","9","16","7","13","18","27","0","14","6","10",
"1500000US371330026003","Block Group 3; Census Tract 26; Onslow County; North Carolina","387","139","13","20","24","46","8","15","108","108","42","54","10","17","0","14","46","59","11","19","14","28","73","85","38","60","0","14","0","14","0","14","0","14",
"1500000US371330026004","Block Group 4; Census Tract 26; Onslow County; North Carolina","292","164","143","151","0","14","21","27","23","26","0","14","0","14","0","14","49","73","27","35","0","14","14","17","15","19","0","14","0","14","0","14","0","14",
"1500000US371330028011","Block Group 1; Census Tract 28.01; Onslow County; North Carolina","1064","350","416","358","1","48","0","14","50","51","0","14","68","80","42","46","0","14","101","107","25","49","96","47","75","74","66","68","46","46","25","29","53","28",
"1500000US371330028021","Block Group 1; Census Tract 28.02; Onslow County; North Carolina","978","290","58","72","0","14","5","8","24","39","38","48","11","14","29","50","22","36","222","189","36","50","187","142","161","166","126","102","59","63","0","14","0","14",
"1500000US371330028031","Block Group 1; Census Tract 28.03; Onslow County; North Carolina","1011","317","0","14","69","93","73","87","0","14","123","112","0","14","0","14","40","54","110","103","30","50","48","55","257","228","82","82","59","60","85","83","35","59",
"1500000US371330028032","Block Group 2; Census Tract 28.03; Onslow County; North Carolina","1491","659","15","26","0","14","325","391","37","60","168","156","124","133","0","14","61","116","62","74","75","105","87","95","65","67","326","361","92","92","21","40","33","42",
"1500000US371330028033","Block Group 3; Census Tract 28.03; Onslow County; North Carolina","277","135","0","14","0","14","0","14","0","14","0","14","0","14","17","28","34","40","0","14","94","113","16","26","48","43","0","14","0","14","37","54","31","46",
"1500000US371339901000","Block Group 0; Census Tract 9901; Onslow County; North Carolina","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1500000US371350107011","Block Group 1; Census Tract 107.01; Orange County; North Carolina","229","47","6","10","0","14","0","14","0","14","0","14","0","14","0","14","5","8","0","14","0","14","11","13","6","9","13","13","35","24","28","26","125","41",
"1500000US371350107012","Block Group 2; Census Tract 107.01; Orange County; North Carolina","621","96","37","29","25","29","18","23","31","29","27","30","13","14","22","26","25","30","25","26","52","41","63","45","40","36","22","19","54","46","15","15","152","67",
"1500000US371350107051","Block Group 1; Census Tract 107.05; Orange County; North Carolina","646","202","29","32","18","30","0","14","0","14","13","25","0","14","26","30","31","37","0","14","43","42","119","81","151","182","18","29","37","42","59","53","102","79",
"1500000US371350107052","Block Group 2; Census Tract 107.05; Orange County; North Carolina","448","125","87","92","14","23","104","80","0","14","15","24","0","14","69","94","50","47","22","35","31","37","0","14","36","56","0","14","15","27","5","9","0","14",
"1500000US371350107053","Block Group 3; Census Tract 107.05; Orange County; North Carolina","444","144","29","33","0","14","0","14","0","14","45","71","0","14","33","39","34","39","0","14","8","14","96","89","0","14","122","92","23","30","28","34","26","31",
"1500000US371350107054","Block Group 4; Census Tract 107.05; Orange County; North Carolina","549","146","42","67","68","72","0","14","0","14","0","14","0","14","34","54","0","14","0","14","0","14","99","83","57","87","33","45","11","20","29","43","176","82",
"1500000US371350107061","Block Group 1; Census Tract 107.06; Orange County; North Carolina","552","112","10","17","0","14","0","14","14","17","0","14","11","18","11","17","0","14","0","14","4","7","20","22","41","33","59","38","48","37","99","65","235","74",
"1500000US371350107062","Block Group 2; Census Tract 107.06; Orange County; North Carolina","345","84","0","14","11","19","0","14","0","14","0","14","0","14","0","14","0","14","0","14","26","23","29","28","28","23","32","26","56","35","68","36","95","71",
"1500000US371350107063","Block Group 3; Census Tract 107.06; Orange County; North Carolina","287","78","8","13","16","23","9","15","0","14","0","14","0","14","0","14","0","14","0","14","41","43","18","20","16","23","53","36","22","24","67","53","37","25",
"1500000US371350107071","Block Group 1; Census Tract 107.07; Orange County; North Carolina","429","135","61","77","0","14","33","39","46","48","33","45","8","15","30","34","23","35","0","14","71","59","29","37","29","31","55","44","0","14","11","21","0","14",
"1500000US371350107072","Block Group 2; Census Tract 107.07; Orange County; North Carolina","703","170","0","14","35","57","99","87","34","56","19","30","30","38","47","47","34","41","41","46","72","78","71","65","35","42","105","74","6","11","63","43","12","20",
"1500000US371350107073","Block Group 3; Census Tract 107.07; Orange County; North Carolina","501","158","68","74","18","28","43","47","65","70","87","84","0","14","63","83","0","14","15","24","63","63","5","10","17","26","6","11","0","14","14","23","37","40",
"1500000US371350107081","Block Group 1; Census Tract 107.08; Orange County; North Carolina","734","207","0","14","53","82","0","14","11","23","19","35","76","71","13","18","82","123","25","41","78","87","166","106","177","154","34","45","0","14","0","14","0","14",
"1500000US371350107082","Block Group 2; Census Tract 107.08; Orange County; North Carolina","587","219","44","71","37","57","12","26","0","14","0","14","31","62","0","14","0","14","75","44","22","33","92","68","203","187","63","78","0","14","8","13","0","14",
"1500000US371350107091","Block Group 1; Census Tract 107.09; Orange County; North Carolina","661","131","86","86","14","23","13","24","8","13","50","47","85","60","37","44","50","70","16","25","29","30","52","49","109","85","94","76","18","28","0","14","0","14",
"1500000US371350107092","Block Group 2; Census Tract 107.09; Orange County; North Carolina","233","61","0","14","0","14","0","14","0","14","7","13","0","14","24","38","0","14","67","91","0","14","0","14","0","14","32","37","2","14","21","29","80","58",
"1500000US371350107101","Block Group 1; Census Tract 107.10; Orange County; North Carolina","322","72","0","14","0","14","0","14","29","49","0","14","0","14","0","14","27","24","0","14","63","65","13","21","48","40","12","20","4","10","42","39","84","55",
"1500000US371350107102","Block Group 2; Census Tract 107.10; Orange County; North Carolina","836","155","9","14","33","43","75","83","49","63","52","59","0","14","73","97","12","18","35","38","111","80","27","41","126","68","138","90","24","30","0","14","72","61",
"1500000US371350107103","Block Group 3; Census Tract 107.10; Orange County; North Carolina","284","76","0","14","0","14","15","22","0","14","39","43","0","14","9","16","15","26","17","25","54","81","24","28","0","14","0","14","10","20","10","16","91","56",
"1500000US371350108021","Block Group 1; Census Tract 108.02; Orange County; North Carolina","243","75","0","14","13","20","0","14","0","14","0","14","0","14","20","32","23","35","0","14","30","49","0","14","80","52","22","35","15","24","12","21","28","30",
"1500000US371350108022","Block Group 2; Census Tract 108.02; Orange County; North Carolina","274","101","0","14","38","44","0","14","0","14","0","14","0","14","13","22","52","79","0","14","0","14","38","44","56","50","0","14","32","34","0","14","45","32",
"1500000US371350108023","Block Group 3; Census Tract 108.02; Orange County; North Carolina","519","133","0","14","22","34","0","14","0","14","0","14","0","14","60","74","68","90","6","10","11","18","31","49","19","30","116","70","85","65","43","45","58","50",
"1500000US371350108024","Block Group 4; Census Tract 108.02; Orange County; North Carolina","400","96","0","14","0","14","14","22","0","14","0","14","9","14","0","14","0","14","19","30","32","40","80","63","42","37","84","61","33","40","30","27","57","45",
"1500000US371350108025","Block Group 5; Census Tract 108.02; Orange County; North Carolina","464","126","14","22","0","14","9","16","0","14","11","18","10","18","0","14","11","18","21","25","0","14","25","30","54","41","60","42","21","31","115","98","113","74",
"1500000US371350108031","Block Group 1; Census Tract 108.03; Orange County; North Carolina","488","64","5","5","10","11","8","8","8","9","4","3","26","20","6","5","26","16","80","41","24","21","49","24","82","38","18","9","18","11","99","63","25","17",
"1500000US371350108032","Block Group 2; Census Tract 108.03; Orange County; North Carolina","392","57","21","15","8","9","19","13","5","4","12","8","18","13","11","7","24","15","13","8","22","13","63","25","61","29","35","29","31","13","30","13","19","7",
"1500000US371350108033","Block Group 3; Census Tract 108.03; Orange County; North Carolina","383","63","19","19","15","14","6","8","2","3","3","4","5","5","8","5","5","4","12","12","22","17","40","22","55","19","41","20","25","12","50","20","75","28",
"1500000US371350108041","Block Group 1; Census Tract 108.04; Orange County; North Carolina","482","112","14","12","12","15","26","23","14","12","17","18","32","45","18","15","33","29","14","12","36","18","41","34","37","21","31","16","38","31","70","25","49","38",
"1500000US371350108042","Block Group 2; Census Tract 108.04; Orange County; North Carolina","450","132","21","30","0","14","92","104","0","14","14","22","0","14","0","14","0","14","31","33","15","19","41","39","29","27","85","74","89","80","6","9","27","31",
"1500000US371350109021","Block Group 1; Census Tract 109.02; Orange County; North Carolina","583","161","54","81","39","61","0","14","0","14","0","14","22","35","108","88","21","33","48","40","98","87","75","51","34","40","8","13","65","56","11","20","0","14",
"1500000US371350109022","Block Group 2; Census Tract 109.02; Orange County; North Carolina","1584","231","25","41","38","45","0","14","108","87","94","83","0","14","0","14","55","66","9","19","210","139","116","81","187","111","137","77","172","133","167","83","266","135",
"1500000US371350109023","Block Group 3; Census Tract 109.02; Orange County; North Carolina","219","96","0","14","20","35","0","14","12","21","17","29","0","14","55","80","0","14","0","14","0","14","49","50","26","30","10","16","9","14","21","24","0","14",
"1500000US371350109024","Block Group 4; Census Tract 109.02; Orange County; North Carolina","123","90","0","14","0","14","0","14","48","75","0","14","19","29","0","14","11","16","0","14","0","14","0","14","35","39","0","14","10","16","0","14","0","14",
"1500000US371350109031","Block Group 1; Census Tract 109.03; Orange County; North Carolina","474","159","19","23","0","14","20","32","0","14","0","14","0","14","0","14","0","14","0","14","0","14","19","31","116","114","55","38","36","35","108","66","101","50",
"1500000US371350109032","Block Group 2; Census Tract 109.03; Orange County; North Carolina","601","114","12","21","0","14","17","32","0","14","9","15","38","59","0","14","21","33","37","41","24","26","40","38","10","18","142","100","53","73","113","91","85","57",
"1500000US371350109041","Block Group 1; Census Tract 109.04; Orange County; North Carolina","197","92","8","13","0","14","0","14","0","14","0","14","0","14","50","62","0","14","0","14","9","13","0","14","19","30","10","16","41","64","16","27","44","44",
"1500000US371350109042","Block Group 2; Census Tract 109.04; Orange County; North Carolina","409","148","65","93","0","14","0","14","0","14","20","34","0","14","0","14","16","24","17","27","0","14","0","14","46","51","0","14","34","40","47","54","164","91",
"1500000US371350109043","Block Group 3; Census Tract 109.04; Orange County; North Carolina","326","133","24","31","0","14","0","14","0","14","0","14","0","14","0","14","68","109","15","24","40","58","0","14","83","56","0","14","24","37","32","36","40","33",
"1500000US371350109044","Block Group 4; Census Tract 109.04; Orange County; North Carolina","493","151","0","14","0","14","0","14","0","14","49","50","54","80","0","14","16","27","72","55","0","14","39","57","40","40","30","28","59","73","43","51","91","117",
"1500000US371350110011","Block Group 1; Census Tract 110.01; Orange County; North Carolina","486","126","0","14","17","26","0","14","0","14","14","23","10","15","62","59","0","14","27","43","88","99","12","19","51","42","109","63","40","45","24","27","32","32",
"1500000US371350110012","Block Group 2; Census Tract 110.01; Orange County; North Carolina","867","196","0","14","0","14","0","14","14","22","0","14","0","14","0","14","10","17","40","58","18","30","85","86","103","59","84","64","35","41","46","42","432","180",
"1500000US371350110013","Block Group 3; Census Tract 110.01; Orange County; North Carolina","643","136","17","28","0","14","20","33","19","29","11","18","22","33","0","14","0","14","51","69","8","13","49","49","94","81","33","38","17","24","47","44","255","98",
"1500000US371350110021","Block Group 1; Census Tract 110.02; Orange County; North Carolina","753","182","0","14","0","14","18","29","21","27","0","14","53","41","22","35","26","24","33","34","13","22","37","33","45","43","130","142","94","68","133","94","128","78",
"1500000US371350110022","Block Group 2; Census Tract 110.02; Orange County; North Carolina","275","89","0","14","0","14","0","14","20","33","0","14","34","42","0","14","0","14","0","14","28","34","27","31","36","43","0","14","14","24","82","72","34","39",
"1500000US371350110023","Block Group 3; Census Tract 110.02; Orange County; North Carolina","860","275","0","14","69","80","20","31","0","14","101","106","0","14","46","42","29","29","88","93","238","227","33","39","77","59","30","35","62","49","47","61","20","26",
"1500000US371350111031","Block Group 1; Census Tract 111.03; Orange County; North Carolina","531","153","0","14","0","14","5","10","20","29","0","14","0","14","0","14","0","14","0","14","8","18","67","79","281","141","12","25","43","51","79","63","16","23",
"1500000US371350111032","Block Group 2; Census Tract 111.03; Orange County; North Carolina","268","109","0","14","0","14","10","16","0","14","16","27","0","14","0","14","60","63","0","14","48","74","54","50","65","63","15","25","0","14","0","14","0","14",
"1500000US371350111033","Block Group 3; Census Tract 111.03; Orange County; North Carolina","126","77","0","14","0","14","0","14","0","14","0","14","33","56","0","14","0","14","0","14","40","65","24","29","0","14","0","14","29","47","0","14","0","14",
"1500000US371350111034","Block Group 4; Census Tract 111.03; Orange County; North Carolina","257","114","0","14","80","96","0","14","0","14","0","14","33","42","22","46","0","14","13","21","22","35","33","48","11","22","33","40","10","19","0","14","0","14",
"1500000US371350111041","Block Group 1; Census Tract 111.04; Orange County; North Carolina","361","76","0","14","11","18","0","14","0","14","20","26","13","19","0","14","0","14","0","14","38","29","84","39","66","57","20","17","82","47","27","29","0","14",
"1500000US371350111042","Block Group 2; Census Tract 111.04; Orange County; North Carolina","274","92","7","9","0","14","3","4","1","3","3","4","1","3","5","9","6","7","2","3","1","3","85","72","57","48","42","30","18","13","25","26","18","15",
"1500000US371350111051","Block Group 1; Census Tract 111.05; Orange County; North Carolina","1165","172","0","14","36","37","72","70","14","24","8","13","11","18","57","65","184","198","17","28","33","35","137","74","247","140","176","103","94","90","49","43","30","35",
"1500000US371350111052","Block Group 2; Census Tract 111.05; Orange County; North Carolina","298","115","55","85","16","25","0","14","0","14","47","43","0","14","8","15","26","30","13","21","24","34","0","14","60","92","32","35","9","15","8","13","0","14",
"1500000US371350111061","Block Group 1; Census Tract 111.06; Orange County; North Carolina","524","151","98","103","68","79","34","53","0","14","74","67","0","14","11","23","20","30","0","14","0","14","94","98","50","49","39","44","36","54","0","14","0","14",
"1500000US371350111062","Block Group 2; Census Tract 111.06; Orange County; North Carolina","324","91","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","40","43","41","48","0","14","0","14","135","89","49","45","59","59",
"1500000US371350111063","Block Group 3; Census Tract 111.06; Orange County; North Carolina","299","103","0","14","22","35","0","14","24","39","26","42","0","14","0","14","0","14","0","14","0","14","20","22","48","45","60","59","34","44","14","22","51","40",
"1500000US371350111071","Block Group 1; Census Tract 111.07; Orange County; North Carolina","260","87","10","17","19","32","0","14","0","14","0","14","0","14","30","34","0","14","0","14","0","14","24","27","38","43","0","14","51","53","45","56","43","34",
"1500000US371350111072","Block Group 2; Census Tract 111.07; Orange County; North Carolina","768","296","57","88","22","34","180","250","0","14","0","14","0","14","0","14","73","73","54","82","22","36","16","22","80","82","55","56","51","81","62","78","96","78",
"1500000US371350111073","Block Group 3; Census Tract 111.07; Orange County; North Carolina","485","136","16","26","0","14","39","64","0","14","0","14","0","14","15","26","34","49","0","14","13","20","0","14","31","32","69","66","36","43","143","89","89","70",
"1500000US371350111074","Block Group 4; Census Tract 111.07; Orange County; North Carolina","359","149","11","18","0","14","0","14","46","55","15","19","58","84","28","33","0","14","4","14","30","46","7","11","63","79","77","87","11","19","0","14","9","17",
"1500000US371350112041","Block Group 1; Census Tract 112.04; Orange County; North Carolina","391","108","21","23","0","14","0","14","11","19","0","14","14","22","12","19","2","4","0","14","38","46","36","34","48","44","0","14","29","26","69","61","111","63",
"1500000US371350112042","Block Group 2; Census Tract 112.04; Orange County; North Carolina","443","127","0","14","65","94","12","18","11","18","0","14","25","29","0","14","0","14","0","14","6","10","8","13","77","66","17","19","24","24","75","49","123","47",
"1500000US371350112043","Block Group 3; Census Tract 112.04; Orange County; North Carolina","204","68","0","14","0","14","0","14","0","14","8","13","0","14","0","14","0","14","12","21","0","14","33","30","27","43","8","13","15","14","21","25","80","46",
"1500000US371350112044","Block Group 4; Census Tract 112.04; Orange County; North Carolina","281","65","0","14","0","14","0","14","8","13","0","14","0","14","11","17","0","14","0","14","0","14","0","14","12","14","11","18","9","15","62","46","168","64",
"1500000US371350112061","Block Group 1; Census Tract 112.06; Orange County; North Carolina","485","131","31","31","12","20","41","58","31","35","0","14","10","18","0","14","0","14","56","51","19","35","30","36","55","55","34","38","69","56","97","76","0","14",
"1500000US371350112062","Block Group 2; Census Tract 112.06; Orange County; North Carolina","165","89","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","27","45","0","14","7","13","20","24","53","45","22","33","0","14","36","48",
"1500000US371350112063","Block Group 3; Census Tract 112.06; Orange County; North Carolina","506","113","0","14","0","14","0","14","0","14","0","14","0","14","0","14","59","68","0","14","16","17","0","14","0","14","57","63","27","30","104","59","243","91",
"1500000US371350112064","Block Group 4; Census Tract 112.06; Orange County; North Carolina","382","131","138","115","0","14","0","14","0","14","18","38","0","14","20","34","0","14","26","42","40","63","0","14","50","40","12","21","0","14","52","58","26","30",
"1500000US371350112071","Block Group 1; Census Tract 112.07; Orange County; North Carolina","1262","207","78","60","0","14","99","125","12","21","0","14","16","27","0","14","30","37","24","36","48","36","107","71","133","94","63","46","116","102","166","93","370","183",
"1500000US371350112072","Block Group 2; Census Tract 112.07; Orange County; North Carolina","501","123","0","14","0","14","0","14","0","14","46","54","15","25","8","15","0","14","0","14","54","46","33","31","87","84","75","68","22","27","82","58","79","59",
"1500000US371350112081","Block Group 1; Census Tract 112.08; Orange County; North Carolina","631","221","16","26","0","14","0","14","41","50","0","14","0","14","0","14","0","14","0","14","12","18","0","14","148","168","60","65","13","21","171","148","170","80",
