,Unnamed: 0,County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes,Real Precinct 
1601,19685,MECKLENBURG,11/7/23,022,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,52,17,0,0,69,Y
1602,19686,MECKLENBURG,11/7/23,022,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,89,19,0,0,108,Y
1603,19687,MECKLENBURG,11/7/23,022,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,59,13,0,0,72,Y
1604,19688,MECKLENBURG,11/7/23,022,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,37,8,0,0,45,Y
1605,19689,MECKLENBURG,11/7/23,022,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,185,64,0,0,249,Y
1606,19690,MECKLENBURG,11/7/23,022,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,177,46,0,0,223,Y
1607,19691,MECKLENBURG,11/7/23,022,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,71,18,0,0,89,Y
1608,19692,MECKLENBURG,11/7/23,022,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,150,54,0,0,204,Y
1609,19693,MECKLENBURG,11/7/23,022,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,38,18,0,0,56,Y
1610,19694,MECKLENBURG,11/7/23,022,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,34,4,0,0,38,Y
1611,19696,MECKLENBURG,11/7/23,022,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,146,56,0,0,202,Y
1612,19698,MECKLENBURG,11/7/23,022,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,41,12,0,0,53,Y
1613,19732,MECKLENBURG,11/7/23,023,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,53,11,0,0,64,Y
1614,19733,MECKLENBURG,11/7/23,023,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,14,4,0,0,18,Y
1615,19734,MECKLENBURG,11/7/23,023,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,19,1,0,0,20,Y
1616,19735,MECKLENBURG,11/7/23,023,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,37,10,0,0,47,Y
1617,19736,MECKLENBURG,11/7/23,023,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,24,10,0,0,34,Y
1618,19737,MECKLENBURG,11/7/23,023,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,22,1,0,0,23,Y
1619,19738,MECKLENBURG,11/7/23,023,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,68,43,0,0,111,Y
1620,19739,MECKLENBURG,11/7/23,023,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,40,24,0,0,64,Y
1621,19740,MECKLENBURG,11/7/23,023,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,39,7,0,0,46,Y
1622,19741,MECKLENBURG,11/7/23,023,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,46,33,0,0,79,Y
1623,19742,MECKLENBURG,11/7/23,023,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,31,11,0,0,42,Y
1624,19743,MECKLENBURG,11/7/23,023,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,10,1,0,0,11,Y
1625,19745,MECKLENBURG,11/7/23,023,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,75,35,0,0,110,Y
1626,19747,MECKLENBURG,11/7/23,023,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,17,5,0,0,22,Y
1627,19781,MECKLENBURG,11/7/23,024,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,70,13,0,0,83,Y
1628,19782,MECKLENBURG,11/7/23,024,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,23,4,0,0,27,Y
1629,19783,MECKLENBURG,11/7/23,024,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,14,5,0,0,19,Y
1630,19784,MECKLENBURG,11/7/23,024,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,28,6,0,0,34,Y
1631,19785,MECKLENBURG,11/7/23,024,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,34,9,0,0,43,Y
1632,19786,MECKLENBURG,11/7/23,024,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,27,3,0,0,30,Y
1633,19787,MECKLENBURG,11/7/23,024,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,109,30,0,0,139,Y
1634,19788,MECKLENBURG,11/7/23,024,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,63,14,0,0,77,Y
1635,19789,MECKLENBURG,11/7/23,024,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,39,12,0,0,51,Y
1636,19790,MECKLENBURG,11/7/23,024,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,74,22,0,0,96,Y
1637,19791,MECKLENBURG,11/7/23,024,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,39,5,0,0,44,Y
1638,19792,MECKLENBURG,11/7/23,024,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,24,2,0,0,26,Y
1639,19794,MECKLENBURG,11/7/23,024,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,144,34,0,0,178,Y
1640,19796,MECKLENBURG,11/7/23,024,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,26,2,0,0,28,Y
1641,19830,MECKLENBURG,11/7/23,025,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,30,26,0,0,56,Y
1642,19831,MECKLENBURG,11/7/23,025,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,6,11,0,0,17,Y
1643,19832,MECKLENBURG,11/7/23,025,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,5,3,0,0,8,Y
1644,19833,MECKLENBURG,11/7/23,025,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,22,15,0,0,37,Y
1645,19834,MECKLENBURG,11/7/23,025,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,31,28,0,0,59,Y
1646,19835,MECKLENBURG,11/7/23,025,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,39,8,0,0,47,Y
1647,19836,MECKLENBURG,11/7/23,025,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,67,69,0,0,136,Y
1648,19837,MECKLENBURG,11/7/23,025,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,9,13,0,0,22,Y
1649,19838,MECKLENBURG,11/7/23,025,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,31,19,0,0,50,Y
1650,19839,MECKLENBURG,11/7/23,025,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,41,52,0,0,93,Y
1651,19840,MECKLENBURG,11/7/23,025,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,21,25,0,0,46,Y
1652,19841,MECKLENBURG,11/7/23,025,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,3,6,0,0,9,Y
1653,19843,MECKLENBURG,11/7/23,025,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,63,66,0,0,129,Y
1654,19845,MECKLENBURG,11/7/23,025,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,13,13,0,0,26,Y
1655,19881,MECKLENBURG,11/7/23,026,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,105,53,0,0,158,Y
1656,19882,MECKLENBURG,11/7/23,026,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,28,11,0,0,39,Y
1657,19883,MECKLENBURG,11/7/23,026,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,14,5,0,0,19,Y
1658,19884,MECKLENBURG,11/7/23,026,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,52,25,0,0,77,Y
1659,19885,MECKLENBURG,11/7/23,026,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,46,39,0,0,85,Y
1660,19886,MECKLENBURG,11/7/23,026,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,27,13,0,0,40,Y
1661,19887,MECKLENBURG,11/7/23,026,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,143,126,0,0,269,Y
1662,19888,MECKLENBURG,11/7/23,026,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,72,34,0,0,106,Y
1663,19889,MECKLENBURG,11/7/23,026,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,82,39,0,0,121,Y
1664,19890,MECKLENBURG,11/7/23,026,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,99,92,0,0,191,Y
1665,19891,MECKLENBURG,11/7/23,026,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,69,43,0,0,112,Y
1666,19892,MECKLENBURG,11/7/23,026,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,35,15,0,0,50,Y
1667,19894,MECKLENBURG,11/7/23,026,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,112,101,0,0,213,Y
1668,19896,MECKLENBURG,11/7/23,026,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,32,15,0,0,47,Y
1669,19932,MECKLENBURG,11/7/23,027,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,47,17,0,0,64,Y
1670,19933,MECKLENBURG,11/7/23,027,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,10,8,0,0,18,Y
1671,19934,MECKLENBURG,11/7/23,027,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,9,6,0,0,15,Y
1672,19935,MECKLENBURG,11/7/23,027,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,19,8,0,0,27,Y
1673,19936,MECKLENBURG,11/7/23,027,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,25,9,0,0,34,Y
1674,19937,MECKLENBURG,11/7/23,027,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,22,1,0,0,23,Y
1675,19938,MECKLENBURG,11/7/23,027,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,67,30,0,0,97,Y
1676,19939,MECKLENBURG,11/7/23,027,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,31,12,0,0,43,Y
1677,19940,MECKLENBURG,11/7/23,027,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,31,17,0,0,48,Y
1678,19941,MECKLENBURG,11/7/23,027,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,33,32,0,0,65,Y
1679,19942,MECKLENBURG,11/7/23,027,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,39,14,0,0,53,Y
1680,19943,MECKLENBURG,11/7/23,027,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,20,11,0,0,31,Y
1681,19945,MECKLENBURG,11/7/23,027,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,55,23,0,0,78,Y
1682,19947,MECKLENBURG,11/7/23,027,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,15,4,0,0,19,Y
1683,20469,MECKLENBURG,11/7/23,028,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,36,24,0,0,60,Y
1684,20470,MECKLENBURG,11/7/23,028,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,11,8,0,0,19,Y
1685,20471,MECKLENBURG,11/7/23,028,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,21,1,0,0,22,Y
1686,20472,MECKLENBURG,11/7/23,028,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,24,9,0,0,33,Y
1687,20473,MECKLENBURG,11/7/23,028,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,17,16,0,0,33,Y
1688,20474,MECKLENBURG,11/7/23,028,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,14,11,0,0,25,Y
1689,20475,MECKLENBURG,11/7/23,028,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,125,40,0,0,165,Y
1690,20476,MECKLENBURG,11/7/23,028,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,122,22,0,0,144,Y
1691,20477,MECKLENBURG,11/7/23,028,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,28,13,0,0,41,Y
1692,20478,MECKLENBURG,11/7/23,028,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,87,31,0,0,118,Y
1693,20479,MECKLENBURG,11/7/23,028,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,25,18,0,0,43,Y
1694,20480,MECKLENBURG,11/7/23,028,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,12,8,0,0,20,Y
1695,20482,MECKLENBURG,11/7/23,028,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,66,31,0,0,97,Y
1696,20484,MECKLENBURG,11/7/23,028,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,23,10,0,0,33,Y
1697,20520,MECKLENBURG,11/7/23,029,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,44,8,0,0,52,Y
1698,20521,MECKLENBURG,11/7/23,029,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,36,4,0,0,40,Y
1699,20522,MECKLENBURG,11/7/23,029,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,41,3,0,0,44,Y
1700,20523,MECKLENBURG,11/7/23,029,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,50,13,0,0,63,Y
1701,20524,MECKLENBURG,11/7/23,029,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,35,9,0,0,44,Y
1702,20525,MECKLENBURG,11/7/23,029,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,18,1,0,0,19,Y
1703,20526,MECKLENBURG,11/7/23,029,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,151,56,0,0,207,Y
1704,20527,MECKLENBURG,11/7/23,029,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,191,60,0,0,251,Y
1705,20528,MECKLENBURG,11/7/23,029,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,29,5,0,0,34,Y
1706,20529,MECKLENBURG,11/7/23,029,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,113,54,0,0,167,Y
1707,20530,MECKLENBURG,11/7/23,029,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,18,5,0,0,23,Y
1708,20531,MECKLENBURG,11/7/23,029,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,21,3,0,0,24,Y
1709,20533,MECKLENBURG,11/7/23,029,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,71,27,0,0,98,Y
1710,20535,MECKLENBURG,11/7/23,029,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,25,3,0,0,28,Y
1711,20571,MECKLENBURG,11/7/23,030,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,38,15,0,0,53,Y
1712,20572,MECKLENBURG,11/7/23,030,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,37,5,0,0,42,Y
1713,20573,MECKLENBURG,11/7/23,030,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,41,14,0,0,55,Y
1714,20574,MECKLENBURG,11/7/23,030,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,43,12,0,0,55,Y
1715,20575,MECKLENBURG,11/7/23,030,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,49,24,0,0,73,Y
1716,20576,MECKLENBURG,11/7/23,030,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,17,19,0,0,36,Y
1717,20577,MECKLENBURG,11/7/23,030,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,393,100,0,0,493,Y
1718,20578,MECKLENBURG,11/7/23,030,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,399,90,0,0,489,Y
1719,20579,MECKLENBURG,11/7/23,030,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,36,12,0,0,48,Y
1720,20580,MECKLENBURG,11/7/23,030,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,339,79,0,0,418,Y
1721,20581,MECKLENBURG,11/7/23,030,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,16,12,0,0,28,Y
1722,20582,MECKLENBURG,11/7/23,030,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,15,5,0,0,20,Y
1723,20584,MECKLENBURG,11/7/23,030,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,143,56,0,0,199,Y
1724,20586,MECKLENBURG,11/7/23,030,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,27,16,0,0,43,Y
1725,20621,MECKLENBURG,11/7/23,031,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,35,29,0,0,64,Y
1726,20622,MECKLENBURG,11/7/23,031,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,14,5,0,0,19,Y
1727,20623,MECKLENBURG,11/7/23,031,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,6,6,0,0,12,Y
1728,20624,MECKLENBURG,11/7/23,031,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Claire Covington, ,3,25,15,0,0,40,Y
1729,20625,MECKLENBURG,11/7/23,031,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Clara Kennedy Witherspoon, ,3,19,22,0,0,41,Y
1730,20626,MECKLENBURG,11/7/23,031,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Juanrique Pallamente Hall, ,3,7,16,0,0,23,Y
1731,20627,MECKLENBURG,11/7/23,031,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Lenora Shipp, ,3,77,78,0,0,155,Y
1732,20628,MECKLENBURG,11/7/23,031,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Liz Monterrey, ,3,27,22,0,0,49,Y
1733,20629,MECKLENBURG,11/7/23,031,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Michael Johnson, ,3,26,27,0,0,53,Y
1734,20630,MECKLENBURG,11/7/23,031,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Monty Witherspoon, ,3,53,64,0,0,117,Y
1735,20631,MECKLENBURG,11/7/23,031,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Omar Harris, ,3,30,26,0,0,56,Y
1736,20632,MECKLENBURG,11/7/23,031,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Peggy A. Capehart, ,3,11,10,0,0,21,Y
1737,20634,MECKLENBURG,11/7/23,031,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Shamaiye Haynes, ,3,63,60,0,0,123,Y
1738,20636,MECKLENBURG,11/7/23,031,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Tigress Sydney Acute McDaniel, ,3,9,8,0,0,17,Y
1739,20671,MECKLENBURG,11/7/23,032,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Annette Albright, ,3,109,21,0,0,130,Y
1740,20672,MECKLENBURG,11/7/23,032,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Bill Fountain, ,3,148,59,0,0,207,Y
1741,20673,MECKLENBURG,11/7/23,032,10,C,CHARLOTTE-MECKLENBURG SCHOOLS BOARD OF EDUCATION AT-LARGE,Brian Kasher, ,3,51,16,0,0,67,Y
