,county_desc,election_date,stats_type,precinct_abbrv,party_cd,race_code,ethnic_code,sex_code,age,total_voters,update_date
396494,MECKLENBURG,11/07/2023,voter,034,REP,O,NL,F,Age Over 66,2,11/27/2023
396507,MECKLENBURG,11/07/2023,voter,112,UNA,A,NL,M,Age 18 - 25,6,11/27/2023
396511,MECKLENBURG,11/07/2023,voter,017,UNA,B,NL,M,Age 26 - 40,48,11/27/2023
396512,MECKLENBURG,11/07/2023,voter,118,REP,U,UN,U,Age 41 - 65,8,11/27/2023
396517,MECKLENBURG,11/07/2023,voter,127,UNA,M,HL,F,Age 18 - 25,1,11/27/2023
396520,MECKLENBURG,11/07/2023,voter,026,UNA,U,HL,M,Age 26 - 40,4,11/27/2023
396530,MECKLENBURG,11/07/2023,voter,020,LIB,U,UN,U,Age 41 - 65,2,11/27/2023
396539,MECKLENBURG,11/07/2023,voter,122,DEM,O,UN,F,Age 18 - 25,2,11/27/2023
396563,MECKLENBURG,11/07/2023,voter,106,REP,A,UN,M,Age 41 - 65,1,11/27/2023
396565,MECKLENBURG,11/07/2023,voter,023,DEM,O,NL,F,Age 26 - 40,10,11/27/2023
396578,MECKLENBURG,11/07/2023,voter,113,DEM,A,UN,F,Age 18 - 25,1,11/27/2023
396589,MECKLENBURG,11/07/2023,voter,056,DEM,B,UN,F,Age 41 - 65,59,11/27/2023
396620,MECKLENBURG,11/07/2023,voter,103,DEM,A,UN,M,Age 18 - 25,1,11/27/2023
396629,MECKLENBURG,11/07/2023,voter,210,DEM,U,UN,F,Age 18 - 25,5,11/27/2023
396641,MECKLENBURG,11/07/2023,voter,202,DEM,A,NL,F,Age 18 - 25,4,11/27/2023
396677,MECKLENBURG,11/07/2023,voter,057,DEM,U,HL,F,Age 41 - 65,2,11/27/2023
396693,MECKLENBURG,11/07/2023,voter,236,UNA,B,UN,U,Age 41 - 65,1,11/27/2023
396707,MECKLENBURG,11/07/2023,voter,202,DEM,B,UN,F,Age 41 - 65,46,11/27/2023
396718,MECKLENBURG,11/07/2023,voter,036,UNA,U,UN,U,Age Over 66,11,11/27/2023
396732,MECKLENBURG,11/07/2023,voter,133,DEM,A,UN,M,Age 41 - 65,1,11/27/2023
396756,MECKLENBURG,11/07/2023,voter,204.1,DEM,W,UN,M,Age 41 - 65,7,11/27/2023
396758,MECKLENBURG,11/07/2023,voter,005,GRE,B,NL,M,Age 26 - 40,1,11/27/2023
396761,MECKLENBURG,11/07/2023,voter,014,DEM,M,UN,F,Age 26 - 40,2,11/27/2023
396762,MECKLENBURG,11/07/2023,voter,116,UNA,W,UN,M,Age 26 - 40,6,11/27/2023
396769,MECKLENBURG,11/07/2023,voter,078.1,DEM,O,HL,F,Age 18 - 25,14,11/27/2023
396771,MECKLENBURG,11/07/2023,voter,012,LIB,W,NL,F,Age 18 - 25,1,11/27/2023
396776,MECKLENBURG,11/07/2023,voter,227,REP,W,UN,M,Age Over 66,33,11/27/2023
396783,MECKLENBURG,11/07/2023,voter,004,DEM,B,UN,U,Age 26 - 40,1,11/27/2023
396798,MECKLENBURG,11/07/2023,voter,228,DEM,W,NL,M,Age 41 - 65,47,11/27/2023
396804,MECKLENBURG,11/07/2023,voter,147,UNA,A,UN,F,Age Over 66,4,11/27/2023
396805,MECKLENBURG,11/07/2023,voter,151,DEM,A,NL,M,Age 18 - 25,5,11/27/2023
396806,MECKLENBURG,11/07/2023,voter,118,REP,W,UN,M,Age Over 66,5,11/27/2023
396808,MECKLENBURG,11/07/2023,voter,143,LIB,W,UN,M,Age 18 - 25,1,11/27/2023
396815,MECKLENBURG,11/07/2023,voter,237,REP,W,NL,F,Age Over 66,33,11/27/2023
396841,MECKLENBURG,11/07/2023,voter,214,UNA,B,UN,U,Age Over 66,1,11/27/2023
396847,MECKLENBURG,11/07/2023,voter,239,UNA,W,UN,M,Age 41 - 65,27,11/27/2023
396849,MECKLENBURG,11/07/2023,voter,210,REP,W,NL,U,Age Over 66,1,11/27/2023
396860,MECKLENBURG,11/07/2023,voter,085,UNA,W,UN,F,Age 41 - 65,11,11/27/2023
396864,MECKLENBURG,11/07/2023,voter,100,REP,W,NL,F,Age Over 66,101,11/27/2023
396875,MECKLENBURG,11/07/2023,voter,012,DEM,W,NL,M,Age Over 66,1,11/27/2023
396880,MECKLENBURG,11/07/2023,voter,123,DEM,M,HL,M,Age 18 - 25,1,11/27/2023
396915,MECKLENBURG,11/07/2023,voter,200,LIB,A,UN,F,Age 26 - 40,1,11/27/2023
396955,MECKLENBURG,11/07/2023,voter,095,UNA,W,UN,F,Age 41 - 65,5,11/27/2023
396958,MECKLENBURG,11/07/2023,voter,012,DEM,B,NL,F,Age 41 - 65,167,11/27/2023
396960,MECKLENBURG,11/07/2023,voter,097,UNA,M,NL,F,Age 26 - 40,1,11/27/2023
396966,MECKLENBURG,11/07/2023,voter,046,UNA,B,UN,M,Age 26 - 40,23,11/27/2023
396975,MECKLENBURG,11/07/2023,voter,137,DEM,W,NL,M,Age 41 - 65,108,11/27/2023
396982,MECKLENBURG,11/07/2023,voter,009,REP,W,UN,F,Age 26 - 40,50,11/27/2023
396994,MECKLENBURG,11/07/2023,voter,006,REP,O,HL,M,Age 26 - 40,1,11/27/2023
396996,MECKLENBURG,11/07/2023,voter,075,UNA,W,NL,F,Age 41 - 65,180,11/27/2023
396997,MECKLENBURG,11/07/2023,voter,003,DEM,B,UN,U,Age Over 66,1,11/27/2023
397035,MECKLENBURG,11/07/2023,voter,005,DEM,M,HL,F,Age 26 - 40,1,11/27/2023
397044,MECKLENBURG,11/07/2023,voter,138,UNA,U,NL,M,Age 26 - 40,1,11/27/2023
397052,MECKLENBURG,11/07/2023,voter,146,DEM,O,UN,F,Age 26 - 40,3,11/27/2023
397058,MECKLENBURG,11/07/2023,voter,210,REP,B,UN,M,Age 41 - 65,4,11/27/2023
397064,MECKLENBURG,11/07/2023,voter,243,REP,B,UN,F,Age 26 - 40,2,11/27/2023
397076,MECKLENBURG,11/07/2023,voter,146,REP,O,HL,F,Age Over 66,2,11/27/2023
397084,MECKLENBURG,11/07/2023,voter,200,DEM,A,NL,F,Age 41 - 65,2,11/27/2023
397089,MECKLENBURG,11/07/2023,voter,145,UNA,O,HL,U,Age 41 - 65,1,11/27/2023
397114,MECKLENBURG,11/07/2023,voter,123,UNA,B,UN,F,Age 26 - 40,12,11/27/2023
397138,MECKLENBURG,11/07/2023,voter,212,DEM,O,HL,M,Age Over 66,1,11/27/2023
397151,MECKLENBURG,11/07/2023,voter,140,DEM,U,HL,M,Age 18 - 25,3,11/27/2023
397157,MECKLENBURG,11/07/2023,voter,112,UNA,B,UN,M,Age 26 - 40,3,11/27/2023
397168,MECKLENBURG,11/07/2023,voter,007,REP,W,UN,F,Age 41 - 65,5,11/27/2023
397172,MECKLENBURG,11/07/2023,voter,038,UNA,W,HL,F,Age 26 - 40,3,11/27/2023
397177,MECKLENBURG,11/07/2023,voter,226,REP,B,NL,M,Age 41 - 65,1,11/27/2023
397182,MECKLENBURG,11/07/2023,voter,008,DEM,A,NL,F,Age 18 - 25,1,11/27/2023
397213,MECKLENBURG,11/07/2023,voter,027,DEM,B,UN,M,Age 26 - 40,41,11/27/2023
397225,MECKLENBURG,11/07/2023,voter,120,REP,B,NL,F,Age 41 - 65,1,11/27/2023
397226,MECKLENBURG,11/07/2023,voter,091,UNA,B,UN,F,Age 41 - 65,6,11/27/2023
397252,MECKLENBURG,11/07/2023,voter,101,DEM,A,NL,M,Age Over 66,1,11/27/2023
397269,MECKLENBURG,11/07/2023,voter,096,REP,B,NL,F,Age 41 - 65,1,11/27/2023
397270,MECKLENBURG,11/07/2023,voter,143,DEM,B,UN,M,Age 18 - 25,13,11/27/2023
397291,MECKLENBURG,11/07/2023,voter,221,DEM,B,NL,F,Age 41 - 65,78,11/27/2023
397295,MECKLENBURG,11/07/2023,voter,070,REP,W,UN,U,Age 41 - 65,1,11/27/2023
397301,MECKLENBURG,11/07/2023,voter,023,DEM,B,NL,M,Age 18 - 25,21,11/27/2023
397305,MECKLENBURG,11/07/2023,voter,142,DEM,W,UN,F,Age 26 - 40,51,11/27/2023
397319,MECKLENBURG,11/07/2023,voter,093,DEM,U,HL,F,Age 41 - 65,2,11/27/2023
397350,MECKLENBURG,11/07/2023,voter,014,REP,B,NL,F,Age 26 - 40,4,11/27/2023
397351,MECKLENBURG,11/07/2023,voter,090,DEM,O,HL,F,Age Over 66,1,11/27/2023
397357,MECKLENBURG,11/07/2023,voter,052,UNA,W,UN,M,Age 26 - 40,22,11/27/2023
397370,MECKLENBURG,11/07/2023,voter,012,DEM,B,HL,M,Age 18 - 25,1,11/27/2023
397380,MECKLENBURG,11/07/2023,voter,123,DEM,B,NL,U,Age Over 66,1,11/27/2023
397385,MECKLENBURG,11/07/2023,voter,238.1,REP,O,HL,M,Age 18 - 25,1,11/27/2023
397387,MECKLENBURG,11/07/2023,voter,058,DEM,B,UN,M,Age 41 - 65,7,11/27/2023
397395,MECKLENBURG,11/07/2023,voter,219,DEM,B,UN,U,Age 41 - 65,2,11/27/2023
397409,MECKLENBURG,11/07/2023,voter,108,REP,B,NL,F,Age 18 - 25,1,11/27/2023
397412,MECKLENBURG,11/07/2023,voter,006,UNA,O,UN,F,Age 26 - 40,4,11/27/2023
397447,MECKLENBURG,11/07/2023,voter,040,DEM,B,NL,U,Age 26 - 40,5,11/27/2023
397448,MECKLENBURG,11/07/2023,voter,212,DEM,W,HL,M,Age 26 - 40,8,11/27/2023
397452,MECKLENBURG,11/07/2023,voter,146,DEM,U,NL,M,Age 41 - 65,3,11/27/2023
397465,MECKLENBURG,11/07/2023,voter,208,LIB,W,NL,F,Age 41 - 65,5,11/27/2023
397476,MECKLENBURG,11/07/2023,voter,031,REP,W,NL,F,Age 41 - 65,2,11/27/2023
397477,MECKLENBURG,11/07/2023,voter,123,UNA,U,HL,F,Age 41 - 65,9,11/27/2023
397483,MECKLENBURG,11/07/2023,voter,231,REP,W,UN,F,Age Over 66,40,11/27/2023
397488,MECKLENBURG,11/07/2023,voter,022,UNA,B,NL,M,Age 18 - 25,20,11/27/2023
397511,MECKLENBURG,11/07/2023,voter,241,UNA,B,HL,M,Age 26 - 40,2,11/27/2023
397533,MECKLENBURG,11/07/2023,voter,204.1,REP,B,HL,F,Age 18 - 25,1,11/27/2023
397550,MECKLENBURG,11/07/2023,voter,225,UNA,U,UN,M,Age 41 - 65,5,11/27/2023
397556,MECKLENBURG,11/07/2023,voter,213,UNA,W,UN,M,Age 41 - 65,9,11/27/2023
397581,MECKLENBURG,11/07/2023,voter,095,LIB,W,NL,M,Age 26 - 40,2,11/27/2023
397613,MECKLENBURG,11/07/2023,voter,104,UNA,W,NL,M,Age Over 66,9,11/27/2023
397614,MECKLENBURG,11/07/2023,voter,228,REP,O,HL,F,Age Over 66,3,11/27/2023
397629,MECKLENBURG,11/07/2023,voter,029,DEM,B,UN,F,Age 41 - 65,19,11/27/2023
397631,MECKLENBURG,11/07/2023,voter,201,UNA,U,HL,F,Age 18 - 25,9,11/27/2023
397634,MECKLENBURG,11/07/2023,voter,206,DEM,A,NL,M,Age 26 - 40,4,11/27/2023
397644,MECKLENBURG,11/07/2023,voter,225,DEM,A,NL,F,Age 18 - 25,4,11/27/2023
397650,MECKLENBURG,11/07/2023,voter,067,DEM,B,NL,F,Age 18 - 25,1,11/27/2023
397669,MECKLENBURG,11/07/2023,voter,005,REP,W,NL,M,Age 26 - 40,15,11/27/2023
397708,MECKLENBURG,11/07/2023,voter,037,REP,W,HL,F,Age Over 66,1,11/27/2023
397724,MECKLENBURG,11/07/2023,voter,039,UNA,O,NL,F,Age 26 - 40,1,11/27/2023
397734,MECKLENBURG,11/07/2023,voter,023,UNA,W,UN,F,Age Over 66,3,11/27/2023
397741,MECKLENBURG,11/07/2023,voter,101,LIB,W,HL,M,Age 26 - 40,1,11/27/2023
397753,MECKLENBURG,11/07/2023,voter,215,DEM,I,NL,M,Age 41 - 65,1,11/27/2023
397784,MECKLENBURG,11/07/2023,voter,147,REP,O,HL,M,Age 26 - 40,6,11/27/2023
397796,MECKLENBURG,11/07/2023,voter,137,DEM,B,NL,M,Age Over 66,13,11/27/2023
397801,MECKLENBURG,11/07/2023,voter,061,UNA,B,NL,F,Age 26 - 40,17,11/27/2023
397828,MECKLENBURG,11/07/2023,voter,022,UNA,W,NL,F,Age Over 66,12,11/27/2023
397831,MECKLENBURG,11/07/2023,voter,050,DEM,W,UN,M,Age 18 - 25,1,11/27/2023
397849,MECKLENBURG,11/07/2023,voter,049,UNA,A,NL,M,Age Over 66,1,11/27/2023
397851,MECKLENBURG,11/07/2023,voter,103,REP,O,HL,M,Age 18 - 25,1,11/27/2023
397859,MECKLENBURG,11/07/2023,voter,235,DEM,A,UN,M,Age 41 - 65,1,11/27/2023
397861,MECKLENBURG,11/07/2023,voter,147,REP,A,NL,F,Age Over 66,1,11/27/2023
397863,MECKLENBURG,11/07/2023,voter,213,UNA,U,UN,M,Age 41 - 65,10,11/27/2023
397913,MECKLENBURG,11/07/2023,voter,213,DEM,A,HL,M,Age 41 - 65,1,11/27/2023
397915,MECKLENBURG,11/07/2023,voter,228,REP,W,HL,F,Age 41 - 65,2,11/27/2023
397916,MECKLENBURG,11/07/2023,voter,041,UNA,M,UN,M,Age 41 - 65,2,11/27/2023
397924,MECKLENBURG,11/07/2023,voter,151,DEM,B,UN,M,Age 18 - 25,44,11/27/2023
397943,MECKLENBURG,11/07/2023,voter,243,DEM,W,HL,F,Age 26 - 40,10,11/27/2023
397947,MECKLENBURG,11/07/2023,voter,089,REP,W,NL,M,Age 26 - 40,65,11/27/2023
397949,MECKLENBURG,11/07/2023,voter,223.1,UNA,W,NL,M,Age Over 66,88,11/27/2023
397975,MECKLENBURG,11/07/2023,voter,091,DEM,I,NL,F,Age 41 - 65,4,11/27/2023
397979,MECKLENBURG,11/07/2023,voter,026,UNA,B,UN,M,Age 26 - 40,28,11/27/2023
397980,MECKLENBURG,11/07/2023,voter,207,REP,W,HL,F,Age Over 66,1,11/27/2023
398020,MECKLENBURG,11/07/2023,voter,039,UNA,I,NL,F,Age 41 - 65,1,11/27/2023
398039,MECKLENBURG,11/07/2023,voter,139.1,DEM,I,UN,F,Age 41 - 65,1,11/27/2023
398052,MECKLENBURG,11/07/2023,voter,235,DEM,A,UN,M,Age 26 - 40,1,11/27/2023
398069,MECKLENBURG,11/07/2023,voter,101,UNA,M,UN,M,Age 26 - 40,3,11/27/2023
398073,MECKLENBURG,11/07/2023,voter,124,REP,U,HL,M,Age 26 - 40,2,11/27/2023
398106,MECKLENBURG,11/07/2023,voter,145,UNA,A,NL,M,Age 26 - 40,11,11/27/2023
398136,MECKLENBURG,11/07/2023,voter,062,UNA,B,UN,M,Age 41 - 65,19,11/27/2023
398168,MECKLENBURG,11/07/2023,voter,243,REP,O,UN,F,Age 26 - 40,2,11/27/2023
398177,MECKLENBURG,11/07/2023,voter,069,DEM,A,UN,F,Age 18 - 25,1,11/27/2023
398178,MECKLENBURG,11/07/2023,voter,128,UNA,B,UN,F,Age 26 - 40,17,11/27/2023
398201,MECKLENBURG,11/07/2023,voter,117,DEM,U,UN,U,Age 41 - 65,17,11/27/2023
398202,MECKLENBURG,11/07/2023,voter,028,DEM,B,NL,F,Age 18 - 25,28,11/27/2023
398222,MECKLENBURG,11/07/2023,voter,025,DEM,U,UN,F,Age 26 - 40,2,11/27/2023
398228,MECKLENBURG,11/07/2023,voter,029,UNA,A,NL,M,Age 26 - 40,1,11/27/2023
398230,MECKLENBURG,11/07/2023,voter,201,DEM,A,UN,M,Age 26 - 40,3,11/27/2023
398233,MECKLENBURG,11/07/2023,voter,240,UNA,B,UN,M,Age 26 - 40,2,11/27/2023
398245,MECKLENBURG,11/07/2023,voter,220,REP,B,NL,M,Age 26 - 40,1,11/27/2023
398255,MECKLENBURG,11/07/2023,voter,134,DEM,W,UN,F,Age 18 - 25,27,11/27/2023
398261,MECKLENBURG,11/07/2023,voter,231,UNA,U,UN,U,Age Over 66,20,11/27/2023
398273,MECKLENBURG,11/07/2023,voter,061,REP,A,NL,M,Age 41 - 65,2,11/27/2023
398282,MECKLENBURG,11/07/2023,voter,003,REP,A,UN,F,Age Over 66,1,11/27/2023
398298,MECKLENBURG,11/07/2023,voter,082,DEM,W,HL,F,Age 26 - 40,5,11/27/2023
398315,MECKLENBURG,11/07/2023,voter,127,DEM,A,NL,F,Age 18 - 25,2,11/27/2023
398317,MECKLENBURG,11/07/2023,voter,109,UNA,A,NL,F,Age 18 - 25,1,11/27/2023
398320,MECKLENBURG,11/07/2023,voter,035,REP,W,NL,F,Age Over 66,38,11/27/2023
398328,MECKLENBURG,11/07/2023,voter,074,REP,B,NL,F,Age 41 - 65,4,11/27/2023
398353,MECKLENBURG,11/07/2023,voter,126,DEM,U,NL,F,Age Over 66,1,11/27/2023
398359,MECKLENBURG,11/07/2023,voter,074,DEM,U,UN,M,Age Over 66,1,11/27/2023
398370,MECKLENBURG,11/07/2023,voter,134,DEM,W,NL,U,Age 41 - 65,3,11/27/2023
398373,MECKLENBURG,11/07/2023,voter,013,DEM,A,NL,M,Age 18 - 25,1,11/27/2023
398391,MECKLENBURG,11/07/2023,voter,049,REP,U,UN,U,Age Over 66,1,11/27/2023
398394,MECKLENBURG,11/07/2023,voter,084,UNA,A,NL,M,Age 26 - 40,4,11/27/2023
398395,MECKLENBURG,11/07/2023,voter,035,LIB,U,UN,U,Age 18 - 25,1,11/27/2023
398399,MECKLENBURG,11/07/2023,voter,072,REP,W,UN,F,Age Over 66,2,11/27/2023
398403,MECKLENBURG,11/07/2023,voter,074,DEM,A,UN,M,Age 26 - 40,1,11/27/2023
398407,MECKLENBURG,11/07/2023,voter,078.1,DEM,A,NL,F,Age 41 - 65,3,11/27/2023
398409,MECKLENBURG,11/07/2023,voter,068,DEM,W,HL,M,Age 41 - 65,1,11/27/2023
398429,MECKLENBURG,11/07/2023,voter,066,REP,W,NL,F,Age 26 - 40,39,11/27/2023
398437,MECKLENBURG,11/07/2023,voter,127,DEM,O,UN,F,Age 18 - 25,2,11/27/2023
398439,MECKLENBURG,11/07/2023,voter,058,REP,U,HL,M,Age 26 - 40,1,11/27/2023
398441,MECKLENBURG,11/07/2023,voter,200,DEM,A,NL,M,Age 18 - 25,1,11/27/2023
398445,MECKLENBURG,11/07/2023,voter,107.1,REP,A,UN,M,Age Over 66,1,11/27/2023
398459,MECKLENBURG,11/07/2023,voter,056,UNA,U,UN,U,Age Over 66,10,11/27/2023
398465,MECKLENBURG,11/07/2023,voter,060,UNA,B,UN,M,Age Over 66,1,11/27/2023
398467,MECKLENBURG,11/07/2023,voter,091,REP,W,UN,F,Age 41 - 65,29,11/27/2023
398483,MECKLENBURG,11/07/2023,voter,047,DEM,A,NL,M,Age 18 - 25,1,11/27/2023
398484,MECKLENBURG,11/07/2023,voter,117,UNA,I,UN,F,Age 26 - 40,1,11/27/2023
398486,MECKLENBURG,11/07/2023,voter,149,DEM,W,NL,F,Age Over 66,35,11/27/2023
398489,MECKLENBURG,11/07/2023,voter,063,REP,U,HL,F,Age 26 - 40,1,11/27/2023
398493,MECKLENBURG,11/07/2023,voter,130,UNA,U,UN,F,Age 41 - 65,8,11/27/2023
398513,MECKLENBURG,11/07/2023,voter,015,REP,O,UN,M,Age 26 - 40,2,11/27/2023
398546,MECKLENBURG,11/07/2023,voter,229,DEM,O,NL,M,Age 26 - 40,13,11/27/2023
398552,MECKLENBURG,11/07/2023,voter,134,DEM,M,HL,M,Age 18 - 25,1,11/27/2023
398553,MECKLENBURG,11/07/2023,voter,218,REP,W,NL,M,Age 18 - 25,30,11/27/2023
398554,MECKLENBURG,11/07/2023,voter,123,DEM,O,NL,F,Age 18 - 25,3,11/27/2023
398558,MECKLENBURG,11/07/2023,voter,116,UNA,O,NL,M,Age 18 - 25,1,11/27/2023
398565,MECKLENBURG,11/07/2023,voter,225,DEM,B,UN,F,Age 41 - 65,19,11/27/2023
398582,MECKLENBURG,11/07/2023,voter,201,REP,B,UN,M,Age 26 - 40,2,11/27/2023
398584,MECKLENBURG,11/07/2023,voter,053,DEM,B,UN,M,Age 26 - 40,56,11/27/2023
398595,MECKLENBURG,11/07/2023,voter,023,DEM,M,NL,F,Age 26 - 40,4,11/27/2023
398611,MECKLENBURG,11/07/2023,voter,145,UNA,O,UN,M,Age 26 - 40,13,11/27/2023
398614,MECKLENBURG,11/07/2023,voter,065,REP,O,NL,M,Age 41 - 65,1,11/27/2023
398616,MECKLENBURG,11/07/2023,voter,209,REP,U,NL,M,Age 41 - 65,3,11/27/2023
398633,MECKLENBURG,11/07/2023,voter,023,UNA,I,NL,F,Age Over 66,1,11/27/2023
398634,MECKLENBURG,11/07/2023,voter,084,UNA,W,UN,F,Age 18 - 25,3,11/27/2023
398637,MECKLENBURG,11/07/2023,voter,026,REP,W,HL,U,Age 26 - 40,1,11/27/2023
398658,MECKLENBURG,11/07/2023,voter,036,UNA,B,UN,M,Age 26 - 40,3,11/27/2023
398684,MECKLENBURG,11/07/2023,voter,066,UNA,O,NL,F,Age 41 - 65,2,11/27/2023
398737,MECKLENBURG,11/07/2023,voter,078.1,LIB,W,UN,F,Age 26 - 40,1,11/27/2023
398773,MECKLENBURG,11/07/2023,voter,130,DEM,W,NL,F,Age 41 - 65,42,11/27/2023
398777,MECKLENBURG,11/07/2023,voter,226,UNA,U,UN,F,Age 41 - 65,1,11/27/2023
398784,MECKLENBURG,11/07/2023,voter,035,REP,A,UN,F,Age 41 - 65,1,11/27/2023
398806,MECKLENBURG,11/07/2023,voter,023,UNA,W,NL,F,Age 26 - 40,106,11/27/2023
398809,MECKLENBURG,11/07/2023,voter,145,DEM,M,UN,F,Age 26 - 40,1,11/27/2023
398812,MECKLENBURG,11/07/2023,voter,218,LIB,W,NL,M,Age Over 66,1,11/27/2023
398817,MECKLENBURG,11/07/2023,voter,147,UNA,U,UN,U,Age 18 - 25,47,11/27/2023
398830,MECKLENBURG,11/07/2023,voter,030,REP,O,UN,U,Age 26 - 40,1,11/27/2023
398831,MECKLENBURG,11/07/2023,voter,200,DEM,A,UN,M,Age Over 66,1,11/27/2023
398843,MECKLENBURG,11/07/2023,voter,118,REP,W,NL,M,Age 18 - 25,34,11/27/2023
398847,MECKLENBURG,11/07/2023,voter,243,DEM,W,UN,U,Age 26 - 40,1,11/27/2023
398852,MECKLENBURG,11/07/2023,voter,130,UNA,W,UN,F,Age 41 - 65,8,11/27/2023
398855,MECKLENBURG,11/07/2023,voter,007,DEM,O,HL,M,Age 41 - 65,2,11/27/2023
398857,MECKLENBURG,11/07/2023,voter,148,REP,A,UN,M,Age 18 - 25,2,11/27/2023
398874,MECKLENBURG,11/07/2023,voter,121,UNA,W,UN,M,Age 41 - 65,34,11/27/2023
398887,MECKLENBURG,11/07/2023,voter,126,UNA,A,UN,M,Age 26 - 40,3,11/27/2023
398894,MECKLENBURG,11/07/2023,voter,216,DEM,U,UN,F,Age 26 - 40,4,11/27/2023
398907,MECKLENBURG,11/07/2023,voter,151,REP,B,UN,M,Age 18 - 25,3,11/27/2023
398914,MECKLENBURG,11/07/2023,voter,074,REP,O,NL,F,Age 26 - 40,1,11/27/2023
398923,MECKLENBURG,11/07/2023,voter,230,REP,A,NL,M,Age 26 - 40,13,11/27/2023
398925,MECKLENBURG,11/07/2023,voter,047,DEM,U,NL,F,Age Over 66,1,11/27/2023
398932,MECKLENBURG,11/07/2023,voter,007,UNA,U,HL,F,Age 26 - 40,2,11/27/2023
398948,MECKLENBURG,11/07/2023,voter,033,DEM,B,UN,M,Age 18 - 25,4,11/27/2023
398973,MECKLENBURG,11/07/2023,voter,233,DEM,A,UN,F,Age 41 - 65,4,11/27/2023
398983,MECKLENBURG,11/07/2023,voter,239,REP,W,HL,F,Age 41 - 65,2,11/27/2023
398984,MECKLENBURG,11/07/2023,voter,142,REP,U,HL,F,Age Over 66,1,11/27/2023
398998,MECKLENBURG,11/07/2023,voter,223.1,DEM,U,UN,M,Age 41 - 65,9,11/27/2023
399009,MECKLENBURG,11/07/2023,voter,222,DEM,W,NL,F,Age Over 66,70,11/27/2023
399010,MECKLENBURG,11/07/2023,voter,085,UNA,U,UN,F,Age 41 - 65,2,11/27/2023
399013,MECKLENBURG,11/07/2023,voter,033,REP,U,HL,M,Age 41 - 65,1,11/27/2023
399015,MECKLENBURG,11/07/2023,voter,041,DEM,A,UN,F,Age 26 - 40,3,11/27/2023
399040,MECKLENBURG,11/07/2023,voter,145,DEM,O,UN,F,Age 41 - 65,6,11/27/2023
399059,MECKLENBURG,11/07/2023,voter,058,UNA,B,NL,F,Age 26 - 40,6,11/27/2023
399065,MECKLENBURG,11/07/2023,voter,212,UNA,W,UN,F,Age 41 - 65,27,11/27/2023
399070,MECKLENBURG,11/07/2023,voter,142,DEM,W,NL,U,Age 41 - 65,4,11/27/2023
399078,MECKLENBURG,11/07/2023,voter,202,UNA,M,HL,F,Age 41 - 65,1,11/27/2023
399083,MECKLENBURG,11/07/2023,voter,009,DEM,O,UN,F,Age 41 - 65,2,11/27/2023
399092,MECKLENBURG,11/07/2023,voter,035,UNA,W,NL,F,Age 18 - 25,29,11/27/2023
399110,MECKLENBURG,11/07/2023,voter,055,UNA,B,NL,M,Age 18 - 25,8,11/27/2023
399111,MECKLENBURG,11/07/2023,voter,120,REP,B,UN,M,Age Over 66,1,11/27/2023
399133,MECKLENBURG,11/07/2023,voter,007,UNA,W,HL,F,Age 41 - 65,1,11/27/2023
399134,MECKLENBURG,11/07/2023,voter,011,DEM,B,UN,F,Age 41 - 65,62,11/27/2023
399144,MECKLENBURG,11/07/2023,voter,100,UNA,O,NL,M,Age Over 66,6,11/27/2023
399149,MECKLENBURG,11/07/2023,voter,098,REP,O,NL,M,Age 26 - 40,1,11/27/2023
399158,MECKLENBURG,11/07/2023,voter,210,UNA,B,UN,U,Age 26 - 40,3,11/27/2023
399173,MECKLENBURG,11/07/2023,voter,203,REP,O,UN,M,Age 41 - 65,1,11/27/2023
399174,MECKLENBURG,11/07/2023,voter,071,UNA,B,NL,F,Age 26 - 40,8,11/27/2023
399175,MECKLENBURG,11/07/2023,voter,229,DEM,A,UN,F,Age 26 - 40,3,11/27/2023
399177,MECKLENBURG,11/07/2023,voter,045,DEM,O,UN,M,Age 41 - 65,2,11/27/2023
399182,MECKLENBURG,11/07/2023,voter,128,DEM,O,HL,M,Age 18 - 25,3,11/27/2023
399189,MECKLENBURG,11/07/2023,voter,129,LIB,B,NL,F,Age 41 - 65,1,11/27/2023
399209,MECKLENBURG,11/07/2023,voter,141,REP,W,NL,F,Age 41 - 65,1,11/27/2023
399218,MECKLENBURG,11/07/2023,voter,231,LIB,W,UN,M,Age 41 - 65,3,11/27/2023
399245,MECKLENBURG,11/07/2023,voter,052,UNA,O,NL,M,Age 26 - 40,3,11/27/2023
399247,MECKLENBURG,11/07/2023,voter,105,DEM,B,NL,M,Age Over 66,41,11/27/2023
399250,MECKLENBURG,11/07/2023,voter,030,DEM,B,NL,M,Age 41 - 65,42,11/27/2023
399257,MECKLENBURG,11/07/2023,voter,096,REP,O,NL,F,Age 41 - 65,3,11/27/2023
399269,MECKLENBURG,11/07/2023,voter,124,DEM,B,UN,M,Age 26 - 40,35,11/27/2023
399292,MECKLENBURG,11/07/2023,voter,104,DEM,O,UN,F,Age 26 - 40,1,11/27/2023
399300,MECKLENBURG,11/07/2023,voter,126,DEM,W,NL,F,Age Over 66,17,11/27/2023
399318,MECKLENBURG,11/07/2023,voter,206,DEM,B,UN,F,Age Over 66,9,11/27/2023
399321,MECKLENBURG,11/07/2023,voter,052,DEM,W,UN,F,Age 26 - 40,13,11/27/2023
