County,Election Date,Precinct,Contest Group ID,Contest Type,Contest Name,Choice,Choice Party,Vote For,Election Day,One Stop,Absentee by Mail,Provisional,Total Votes,Real Precinct
MECKLENBURG,5/17/22,78.1,2134,S,US SENATE (REP),Pat McCrory,REP,1,13,6,0,0,19,Y
MECKLENBURG,5/17/22,79,25,C,MECKLENBURG COUNTY SHERIFF (DEM),Garry L. McFadden,DEM,1,106,71,0,0,177,Y
MECKLENBURG,5/17/22,79,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Braxton David Winston II,DEM,4,122,80,0,0,202,Y
MECKLENBURG,5/17/22,80,28,C,CITY OF CHARLOTTE MAYOR (DEM),Lucille Puckett,DEM,1,26,6,0,0,32,Y
MECKLENBURG,5/17/22,80,28,C,CITY OF CHARLOTTE MAYOR (DEM),Tigress Sydney Acute McDaniel,DEM,1,11,8,0,0,19,Y
MECKLENBURG,5/17/22,80,28,C,CITY OF CHARLOTTE MAYOR (DEM),Vi Alexander Lyles,DEM,1,183,113,0,0,296,Y
MECKLENBURG,5/17/22,80,30,C,CITY OF CHARLOTTE MAYOR (REP),M. Moustafa,REP,1,23,4,0,0,27,Y
MECKLENBURG,5/17/22,80,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Charlie Mulligan,REP,4,65,10,0,0,75,Y
MECKLENBURG,5/17/22,80,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),Trey Allen,REP,1,38,6,0,0,44,Y
MECKLENBURG,5/17/22,80,2129,S,US HOUSE OF REPRESENTATIVES DISTRICT 14 (DEM),Ram Mammadov,DEM,1,36,25,0,0,61,Y
MECKLENBURG,5/17/22,80,2132,S,US SENATE (DEM),B. K. Maginnis,DEM,1,4,1,0,0,5,Y
MECKLENBURG,5/17/22,80,2134,S,US SENATE (REP),Leonard L. Bryant,REP,1,1,0,0,0,1,Y
MECKLENBURG,5/17/22,81,25,C,MECKLENBURG COUNTY SHERIFF (DEM),Marquis D. Robinson,DEM,1,32,24,0,0,56,Y
MECKLENBURG,5/17/22,81,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),James (Smuggie) Mitchell,DEM,4,217,158,0,0,375,Y
MECKLENBURG,5/17/22,81,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Carrie Olinski,REP,4,31,3,0,0,34,Y
MECKLENBURG,5/17/22,81,1433,S,NC DISTRICT COURT JUDGE DISTRICT 26 SEAT 19 (DEM),Samantha C. Mobley,DEM,1,173,111,0,0,284,Y
MECKLENBURG,5/17/22,81,2134,S,US SENATE (REP),Mark Walker,REP,1,2,0,0,0,2,Y
MECKLENBURG,5/17/22,82,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Kyle J. Luebke,REP,4,7,3,0,0,10,Y
MECKLENBURG,5/17/22,82,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),Victoria E. Prince,REP,1,0,0,0,0,0,Y
MECKLENBURG,5/17/22,82,2125,S,US HOUSE OF REPRESENTATIVES DISTRICT 12 (REP),Nalini Joseph,REP,1,0,1,0,0,1,Y
MECKLENBURG,5/17/22,83,1,C,MECKLENBURG COUNTY BOARD OF COMMISSIONERS AT-LARGE (DEM),Jennifer De La Jara,DEM,3,61,25,0,0,86,Y
MECKLENBURG,5/17/22,83,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Kyle J. Luebke,REP,4,43,22,0,0,65,Y
MECKLENBURG,5/17/22,83,2125,S,US HOUSE OF REPRESENTATIVES DISTRICT 12 (REP),Nalini Joseph,REP,1,9,7,0,0,16,Y
MECKLENBURG,5/17/22,84,25,C,MECKLENBURG COUNTY SHERIFF (DEM),Aujiena (Gina) Hicks,DEM,1,52,23,0,0,75,Y
MECKLENBURG,5/17/22,84,28,C,CITY OF CHARLOTTE MAYOR (DEM),Tae McKenzie,DEM,1,5,1,0,0,6,Y
MECKLENBURG,5/17/22,84,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),David Merrill,REP,4,18,8,0,0,26,Y
MECKLENBURG,5/17/22,84,1120,S,NC COURT OF APPEALS JUDGE SEAT 09 (REP),Donna Stroud,REP,1,18,7,0,0,25,Y
MECKLENBURG,5/17/22,84,1430,S,NC DISTRICT COURT JUDGE DISTRICT 26 SEAT 18 (DEM),Keith S. Smith,DEM,1,82,61,0,0,143,Y
MECKLENBURG,5/17/22,84,2125,S,US HOUSE OF REPRESENTATIVES DISTRICT 12 (REP),Tyler Lee,REP,1,10,4,0,0,14,Y
MECKLENBURG,5/17/22,84,2134,S,US SENATE (REP),David Flaherty,REP,1,1,0,0,0,1,Y
MADISON,5/17/22,SANDY,2122,S,US HOUSE OF REPRESENTATIVES DISTRICT 11 (REP),Rod Honeycutt,REP,1,8,5,0,0,13,Y
MADISON,5/17/22,SANDY,2132,S,US SENATE (DEM),Rett Newton,DEM,1,0,0,0,0,0,Y
MADISON,5/17/22,SANDY,2134,S,US SENATE (REP),David Flaherty,REP,1,0,0,0,0,0,Y
MADISON,5/17/22,SANDY,2134,S,US SENATE (REP),Jen Banwart,REP,1,0,0,0,0,0,Y
MADISON,5/17/22,SANDY,2134,S,US SENATE (REP),Ted Budd,REP,1,30,5,0,0,35,Y
MADISON,5/17/22,SOUTH,2120,S,US HOUSE OF REPRESENTATIVES DISTRICT 11 (DEM),Bo Hess,DEM,1,0,0,0,0,0,Y
MADISON,5/17/22,SOUTH,2122,S,US HOUSE OF REPRESENTATIVES DISTRICT 11 (REP),Madison Cawthorn,REP,1,28,3,0,0,31,Y
MADISON,5/17/22,SOUTH,2132,S,US SENATE (DEM),Marcus W. Williams,DEM,1,1,1,0,0,2,Y
MADISON,5/17/22,SOUTH,2134,S,US SENATE (REP),Charles Kenneth Moss,REP,1,0,0,0,0,0,Y
MADISON,5/17/22,SPRING,3,C,MADISON COUNTY BOARD OF COMMISSIONERS (REP),Alan Wyatt,REP,3,47,10,0,0,57,Y
MADISON,5/17/22,SPRING,2120,S,US HOUSE OF REPRESENTATIVES DISTRICT 11 (DEM),Marco Gutierrez,DEM,1,6,0,0,0,6,Y
MADISON,5/17/22,SPRING,2122,S,US HOUSE OF REPRESENTATIVES DISTRICT 11 (REP),Chuck Edwards,REP,1,29,0,0,0,29,Y
MADISON,5/17/22,SPRING,2134,S,US SENATE (REP),Lichia Sibhatu,REP,1,3,0,0,0,3,Y
MADISON,5/17/22,WALNUT,1393,S,NC DISTRICT COURT JUDGE DISTRICT 24 SEAT 01 (REP),Matt Rupp,REP,1,67,22,1,0,90,Y
MARTIN,5/17/22,ABSENTEE,2092,S,US HOUSE OF REPRESENTATIVES DISTRICT 01 (REP),Brent Roberson,REP,1,0,0,1,0,1,N
MARTIN,5/17/22,ABSENTEE,2132,S,US SENATE (DEM),Alyssia Rose-Katherine Hammond,DEM,1,0,0,1,0,1,N
MARTIN,5/17/22,BG,2092,S,US HOUSE OF REPRESENTATIVES DISTRICT 01 (REP),Henry Williams II,REP,1,0,0,0,0,0,Y
MARTIN,5/17/22,BG,2132,S,US SENATE (DEM),Robert Colon,DEM,1,3,0,0,0,3,Y
MARTIN,5/17/22,BG,2134,S,US SENATE (REP),Ms. Lee A. Brian,REP,1,1,0,0,0,1,Y
MARTIN,5/17/22,CR,1120,S,NC COURT OF APPEALS JUDGE SEAT 09 (REP),Donna Stroud,REP,1,41,0,0,0,41,Y
MARTIN,5/17/22,CR,2092,S,US HOUSE OF REPRESENTATIVES DISTRICT 01 (REP),Will Aiken,REP,1,0,0,0,0,0,Y
MARTIN,5/17/22,GN,2134,S,US SENATE (REP),Debora Tshiovo,REP,1,0,0,0,0,0,Y
MARTIN,5/17/22,GN,2134,S,US SENATE (REP),Mark Walker,REP,1,2,0,0,0,2,Y
MARTIN,5/17/22,GR,2090,S,US HOUSE OF REPRESENTATIVES DISTRICT 01 (DEM),Erica D. Smith,DEM,1,52,0,0,0,52,Y
MARTIN,5/17/22,GR,2132,S,US SENATE (DEM),Alyssia Rose-Katherine Hammond,DEM,1,5,0,0,0,5,Y
MARTIN,5/17/22,GR,2134,S,US SENATE (REP),"Kenneth Harper, Jr.",REP,1,1,0,0,0,1,Y
MARTIN,5/17/22,HM,1850,S,NC STATE SENATE DISTRICT 03 (DEM),Valerie Jordan,DEM,1,27,0,0,0,27,Y
MARTIN,5/17/22,HM,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),Victoria E. Prince,REP,1,2,0,0,0,2,Y
MARTIN,5/17/22,HM,2092,S,US HOUSE OF REPRESENTATIVES DISTRICT 01 (REP),Sandy Smith,REP,1,5,0,0,0,5,Y
MARTIN,5/17/22,HM,2132,S,US SENATE (DEM),Rett Newton,DEM,1,1,0,0,0,1,Y
MARTIN,5/17/22,HS,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),Trey Allen,REP,1,6,0,0,0,6,Y
MARTIN,5/17/22,HS,2090,S,US HOUSE OF REPRESENTATIVES DISTRICT 01 (DEM),"Jullian C. Bishop, Sr.",DEM,1,1,0,0,0,1,Y
MARTIN,5/17/22,HS,2092,S,US HOUSE OF REPRESENTATIVES DISTRICT 01 (REP),Henry Williams II,REP,1,0,0,0,0,0,Y
MARTIN,5/17/22,HS,2132,S,US SENATE (DEM),Constance (Lov) Johnson,DEM,1,0,0,0,0,0,Y
MARTIN,5/17/22,HS,2134,S,US SENATE (REP),Ms. Lee A. Brian,REP,1,0,0,0,0,0,Y
MARTIN,5/17/22,J,2092,S,US HOUSE OF REPRESENTATIVES DISTRICT 01 (REP),Billy Strickland,REP,1,17,0,0,0,17,Y
MARTIN,5/17/22,J,2092,S,US HOUSE OF REPRESENTATIVES DISTRICT 01 (REP),Sandy Roberson,REP,1,22,0,0,0,22,Y
MARTIN,5/17/22,ONE STOP,1120,S,NC COURT OF APPEALS JUDGE SEAT 09 (REP),Donna Stroud,REP,1,0,151,0,0,151,N
MARTIN,5/17/22,ONE STOP,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),Trey Allen,REP,1,0,165,0,0,165,N
MARTIN,5/17/22,ONE STOP,2092,S,US HOUSE OF REPRESENTATIVES DISTRICT 01 (REP),Will Aiken,REP,1,0,1,0,0,1,N
MARTIN,5/17/22,PP,1850,S,NC STATE SENATE DISTRICT 03 (DEM),Valerie Jordan,DEM,1,9,0,0,0,9,Y
MARTIN,5/17/22,PP,2090,S,US HOUSE OF REPRESENTATIVES DISTRICT 01 (DEM),Jason Albert Spriggs,DEM,1,1,0,0,0,1,Y
MARTIN,5/17/22,PP,2132,S,US SENATE (DEM),Rett Newton,DEM,1,0,0,0,0,0,Y
MARTIN,5/17/22,PP,2134,S,US SENATE (REP),Benjamin E. Griffiths,REP,1,0,0,0,0,0,Y
MARTIN,5/17/22,PP,2134,S,US SENATE (REP),David Flaherty,REP,1,0,0,0,0,0,Y
MARTIN,5/17/22,PP,2134,S,US SENATE (REP),Debora Tshiovo,REP,1,0,0,0,0,0,Y
MARTIN,5/17/22,PROVISIONAL,2090,S,US HOUSE OF REPRESENTATIVES DISTRICT 01 (DEM),Erica D. Smith,DEM,1,0,0,0,0,0,N
GUILFORD,5/17/22,H24,21,C,GUILFORD COUNTY BOARD OF EDUCATION DISTRICT 02 (REP),Crissy Pratt,REP,1,104,0,4,0,108,Y
GUILFORD,5/17/22,H24,1120,S,NC COURT OF APPEALS JUDGE SEAT 09 (REP),Donna Stroud,REP,1,110,0,4,0,114,Y
GUILFORD,5/17/22,H24,2107,S,US HOUSE OF REPRESENTATIVES DISTRICT 06 (REP),Gerry Austin,REP,1,10,0,0,0,10,Y
GUILFORD,5/17/22,H24,2134,S,US SENATE (REP),Benjamin E. Griffiths,REP,1,2,0,0,0,2,Y
GUILFORD,5/17/22,H25,3,C,GUILFORD COUNTY BOARD OF COMMISSIONERS AT-LARGE (REP),Jerry Alan Branson,REP,1,171,0,3,0,174,Y
GUILFORD,5/17/22,H25,31,C,GUILFORD COUNTY CLERK OF SUPERIOR COURT (DEM),Lu-Ann Wilkinson,DEM,1,41,0,2,0,43,Y
GUILFORD,5/17/22,H25,1064,S,DISTRICT ATTORNEY DISTRICT 24 (DEM),Avery Michelle Crump,DEM,1,95,0,4,0,99,Y
GUILFORD,5/17/22,H25,2132,S,US SENATE (DEM),Marcus W. Williams,DEM,1,0,0,0,0,0,Y
GUILFORD,5/17/22,H25,2134,S,US SENATE (REP),"Kenneth Harper, Jr.",REP,1,12,0,0,0,12,Y
GUILFORD,5/17/22,H25,2134,S,US SENATE (REP),Marjorie K. Eastman,REP,1,2,0,1,0,3,Y
GUILFORD,5/17/22,H26,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),Victoria E. Prince,REP,1,12,0,0,0,12,Y
GUILFORD,5/17/22,H26,2107,S,US HOUSE OF REPRESENTATIVES DISTRICT 06 (REP),Lee Haywood,REP,1,35,0,1,0,36,Y
GUILFORD,5/17/22,H26,2132,S,US SENATE (DEM),Chrelle Booker,DEM,1,6,0,0,0,6,Y
GUILFORD,5/17/22,H26,2134,S,US SENATE (REP),Charles Kenneth Moss,REP,1,0,0,0,0,0,Y
GUILFORD,5/17/22,H26,2134,S,US SENATE (REP),Mark Walker,REP,1,30,0,0,0,30,Y
GUILFORD,5/17/22,H27-A,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),Victoria E. Prince,REP,1,6,0,0,0,6,Y
GUILFORD,5/17/22,H27-A,2132,S,US SENATE (DEM),Marcus W. Williams,DEM,1,3,0,0,0,3,Y
GUILFORD,5/17/22,H27-A,2134,S,US SENATE (REP),Mark Walker,REP,1,17,0,0,0,17,Y
GUILFORD,5/17/22,H27-B,2134,S,US SENATE (REP),Pat McCrory,REP,1,10,0,0,0,10,Y
GUILFORD,5/17/22,H28,31,C,GUILFORD COUNTY CLERK OF SUPERIOR COURT (DEM),Lu-Ann Wilkinson,DEM,1,86,0,1,0,87,Y
GUILFORD,5/17/22,H28,1064,S,DISTRICT ATTORNEY DISTRICT 24 (DEM),Avery Michelle Crump,DEM,1,129,0,7,0,136,Y
GUILFORD,5/17/22,H28,2132,S,US SENATE (DEM),Marcus W. Williams,DEM,1,6,0,0,0,6,Y
GUILFORD,5/17/22,H28,2134,S,US SENATE (REP),Lichia Sibhatu,REP,1,0,0,0,0,0,Y
GUILFORD,5/17/22,H29A,2132,S,US SENATE (DEM),Alyssia Rose-Katherine Hammond,DEM,1,2,0,0,0,2,Y
GUILFORD,5/17/22,H29A,2132,S,US SENATE (DEM),Chrelle Booker,DEM,1,0,0,0,0,0,Y
GUILFORD,5/17/22,H29A,2132,S,US SENATE (DEM),Tobias LaGrone,DEM,1,0,0,0,0,0,Y
GUILFORD,5/17/22,H29A,2134,S,US SENATE (REP),"Kenneth Harper, Jr.",REP,1,1,0,0,0,1,Y
GUILFORD,5/17/22,H29B,44,C,GUILFORD COUNTY LOCAL SALES AND USE TAX REFERENDUM,For, ,1,100,0,2,0,102,Y
GUILFORD,5/17/22,H29B,45,C,GUILFORD COUNTY SCHOOL BOND REFERENDUM,Yes, ,1,164,0,5,0,169,Y
GUILFORD,5/17/22,H29B,2107,S,US HOUSE OF REPRESENTATIVES DISTRICT 06 (REP),Christian Castelli,REP,1,33,0,2,0,35,Y
GUILFORD,5/17/22,H29B,2132,S,US SENATE (DEM),Cheri Beasley,DEM,1,114,0,4,0,118,Y
GUILFORD,5/17/22,H29B,2134,S,US SENATE (REP),Pat McCrory,REP,1,15,0,0,0,15,Y
GUILFORD,5/17/22,JAM1,1126,S,NC COURT OF APPEALS JUDGE SEAT 11 (REP),Michael J. Stading,REP,1,204,0,1,0,205,Y
GUILFORD,5/17/22,JAM1,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),Trey Allen,REP,1,138,0,1,0,139,Y
GUILFORD,5/17/22,JAM1,2134,S,US SENATE (REP),Leonard L. Bryant,REP,1,0,0,0,0,0,Y
GUILFORD,5/17/22,JAM2,38,C,CITY OF GREENSBORO CITY COUNCIL AT-LARGE,Tracy Furman, ,3,18,0,1,0,19,Y
GUILFORD,5/17/22,JAM2,43,C,CITY OF GREENSBORO CITY COUNCIL DISTRICT 05,Tony Wilkins, ,1,26,0,1,0,27,Y
GUILFORD,5/17/22,JAM2,45,C,GUILFORD COUNTY SCHOOL BOND REFERENDUM,No, ,1,162,0,3,0,165,Y
GUILFORD,5/17/22,JAM2,2134,S,US SENATE (REP),Marjorie K. Eastman,REP,1,4,0,0,0,4,Y
GUILFORD,5/17/22,JAM3,1,C,GUILFORD COUNTY BOARD OF COMMISSIONERS AT-LARGE (DEM),Greg Drumwright,DEM,1,40,0,4,0,44,Y
GUILFORD,5/17/22,JAM3,3,C,GUILFORD COUNTY BOARD OF COMMISSIONERS AT-LARGE (REP),Alvin Robinson,REP,1,59,0,2,0,61,Y
GUILFORD,5/17/22,JAM3,37,C,CITY OF GREENSBORO MAYOR,Eric Robert, ,1,1,0,2,0,3,Y
GUILFORD,5/17/22,JAM3,38,C,CITY OF GREENSBORO CITY COUNCIL AT-LARGE,Katie Rossabi, ,3,4,0,2,0,6,Y
GUILFORD,5/17/22,JAM3,43,C,CITY OF GREENSBORO CITY COUNCIL DISTRICT 05,Robert Bodenhamer, ,1,2,0,2,0,4,Y
GUILFORD,5/17/22,JAM3,2107,S,US HOUSE OF REPRESENTATIVES DISTRICT 06 (REP),Gerry Austin,REP,1,10,0,0,0,10,Y
GUILFORD,5/17/22,JAM3,2107,S,US HOUSE OF REPRESENTATIVES DISTRICT 06 (REP),Marvin Boguslawski,REP,1,8,0,0,0,8,Y
GUILFORD,5/17/22,NDRI,2134,S,US SENATE (REP),Debora Tshiovo,REP,1,0,0,0,0,0,Y
GUILFORD,5/17/22,NMAD,1064,S,DISTRICT ATTORNEY DISTRICT 24 (DEM),Brenton J. Boyce,DEM,1,58,0,6,0,64,Y
GUILFORD,5/17/22,NMAD,2107,S,US HOUSE OF REPRESENTATIVES DISTRICT 06 (REP),Laura Pichardo,REP,1,9,0,0,0,9,Y
GUILFORD,5/17/22,NMAD,2132,S,US SENATE (DEM),Alyssia Rose-Katherine Hammond,DEM,1,6,0,0,0,6,Y
GUILFORD,5/17/22,NMAD,2132,S,US SENATE (DEM),Greg Antoine,DEM,1,1,0,0,0,1,Y
GUILFORD,5/17/22,NMAD,2132,S,US SENATE (DEM),Marcus W. Williams,DEM,1,9,0,0,0,9,Y
GUILFORD,5/17/22,NMAD,2132,S,US SENATE (DEM),Tobias LaGrone,DEM,1,3,0,0,0,3,Y
GUILFORD,5/17/22,NMAD,2134,S,US SENATE (REP),"Kenneth Harper, Jr.",REP,1,0,0,0,0,0,Y
GUILFORD,5/17/22,NMAD,2134,S,US SENATE (REP),Marjorie K. Eastman,REP,1,1,0,0,0,1,Y
GUILFORD,5/17/22,NMAD,2134,S,US SENATE (REP),Ms. Lee A. Brian,REP,1,0,0,0,0,0,Y
GUILFORD,5/17/22,NWASH,3,C,GUILFORD COUNTY BOARD OF COMMISSIONERS AT-LARGE (REP),Jerry Alan Branson,REP,1,171,0,1,0,172,Y
GUILFORD,5/17/22,NWASH,31,C,GUILFORD COUNTY CLERK OF SUPERIOR COURT (DEM),Lu-Ann Wilkinson,DEM,1,13,0,0,0,13,Y
GUILFORD,5/17/22,NWASH,34,C,GUILFORD COUNTY SHERIFF (DEM),Juan Monjaras,DEM,1,14,0,0,0,14,Y
GUILFORD,5/17/22,ONESTOP,1,C,GUILFORD COUNTY BOARD OF COMMISSIONERS AT-LARGE (DEM),Kay Cashion,DEM,1,0,8129,0,0,8129,N
GUILFORD,5/17/22,ONESTOP,36,C,GUILFORD COUNTY SHERIFF (REP),Adam Perry Moore,REP,1,0,187,0,0,187,N
GUILFORD,5/17/22,ONESTOP,37,C,CITY OF GREENSBORO MAYOR,Eric Robert, ,1,0,1247,0,0,1247,N
GUILFORD,5/17/22,ONESTOP,2107,S,US HOUSE OF REPRESENTATIVES DISTRICT 06 (REP),Gerry Austin,REP,1,0,607,0,0,607,N
GUILFORD,5/17/22,ONESTOP,2132,S,US SENATE (DEM),Robert Colon,DEM,1,0,86,0,0,86,N
GUILFORD,5/17/22,ONESTOP,2134,S,US SENATE (REP),Lichia Sibhatu,REP,1,0,20,0,0,20,N
GUILFORD,5/17/22,OR1,45,C,GUILFORD COUNTY SCHOOL BOND REFERENDUM,Yes, ,1,281,0,4,0,285,Y
GUILFORD,5/17/22,OR1,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),Victoria E. Prince,REP,1,24,0,1,0,25,Y
GUILFORD,5/17/22,OR1,2107,S,US HOUSE OF REPRESENTATIVES DISTRICT 06 (REP),Lee Haywood,REP,1,189,0,1,0,190,Y
GUILFORD,5/17/22,OR1,2132,S,US SENATE (DEM),Chrelle Booker,DEM,1,4,0,0,0,4,Y
GUILFORD,5/17/22,OR2,36,C,GUILFORD COUNTY SHERIFF (REP),William (Billy) Queen,REP,1,125,0,2,0,127,Y
GUILFORD,5/17/22,OR2,2132,S,US SENATE (DEM),Cheri Beasley,DEM,1,94,0,2,0,96,Y
GUILFORD,5/17/22,OR2,2134,S,US SENATE (REP),Charles Kenneth Moss,REP,1,0,0,0,0,0,Y
GUILFORD,5/17/22,PG1,34,C,GUILFORD COUNTY SHERIFF (DEM),Danny Rogers,DEM,1,64,0,1,0,65,Y
GUILFORD,5/17/22,PG1,36,C,GUILFORD COUNTY SHERIFF (REP),E.L. Melvin,REP,1,11,0,0,0,11,Y
GUILFORD,5/17/22,PG1,44,C,GUILFORD COUNTY LOCAL SALES AND USE TAX REFERENDUM,Against, ,1,221,0,4,0,225,Y
GUILFORD,5/17/22,PG1,44,C,GUILFORD COUNTY LOCAL SALES AND USE TAX REFERENDUM,For, ,1,90,0,3,0,93,Y
GUILFORD,5/17/22,PG1,2089,S,NC SUPREME COURT ASSOCIATE JUSTICE SEAT 05 (REP),Victoria E. Prince,REP,1,14,0,0,0,14,Y
GUILFORD,5/17/22,PG1,2134,S,US SENATE (REP),Pat McCrory,REP,1,16,0,1,0,17,Y
GUILFORD,5/17/22,PG2,1,C,GUILFORD COUNTY BOARD OF COMMISSIONERS AT-LARGE (DEM),Kay Cashion,DEM,1,55,0,0,0,55,Y
GUILFORD,5/17/22,PG2,36,C,GUILFORD COUNTY SHERIFF (REP),Adam Perry Moore,REP,1,2,0,0,0,2,Y
GUILFORD,5/17/22,PG2,36,C,GUILFORD COUNTY SHERIFF (REP),Phil Byrd,REP,1,263,0,0,0,263,Y
GUILFORD,5/17/22,PG2,1064,S,DISTRICT ATTORNEY DISTRICT 24 (DEM),Avery Michelle Crump,DEM,1,55,0,0,0,55,Y
GUILFORD,5/17/22,PG2,2107,S,US HOUSE OF REPRESENTATIVES DISTRICT 06 (REP),Gerry Austin,REP,1,18,0,0,0,18,Y
GUILFORD,5/17/22,PG2,2132,S,US SENATE (DEM),Robert Colon,DEM,1,1,0,0,0,1,Y
GUILFORD,5/17/22,PG2,2134,S,US SENATE (REP),Lichia Sibhatu,REP,1,0,0,0,0,0,Y
GUILFORD,5/17/22,PROVISIONAL,3,C,GUILFORD COUNTY BOARD OF COMMISSIONERS AT-LARGE (REP),Alvin Robinson,REP,1,0,0,0,5,5,N
GUILFORD,5/17/22,PROVISIONAL,13,C,GUILFORD COUNTY BOARD OF COMMISSIONERS DISTRICT 07 (DEM),Anthony Izzard,DEM,1,0,0,0,1,1,N
GUILFORD,5/17/22,PROVISIONAL,31,C,GUILFORD COUNTY CLERK OF SUPERIOR COURT (DEM),Lisa Y. Johnson-Tonkins,DEM,1,0,0,0,31,31,N
GUILFORD,5/17/22,PROVISIONAL,38,C,CITY OF GREENSBORO CITY COUNCIL AT-LARGE,Marikay Abuzuaiter, ,3,0,0,0,19,19,N
GUILFORD,5/17/22,PROVISIONAL,41,C,CITY OF GREENSBORO CITY COUNCIL DISTRICT 03,Chip Roth, ,1,0,0,0,1,1,N
GUILFORD,5/17/22,PROVISIONAL,43,C,CITY OF GREENSBORO CITY COUNCIL DISTRICT 05,Robert Bodenhamer, ,1,0,0,0,1,1,N
GUILFORD,5/17/22,PROVISIONAL,2134,S,US SENATE (REP),Marjorie K. Eastman,REP,1,0,0,0,0,0,N
MECKLENBURG,5/17/22,105,43,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 04 (DEM),Darlene Heater,DEM,1,59,31,0,0,90,Y
MECKLENBURG,5/17/22,105,1120,S,NC COURT OF APPEALS JUDGE SEAT 09 (REP),Beth Freshwater Smith,REP,1,19,7,0,0,26,Y
MECKLENBURG,5/17/22,105,1120,S,NC COURT OF APPEALS JUDGE SEAT 09 (REP),Donna Stroud,REP,1,25,11,0,0,36,Y
MECKLENBURG,5/17/22,105,1433,S,NC DISTRICT COURT JUDGE DISTRICT 26 SEAT 19 (DEM),Samantha C. Mobley,DEM,1,104,76,0,0,180,Y
MECKLENBURG,5/17/22,106,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Larken Egleston,DEM,4,116,69,0,0,185,Y
MECKLENBURG,5/17/22,106,33,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (REP),Kyle J. Luebke,REP,4,72,49,0,0,121,Y
MECKLENBURG,5/17/22,106,2134,S,US SENATE (REP),"Kenneth Harper, Jr.",REP,1,1,0,0,0,1,Y
MECKLENBURG,5/17/22,107.1,1433,S,NC DISTRICT COURT JUDGE DISTRICT 26 SEAT 19 (DEM),Samantha C. Mobley,DEM,1,220,99,0,0,319,Y
MECKLENBURG,5/17/22,107.1,2123,S,US HOUSE OF REPRESENTATIVES DISTRICT 12 (DEM),John Sharkey,DEM,1,16,18,0,0,34,Y
MECKLENBURG,5/17/22,107.1,2132,S,US SENATE (DEM),B. K. Maginnis,DEM,1,1,3,0,0,4,Y
MECKLENBURG,5/17/22,108,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Patrick D. Cannon,DEM,4,73,35,0,0,108,Y
MECKLENBURG,5/17/22,108,1070,S,DISTRICT ATTORNEY DISTRICT 26 (DEM),Timothy (Tim) Emry,DEM,1,25,18,0,0,43,Y
MECKLENBURG,5/17/22,108,1120,S,NC COURT OF APPEALS JUDGE SEAT 09 (REP),Beth Freshwater Smith,REP,1,8,6,0,0,14,Y
MECKLENBURG,5/17/22,108,2132,S,US SENATE (DEM),Rett Newton,DEM,1,1,0,0,0,1,Y
MECKLENBURG,5/17/22,108,2134,S,US SENATE (REP),Drew Bulecza,REP,1,0,0,0,0,0,Y
MECKLENBURG,5/17/22,109,31,C,CITY OF CHARLOTTE CITY COUNCIL AT-LARGE (DEM),Patrick D. Cannon,DEM,4,63,10,0,0,73,Y
MECKLENBURG,5/17/22,109,2132,S,US SENATE (DEM),Robert Colon,DEM,1,2,0,0,0,2,Y
MECKLENBURG,5/17/22,109,2134,S,US SENATE (REP),Drew Bulecza,REP,1,0,0,0,0,0,Y
MECKLENBURG,5/17/22,110,25,C,MECKLENBURG COUNTY SHERIFF (DEM),Garry L. McFadden,DEM,1,50,19,0,0,69,Y
MECKLENBURG,5/17/22,110,49,C,CITY OF CHARLOTTE CITY COUNCIL DISTRICT 06 (DEM),Nancy Wiggins,DEM,1,24,10,0,0,34,Y
MECKLENBURG,5/17/22,110,1433,S,NC DISTRICT COURT JUDGE DISTRICT 26 SEAT 19 (DEM),Belal Elrahal,DEM,1,49,26,0,0,75,Y
MECKLENBURG,5/17/22,110,1969,S,NC STATE SENATE DISTRICT 42 (REP),Scott Stone,REP,1,42,28,0,0,70,Y
