county_desc,election_date,stats_type,precinct_abbrv,precinct_name,vtd_abbrv,party_cd,race_code,ethnic_code,sex_code,age,total_voters,update_date 
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,REP,O,HL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,UNA,B,NL,M,Age 18 - 25,2,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,DEM,U,HL,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,UNA,U,UN,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,DEM,O,HL,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,UNA,W,UN,M,Age Over 66,13,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,REP,W,UN,F,Age 41 - 65,44,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,UNA,B,NL,M,Age 41 - 65,8,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,UNA,B,NL,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,DEM,W,NL,F,Age 26 - 40,11,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,DEM,A,UN,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,REP,W,NL,U,Age 41 - 65,9,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,UNA,W,UN,M,Age 18 - 25,15,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,DEM,U,UN,F,Age 18 - 25,2,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,REP,W,UN,F,Age Over 66,42,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,UNA,W,UN,U,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,DEM,W,HL,F,Age 26 - 40,5,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,DEM,O,HL,F,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,UNA,W,UN,M,Age 26 - 40,28,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,DEM,O,HL,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,UNA,U,UN,M,Age 26 - 40,5,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,REP,U,UN,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,UNA,B,NL,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,UNA,W,NL,F,Age Over 66,33,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,LIB,U,UN,U,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,UNA,W,NL,M,Age 18 - 25,21,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,24,UNA,W,UN,M,Age 18 - 25,5,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,UNA,A,UN,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,UNA,B,UN,M,Age 26 - 40,4,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,REP,U,UN,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,UNA,O,NL,M,Age 18 - 25,2,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,DEM,M,UN,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,UNA,W,UN,F,Age 26 - 40,34,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,REP,U,UN,U,Age 41 - 65,7,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,UNA,W,NL,F,Age 26 - 40,44,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,UNA,A,NL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,UNA,U,UN,U,Age 26 - 40,19,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,DEM,U,HL,F,Age 26 - 40,4,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,DEM,B,NL,M,Age 18 - 25,4,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,REP,U,HL,M,Age 18 - 25,3,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,UNA,O,NL,M,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,LIB,O,UN,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,DEM,W,HL,F,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,UNA,U,UN,M,Age 41 - 65,4,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,UNA,U,UN,U,Age 18 - 25,8,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,UNA,W,UN,M,Age 26 - 40,41,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,DEM,W,NL,M,Age Over 66,38,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,UNA,M,NL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,DEM,W,NL,M,Age 18 - 25,2,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,REP,W,UN,F,Age 18 - 25,16,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,UNA,A,NL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,UNA,W,NL,M,Age 41 - 65,45,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,REP,W,HL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,REP,U,UN,F,Age Over 66,3,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,REP,A,NL,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,UNA,W,NL,U,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,UNA,U,HL,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,UNA,W,HL,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,24,REP,W,NL,F,Age 41 - 65,61,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,DEM,A,UN,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,REP,I,NL,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,UNA,B,NL,F,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,UNA,A,UN,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,18,UNA,U,UN,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,REP,O,HL,M,Age 18 - 25,4,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,DEM,B,HL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,DEM,B,NL,M,Age 41 - 65,9,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,DEM,O,UN,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,DEM,O,HL,F,Age 18 - 25,15,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,UNA,U,NL,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,DEM,U,HL,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,DEM,W,UN,F,Age Over 66,16,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,REP,W,UN,F,Age Over 66,70,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,DEM,B,UN,F,Age 18 - 25,4,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,REP,U,UN,U,Age 26 - 40,19,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,DEM,W,NL,F,Age 41 - 65,20,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,DEM,W,NL,U,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,UNA,A,NL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,UNA,W,NL,M,Age 26 - 40,23,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,UNA,A,NL,F,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,REP,U,UN,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,REP,O,HL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,REP,U,UN,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,UNA,O,UN,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,LIB,W,UN,M,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,REP,I,HL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,DEM,O,HL,M,Age Over 66,3,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,DEM,U,HL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,REP,O,HL,F,Age 26 - 40,3,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,REP,W,NL,U,Age 26 - 40,7,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,DEM,O,NL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,UNA,U,HL,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,REP,B,UN,F,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,REP,W,HL,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,UNA,M,HL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,UNA,O,NL,U,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,18,DEM,B,NL,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,18,REP,W,NL,U,Age 41 - 65,3,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,LIB,W,UN,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,REP,U,UN,U,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,UNA,A,NL,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,18,DEM,W,UN,M,Age Over 66,3,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,REP,W,UN,U,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,18,DEM,W,NL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,REP,W,UN,M,Age 26 - 40,32,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,UNA,I,NL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,REP,B,UN,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,DEM,U,HL,F,Age 18 - 25,2,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,UNA,M,HL,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,DEM,U,UN,U,Age 41 - 65,3,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,REP,W,UN,M,Age 41 - 65,42,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,UNA,U,HL,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,DEM,U,UN,U,Age 18 - 25,8,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,UNA,I,UN,F,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,24,REP,W,NL,F,Age 26 - 40,17,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,DEM,O,NL,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,UNA,O,UN,M,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,DEM,B,UN,F,Age 18 - 25,6,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,UNA,W,NL,U,Age 41 - 65,4,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,DEM,W,NL,F,Age 41 - 65,19,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,UNA,W,NL,F,Age 26 - 40,63,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,DEM,U,UN,U,Age 18 - 25,7,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,UNA,O,UN,M,Age 26 - 40,4,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,UNA,W,UN,M,Age 26 - 40,41,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,REP,U,HL,F,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,UNA,B,UN,M,Age 18 - 25,6,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,REP,B,NL,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,UNA,W,NL,F,Age 41 - 65,85,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,UNA,W,UN,F,Age 26 - 40,62,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,18,UNA,B,NL,F,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,UNA,O,UN,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,REP,U,UN,M,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,UNA,W,UN,M,Age 41 - 65,50,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,DEM,O,NL,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,REP,W,NL,U,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,UNA,U,UN,F,Age 41 - 65,3,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,REP,U,UN,M,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,DEM,B,NL,F,Age Over 66,11,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,UNA,B,NL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,UNA,W,NL,M,Age Over 66,49,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,UNA,U,NL,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,LIB,W,HL,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,DEM,W,UN,M,Age 26 - 40,4,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,UNA,O,UN,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,REP,U,UN,M,Age 26 - 40,4,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,UNA,U,NL,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,DEM,B,UN,F,Age 26 - 40,11,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,DEM,W,HL,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,REP,W,NL,U,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,DEM,U,UN,F,Age 18 - 25,12,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,REP,U,UN,M,Age 41 - 65,3,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,REP,W,NL,F,Age 41 - 65,294,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,DEM,U,HL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,DEM,B,UN,F,Age 26 - 40,3,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,UNA,I,UN,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,LIB,W,NL,F,Age 26 - 40,3,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,DEM,U,HL,F,Age 41 - 65,4,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,UNA,O,HL,M,Age 26 - 40,10,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,18,REP,A,UN,F,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,DEM,O,HL,F,Age 18 - 25,14,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,UNA,B,UN,M,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,UNA,U,UN,U,Age 41 - 65,14,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,UNA,W,UN,U,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,REP,B,UN,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,UNA,W,UN,M,Age Over 66,19,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,DEM,W,NL,M,Age 26 - 40,11,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,UNA,W,NL,F,Age Over 66,59,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,UNA,O,NL,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,DEM,O,HL,M,Age 18 - 25,3,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,DEM,B,NL,F,Age 41 - 65,14,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,UNA,O,HL,F,Age 18 - 25,9,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,DEM,B,NL,F,Age Over 66,6,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,40,DEM,B,UN,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,DEM,W,HL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,UNA,B,UN,F,Age Over 66,2,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,REP,W,UN,M,Age 26 - 40,50,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,REP,O,HL,M,Age Over 66,1,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,24,UNA,W,NL,M,Age 18 - 25,5,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,REP,W,NL,F,Age 26 - 40,52,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,REP,B,UN,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,UNA,W,HL,F,Age 26 - 40,2,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,DEM,U,HL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,UNA,O,NL,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,DEM,B,UN,M,Age 26 - 40,9,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,UNA,W,NL,F,Age 26 - 40,25,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,18,DEM,O,UN,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,DEM,B,NL,M,Age 41 - 65,21,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,16,UNA,O,UN,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,UNA,B,UN,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,UNA,W,HL,U,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,REP,W,HL,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,UNA,B,NL,M,Age 18 - 25,1,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,LIB,I,UN,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,UNA,W,HL,M,Age 26 - 40,3,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,UNA,M,UN,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,24,UNA,W,NL,F,Age Over 66,26,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,DEM,O,NL,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,11,DEM,O,NL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,12,DEM,U,UN,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,REP,B,NL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,UG,UNION GROVE,15,DEM,B,UN,F,Age 26 - 40,6,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,19,DEM,W,NL,M,Age Over 66,21,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,DEM,U,UN,F,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,UNA,W,HL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,DEM,W,NL,M,Age 41 - 65,13,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,REP,I,NL,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AS,ASHEBORO SOUTH,04,DEM,A,UN,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,10,DEM,B,UN,M,Age Over 66,5,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,DEM,M,UN,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,DEM,O,UN,M,Age 26 - 40,3,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,REP,U,NL,F,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,DEM,B,UN,M,Age 41 - 65,22,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,32,REP,U,HL,M,Age 41 - 65,2,11/27/2023
RANDOLPH,11/07/2023,voter,SW,SOUTHWEST,18,DEM,B,UN,M,Age 41 - 65,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,UNA,M,HL,M,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,UNA,W,UN,M,Age 18 - 25,15,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,DEM,U,UN,F,Age 26 - 40,3,11/27/2023
RANDOLPH,11/07/2023,voter,DR,DEEP RIVER,20,DEM,W,NL,F,Age 41 - 65,25,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,06,DEM,U,UN,U,Age 41 - 65,3,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,REP,W,NL,F,Age 26 - 40,105,11/27/2023
RANDOLPH,11/07/2023,voter,AN,ASHEBORO NORTH,09,UNA,W,NL,M,Age 26 - 40,25,11/27/2023
RANDOLPH,11/07/2023,voter,RN,RANDLEMAN,33,DEM,B,UN,F,Age 41 - 65,14,11/27/2023
RANDOLPH,11/07/2023,voter,AE,ASHEBORO EAST,05,UNA,W,UN,F,Age 41 - 65,27,11/27/2023
RANDOLPH,11/07/2023,voter,BC,BACK CREEK,13,DEM,O,HL,F,Age 18 - 25,3,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,07,UNA,U,HL,M,Age 41 - 65,4,11/27/2023
RANDOLPH,11/07/2023,voter,GR,GRANT,21,LIB,U,UN,F,Age 26 - 40,1,11/27/2023
RANDOLPH,11/07/2023,voter,AW,ASHEBORO WEST,08,DEM,W,UN,F,Age 41 - 65,18,11/27/2023
